Name,Team,P,G,A
Emanuel Pogatetz,Middlesbrough,0.0,0.0,12.0
Stewart Downing,Middlesbrough,0.0,0.0,21.0
Yakubu Ayegbeni,Middlesbrough,111.0,36.0,12.0
