Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Larry Hughes,32,32.0,40.8,22.7,1.9,4.0,5.9,4.1,1.9,0.5,3.1,3.0,1.3,8.3,21.4,38.9,0.6,2.3,24.3,5.4,7.3,73.6,7.8,19.1,40.7,1.057,0.4,SG,True
Antawn Jamison,43,41.0,36.2,19.6,4.0,4.3,8.3,2.1,0.7,0.3,2.6,2.7,0.8,8.3,17.6,47.1,0.0,0.2,28.6,3.0,4.8,61.1,8.2,17.4,47.3,1.112,0.47,PF,False
Chris Mills,20,11.0,32.5,16.1,2.3,3.9,6.2,2.4,0.9,0.2,1.3,3.0,1.9,6.2,14.6,42.1,0.4,1.5,26.7,3.4,4.2,81.0,5.8,13.1,43.9,1.103,0.43,SF,False
John Starks,33,30.0,33.6,14.7,0.3,2.5,2.8,5.2,1.1,0.1,1.9,2.8,2.7,5.8,15.4,37.8,1.7,4.9,34.8,1.4,1.6,83.3,4.1,10.5,39.2,0.955,0.43,G,True
Donyell Marshall,64,51.0,32.4,14.2,3.0,7.0,10.0,2.6,1.1,1.1,1.9,2.8,1.4,5.2,13.1,39.4,0.8,2.2,35.5,3.1,4.0,78.0,4.4,11.0,40.2,1.083,0.42,PF,False
Jason Caffey,71,56.0,30.4,12.0,2.7,4.1,6.8,1.7,0.9,0.3,2.4,3.8,0.7,4.5,9.5,47.9,0.0,0.0,0.0,2.9,4.9,59.7,4.5,9.5,48.0,1.262,0.48,F,False
Mookie Blaylock,73,72.0,33.7,11.3,0.8,2.9,3.7,6.7,2.0,0.3,2.0,1.7,3.4,4.5,11.5,39.1,1.4,4.1,33.6,0.9,1.3,70.5,3.1,7.3,42.2,0.982,0.45,G,False
Vonteego Cummings,75,11.0,23.9,9.4,0.8,1.7,2.5,3.3,1.2,0.2,1.8,2.3,1.9,3.5,8.7,40.5,0.7,2.0,32.5,1.7,2.3,75.1,2.9,6.7,42.9,1.078,0.44,PG,False
Terry Cummings,22,0.0,18.1,8.4,2.0,2.8,4.9,1.0,0.6,0.4,1.2,3.4,0.8,3.5,8.0,42.9,0.0,0.0,0.0,1.5,1.8,82.1,3.5,8.0,42.9,1.04,0.43,F,False
Erick Dampier,21,12.0,23.6,8.0,2.3,4.1,6.4,0.9,0.4,0.7,1.4,3.6,0.7,3.3,8.2,40.5,0.0,0.0,0.0,1.3,2.4,52.9,3.3,8.2,40.5,0.965,0.4,C,False
Billy Owens,16,4.0,24.1,6.4,2.3,4.6,6.8,2.4,0.4,0.3,1.5,2.9,1.6,2.4,6.3,38.0,0.1,0.4,28.6,1.6,2.6,59.5,2.3,5.8,38.7,1.03,0.39,F,True
Tony Farmer,74,9.0,16.2,6.3,1.6,2.4,4.0,1.0,0.9,0.2,1.1,2.3,0.9,1.7,4.2,40.7,0.1,0.6,18.2,2.7,3.6,76.6,1.6,3.6,44.4,1.49,0.42,F,False
Mark G. Davis,23,7.0,20.2,6.2,1.3,2.3,3.7,1.7,1.1,0.2,1.7,2.3,1.0,2.4,6.0,40.9,0.0,0.1,0.0,1.3,2.0,66.0,2.4,5.9,41.5,1.044,0.41,G,False
Chris Carr,7,0.0,10.6,5.6,0.7,1.1,1.9,0.4,0.0,0.1,0.7,1.7,0.6,1.6,4.7,33.3,0.1,1.1,12.5,2.3,2.7,84.2,1.4,3.6,40.0,1.182,0.35,G,True
Adonal Foyle,76,59.0,21.8,5.5,2.3,3.3,5.6,0.6,0.3,1.8,0.9,2.9,0.6,2.5,5.0,50.8,0.0,0.0,0.0,0.4,1.2,37.8,2.5,5.0,50.8,1.105,0.51,C,False
Damon Jones,13,1.0,15.1,5.2,0.0,1.2,1.2,3.0,0.5,0.0,1.2,1.0,2.6,1.9,4.2,46.3,0.8,1.8,47.8,0.5,0.7,77.8,1.1,2.4,45.2,1.259,0.56,PG,True
Sam Jacobson,49,5.0,13.5,5.0,0.5,0.9,1.4,0.6,0.6,0.1,0.6,2.3,1.0,2.1,4.1,50.7,0.2,0.5,37.5,0.6,0.8,76.9,1.9,3.7,52.5,1.207,0.53,G,True
Sam Mack,23,5.0,14.5,5.0,0.3,1.4,1.7,1.0,0.8,0.0,0.8,2.0,1.3,1.6,5.3,30.3,0.9,2.8,32.8,0.8,0.9,95.0,0.7,2.5,27.6,0.934,0.39,G,False
Tim Legler,23,4.0,12.3,3.3,0.2,0.8,1.0,1.0,0.2,0.0,0.3,1.4,4.0,1.2,3.4,35.9,0.3,0.9,33.3,0.6,0.8,77.8,0.9,2.5,36.8,0.987,0.4,G,False
Drew Barry,8,0.0,10.6,2.8,0.0,1.0,1.0,2.1,0.3,0.0,0.8,1.8,2.8,1.1,2.3,50.0,0.4,1.1,33.3,0.1,0.3,50.0,0.8,1.1,66.7,1.222,0.58,G,True
Bill Curley,24,0.0,10.8,2.7,0.6,1.2,1.8,0.6,0.5,0.2,0.7,2.1,0.8,1.0,2.4,40.4,0.0,0.0,0.0,0.8,1.0,72.0,1.0,2.3,41.1,1.123,0.4,F,True
Tim Young,25,0.0,5.5,2.2,0.5,0.9,1.4,0.2,0.1,0.0,0.4,0.7,0.6,0.5,1.6,33.3,0.0,0.0,0.0,1.1,1.4,77.8,0.5,1.6,33.3,1.385,0.33,C,False
Jamel Thomas,4,0.0,6.8,1.5,0.3,0.5,0.8,1.0,0.3,0.0,1.0,0.5,1.0,0.8,2.0,37.5,0.0,0.5,0.0,0.0,0.0,0.0,0.8,1.5,50.0,0.75,0.38,F,True
Total,82,,,95.5,15.9,29.7,45.6,22.6,8.9,4.3,15.9,24.9,1.4,36.5,87.1,42.0,4.2,13.0,32.3,18.3,26.2,69.7,32.3,74.0,43.7,1.097,0.44,Total,False
