Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Shawn Kemp,82,82.0,30.4,17.8,2.8,6.0,8.8,1.7,1.2,1.2,3.5,4.5,0.5,5.9,14.1,41.7,0.0,0.1,33.3,6.0,7.7,77.6,5.9,14.1,41.8,1.261,0.42,C,False
Lamond Murray,74,72.0,32.0,15.9,1.7,4.0,5.7,1.8,1.4,0.5,2.5,2.8,0.7,6.2,13.8,45.1,0.7,1.9,36.7,2.8,3.6,76.1,5.5,11.9,46.5,1.153,0.48,SF,False
Bob Sura,73,45.0,30.4,13.8,0.7,3.3,3.9,3.9,1.2,0.3,2.0,2.8,1.9,4.9,11.2,43.7,1.7,4.5,36.7,2.4,3.4,69.7,3.2,6.6,48.4,1.238,0.51,PG,False
Andre Miller,82,36.0,25.5,11.1,1.0,2.4,3.4,5.8,1.0,0.2,2.0,2.4,2.9,4.1,9.2,44.9,0.1,0.6,20.4,2.8,3.6,77.4,4.0,8.6,46.6,1.211,0.46,PG,False
Brevin Knight,65,46.0,27.0,9.3,0.6,2.4,3.0,7.0,1.6,0.3,2.4,2.8,2.9,3.5,8.6,41.2,0.0,0.2,20.0,2.2,2.8,76.1,3.5,8.4,41.6,1.079,0.41,PG,False
Wesley Person,79,38.0,26.0,9.2,0.6,2.8,3.4,1.8,0.5,0.2,0.8,1.5,2.4,3.5,8.3,42.8,1.3,3.2,42.4,0.8,1.0,79.2,2.2,5.1,43.1,1.112,0.51,SF,False
Danny Ferry,63,3.0,21.0,7.3,0.9,2.9,3.8,1.1,0.3,0.4,0.9,2.9,1.2,3.0,6.0,49.7,0.5,1.2,44.0,0.8,0.9,91.2,2.5,4.8,51.1,1.218,0.54,F,False
Andrew DeClercq,82,31.0,22.3,6.6,1.9,3.5,5.4,0.7,0.8,0.8,1.3,3.4,0.5,2.7,5.4,50.8,0.0,0.0,0.0,1.1,2.0,58.8,2.7,5.4,50.8,1.228,0.51,C,False
Mark Bryant,75,50.0,22.8,5.7,1.7,3.0,4.7,0.8,0.4,0.4,1.2,3.3,0.7,2.3,4.6,50.3,0.0,0.0,0.0,1.0,1.3,80.9,2.3,4.6,50.3,1.225,0.5,F,False
Cedric Henderson,61,7.0,18.1,5.4,0.6,1.7,2.3,0.9,0.6,0.3,1.1,1.6,0.8,2.1,5.3,39.6,0.0,0.2,6.7,1.1,1.7,66.3,2.1,5.1,41.2,1.006,0.4,F,False
Earl Boykins,25,0.0,10.1,5.3,0.4,0.6,1.0,1.8,0.5,0.0,0.7,0.9,2.6,2.1,4.5,47.3,0.3,0.8,40.0,0.7,0.9,78.3,1.8,3.7,48.9,1.179,0.51,PG,True
Trajan Langdon,10,0.0,14.5,4.9,0.4,1.1,1.5,1.1,0.5,0.0,0.6,1.6,1.8,1.5,4.0,37.5,0.8,1.9,42.1,1.1,1.1,100.0,0.7,2.1,33.3,1.225,0.48,SG,False
Ryan Stack,25,0.0,7.9,2.1,0.6,1.2,1.8,0.2,0.2,0.4,0.7,1.9,0.3,0.7,2.0,33.3,0.0,0.0,0.0,0.7,1.1,66.7,0.7,2.0,34.0,1.02,0.33,F,False
Kornel David,6,0.0,5.2,1.8,0.7,0.7,1.3,0.2,0.7,0.2,0.3,1.2,0.5,0.7,1.5,44.4,0.0,0.0,0.0,0.5,0.7,75.0,0.7,1.5,44.4,1.222,0.44,F,True
Donny Marshall,6,0.0,6.5,1.8,0.0,0.2,0.2,0.0,0.3,0.0,0.5,1.2,0.0,0.5,1.8,27.3,0.0,0.5,0.0,0.8,1.0,83.3,0.5,1.3,37.5,1.0,0.27,F,False
Lari Ketner,16,0.0,5.7,1.5,0.8,0.9,1.7,0.0,0.2,0.1,0.4,0.8,0.0,0.6,1.4,40.9,0.0,0.0,0.0,0.4,0.6,60.0,0.6,1.4,40.9,1.091,0.41,F,True
Mark Hendrickson,10,0.0,4.7,1.2,0.2,0.9,1.1,0.3,0.2,0.1,0.3,0.7,1.0,0.5,0.7,71.4,0.0,0.0,0.0,0.2,0.2,100.0,0.5,0.7,71.4,1.714,0.71,F,True
A.J. Bramlett,8,0.0,7.6,1.0,1.5,1.3,2.8,0.0,0.1,0.0,0.4,1.6,0.0,0.5,2.6,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.6,19.0,0.381,0.19,C,False
Benoit Benjamin,3,0.0,2.7,0.7,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.3,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,33.3,0.667,0.33,C,False
Pete Chilcutt,6,0.0,5.0,0.0,0.7,0.8,1.5,0.2,0.0,0.0,0.0,0.5,inf,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,F,True
Total,82,,,97.0,12.3,30.5,42.8,23.7,8.7,4.4,17.4,27.1,1.4,36.3,82.1,44.2,4.2,11.2,37.3,20.2,26.9,75.0,32.1,70.9,45.3,1.181,0.47,Total,False
