Name,Team,P,G,A
Ahmed Hossam Mido,Tottenham Hotspur,27.0,11.0,7.0
Danny Murphy,Tottenham Hotspur,0.0,0.0,8.0
Jermain Defoe,Tottenham Hotspur,36.0,9.0,5.0
Jermaine Jenas,Tottenham Hotspur,34.0,6.0,0.0
Michael Carrick,Tottenham Hotspur,0.0,0.0,6.0
Robbie Keane,Tottenham Hotspur,36.0,16.0,0.0
