Name,Team,P,G,A
Bobby Zamora,West Ham United,34.0,6.0,5.0
Marlon Harewood,West Ham United,37.0,14.0,0.0
Matthew Etherington,West Ham United,0.0,0.0,4.0
Paul Konchesky,West Ham United,0.0,0.0,4.0
Yossi Benayoun,West Ham United,0.0,0.0,8.0
