Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexander Sulzer,BUF,D,25,0,2,2,-3,8,1087.52,0,1,0,0,0,21,0.0,0,0,,2013-2014
Brayden McNabb,BUF,D,12,0,0,0,1,6,1033.6666,0,0,0,0,0,10,0.0,0,0,,2013-2014
Brian Flynn,BUF,C,79,6,7,13,-10,14,865.1392,0,0,1,0,0,102,0.05882,5,12,0.473,2013-2014
Chad Ruhwedel,BUF,D,21,0,1,1,-3,2,1072.7142,0,1,0,0,0,35,0.0,0,0,,2013-2014
Chris Stewart,BUF,R,63,15,11,26,0,118,821.2539,3,3,0,0,3,110,0.13636,12,20,0.34285,2013-2014
Christian Ehrhoff,BUF,D,79,6,27,33,-27,38,1434.7215,1,11,1,1,2,161,0.03726,4,18,,2013-2014
Cody Hodgson,BUF,C,72,20,24,44,-26,20,1088.5694,9,10,0,0,0,182,0.10989,11,25,0.46749,2013-2014
Cody McCormick,BUF,C,43,2,5,7,-6,52,534.6046,0,0,0,0,0,26,0.07692,2,7,0.44949,2013-2014
Corey Tropp,BUF,R,53,2,9,11,3,37,536.4716,0,0,0,0,0,35,0.05714,2,11,0.0,2013-2014
Cory Conacher,BUF,C,79,7,19,26,1,50,776.481,1,0,0,1,2,100,0.07,6,25,0.64285,2013-2014
Drew Stafford,BUF,R,70,16,18,34,-19,39,1118.4857,2,5,1,0,1,185,0.08648,13,26,0.53807,2013-2014
Henrik Tallinder,BUF,D,64,2,6,8,-21,34,1139.9843,0,0,0,0,0,40,0.05,2,8,1.0,2013-2014
Jake McCabe,BUF,D,7,0,1,1,-3,15,912.8571,0,0,0,0,0,1,0.0,0,1,,2013-2014
Jamie McBain,BUF,D,69,6,11,17,-13,14,1209.971,2,3,0,0,0,98,0.06122,4,11,,2013-2014
Johan Larsson,BUF,L,28,0,4,4,0,19,807.1785,0,0,0,0,0,21,0.0,0,4,0.47368,2013-2014
John Scott,BUF,L,56,1,0,1,-12,125,405.2857,0,0,0,0,0,16,0.0625,1,1,,2013-2014
Kevin Porter,BUF,C,12,0,1,1,-5,2,697.5,0,0,0,0,0,3,0.0,0,1,0.33962,2013-2014
Linus Omark,BUF,L,14,0,2,2,-6,6,750.2857,0,2,0,0,0,10,0.0,0,0,0.0,2013-2014
Luke Adam,BUF,C,12,1,0,1,0,4,770.0,0,0,0,0,0,16,0.0625,1,1,0.38461,2013-2014
Marcus Foligno,BUF,L,74,7,12,19,-17,82,903.7432,0,1,1,0,3,79,0.0886,6,17,0.48504,2013-2014
Mark Pysyk,BUF,D,44,1,6,7,-11,16,1177.3181,0,2,0,1,1,51,0.0196,1,5,,2013-2014
Matt D'Agostini,BUF,R,57,5,7,12,-15,26,891.1228,2,0,0,1,2,110,0.04545,3,10,0.33333,2013-2014
Matt Ellis,BUF,L,50,4,2,6,-6,4,568.28,0,0,0,0,0,70,0.05714,4,6,0.41566,2013-2014
Matt Moulson,BUF,L,75,23,28,51,2,34,1078.1733,9,10,0,1,5,176,0.13068,14,32,0.22222,2013-2014
Mike Weber,BUF,D,68,1,8,9,-29,73,1069.0294,0,0,0,0,0,47,0.02127,1,8,,2013-2014
Mikhail Grigorenko,BUF,C,18,2,1,3,-3,2,685.7777,0,1,0,0,0,20,0.1,2,2,0.51456,2013-2014
Nicolas Deslauriers,BUF,L,17,1,0,1,-10,18,788.5294,0,0,0,0,0,30,0.03333,1,1,0.0,2013-2014
Nikita Zadorov,BUF,D,7,1,0,1,-4,4,1030.2857,0,0,0,0,0,4,0.25,1,1,,2013-2014
Patrick Kaleta,BUF,R,5,0,0,0,-1,5,500.6,0,0,0,0,0,0,,0,0,1.0,2013-2014
Phil Varone,BUF,C,9,1,1,2,-3,4,684.4444,0,0,0,0,0,15,0.06666,1,2,0.46428,2013-2014
Rasmus Ristolainen,BUF,D,34,2,2,4,-15,6,1147.0,0,0,0,0,0,52,0.03846,2,4,0.0,2013-2014
Steve Ott,BUF,C,82,9,14,23,-38,92,1093.7804,6,2,0,0,1,127,0.07086,3,15,0.53871,2013-2014
Thomas Vanek,BUF,L,78,27,41,68,7,48,1161.0641,8,10,0,0,4,248,0.10887,19,50,0.43478,2013-2014
Torrey Mitchell,BUF,C,67,2,8,10,-3,25,652.5223,0,0,0,0,0,56,0.03571,2,10,0.38709,2013-2014
Tyler Ennis,BUF,R,80,21,22,43,-25,42,1131.125,6,10,0,0,0,210,0.1,15,27,0.3872,2013-2014
Tyler Myers,BUF,D,62,9,13,22,-26,58,1313.9193,3,6,0,0,0,99,0.0909,6,13,,2013-2014
Ville Leino,BUF,L,58,0,15,15,-16,10,866.0517,0,6,0,0,0,38,0.0,0,9,0.43554,2013-2014
Zemgus Girgensons,BUF,C,70,8,14,22,-6,14,918.9571,0,0,1,0,1,115,0.06956,7,20,0.41666,2013-2014
Zenon Konopka,BUF,C,59,1,2,3,-9,88,474.0677,0,0,0,0,0,21,0.04761,1,3,0.60846,2013-2014
