Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Carter Ashton,TOR,R,32,0,3,3,1,19,376.4062,0,0,0,0,0,23,0.0,0,3,0.52173,2013-2014
Cody Franson,TOR,D,79,5,28,33,-20,30,1241.2151,1,17,0,0,0,115,0.04347,4,15,,2013-2014
Colton Orr,TOR,R,54,0,0,0,-3,110,322.7407,0,0,0,0,0,12,0.0,0,0,0.5,2013-2014
Dave Bolland,TOR,C,23,8,4,12,-1,24,867.9565,1,1,1,1,2,33,0.24242,6,9,0.45103,2013-2014
David Broll,TOR,L,5,0,1,1,1,5,491.0,0,0,0,0,0,3,0.0,0,1,,2013-2014
David Clarkson,TOR,R,60,5,6,11,-14,93,906.1,1,1,0,0,1,102,0.04901,4,9,0.38095,2013-2014
Dion Phaneuf,TOR,D,80,8,23,31,2,144,1413.8625,2,9,0,0,0,145,0.05517,6,19,0.0,2013-2014
Frazer McLaren,TOR,L,27,0,0,0,-2,77,240.3703,0,0,0,0,0,4,0.0,0,0,1.0,2013-2014
Greg McKegg,TOR,C,1,0,0,0,0,0,223.0,0,0,0,0,0,1,0.0,0,0,0.16666,2013-2014
Jake Gardiner,TOR,D,80,10,21,31,-3,19,1264.575,2,9,1,0,1,136,0.07352,7,19,,2013-2014
James van Riemsdyk,TOR,L,80,30,31,61,-9,50,1263.3875,9,6,2,0,3,279,0.10752,19,42,0.40707,2013-2014
Jamie Devane,TOR,L,2,0,0,0,-1,0,351.5,0,0,0,0,0,1,0.0,0,0,,2013-2014
Jay McClement,TOR,C,81,4,6,10,-8,32,885.7037,0,0,0,0,1,67,0.0597,4,9,0.5365,2013-2014
Jerred Smithson,TOR,C,18,0,0,0,-5,9,525.3888,0,0,0,0,0,2,0.0,0,0,0.58333,2013-2014
Jerry D'Amigo,TOR,R,22,1,2,3,-1,0,482.7727,0,0,0,0,0,12,0.08333,1,3,0.25,2013-2014
Joffrey Lupul,TOR,L,69,22,22,44,-15,44,1107.1739,6,6,0,1,1,191,0.11518,16,32,0.43636,2013-2014
John-Michael Liles,TOR,D,41,2,7,9,5,8,1179.2682,1,3,0,0,0,56,0.03571,1,5,1.0,2013-2014
Josh Leivo,TOR,L,7,1,1,2,0,0,591.5714,0,0,0,0,0,4,0.25,1,2,0.0,2013-2014
Mark Fraser,TOR,D,42,1,1,2,-15,76,922.238,0,0,0,0,0,11,0.0909,1,2,,2013-2014
Mason Raymond,TOR,L,82,19,26,45,-6,22,1040.6097,6,5,1,0,4,178,0.10674,12,32,0.4375,2013-2014
Morgan Rielly,TOR,D,73,2,25,27,-13,12,1058.0547,1,11,0,0,0,96,0.02083,1,15,,2013-2014
Nazem Kadri,TOR,C,78,20,30,50,-11,67,1043.4102,7,11,0,1,2,148,0.13513,13,32,0.45252,2013-2014
Nikolay Kulemin,TOR,L,70,9,11,20,-4,24,972.9428,0,0,0,0,4,81,0.11111,9,20,0.35185,2013-2014
Paul Ranger,TOR,D,53,6,8,14,-1,36,1045.415,0,0,1,0,0,59,0.10169,5,13,,2013-2014
Peter Holland,TOR,C,43,6,5,11,0,18,680.9069,1,0,0,0,0,43,0.13953,5,10,0.46075,2013-2014
Petter Granberg,TOR,D,1,0,0,0,0,0,706.0,0,0,0,0,0,0,,0,0,,2013-2014
Phil Kessel,TOR,R,82,37,43,80,-5,27,1239.9756,8,12,0,0,6,305,0.12131,29,60,0.14285,2013-2014
Spencer Abbott,TOR,L,1,0,0,0,-2,0,316.0,0,0,0,0,0,2,0.0,0,0,,2013-2014
Tim Gleason,TOR,D,56,1,5,6,-21,65,997.8928,0,0,0,0,0,43,0.02325,1,6,,2013-2014
Trevor Smith,TOR,C,28,4,5,9,-3,4,622.3214,0,1,0,1,2,24,0.16666,4,8,0.44573,2013-2014
Troy Bodie,TOR,R,47,3,7,10,6,26,517.9787,0,0,0,0,0,50,0.06,3,10,0.28571,2013-2014
Tyler Bozak,TOR,C,58,19,30,49,2,14,1256.8448,5,3,1,1,1,90,0.21111,13,40,0.48677,2013-2014
