Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Anton Stralman,NYR,D,106,1,17,18,13,30,1187.8867,0,0,0,0,0,122,0.00819,1,18,,2013-2014
Arron Asham,NYR,R,6,0,0,0,-5,14,448.8333,0,0,0,0,0,1,0.0,0,0,,2013-2014
Benoit Pouliot,NYR,L,105,20,26,46,18,82,838.7238,8,1,0,0,5,181,0.11049,12,37,0.5,2013-2014
Brad Richards,NYR,C,107,25,38,63,-10,22,1097.6074,7,17,0,0,4,333,0.07507,18,39,0.49207,2013-2014
Brandon Mashinter,NYR,L,6,0,0,0,-1,10,274.3333,0,0,0,0,0,3,0.0,0,0,,2013-2014
Brian Boyle,NYR,C,107,9,17,26,-2,75,773.299,1,1,1,0,1,167,0.05389,7,19,0.52316,2013-2014
Carl Hagelin,NYR,L,97,24,21,45,8,60,938.7113,0,0,3,0,6,200,0.12,21,41,0.14285,2013-2014
Chris Kreider,NYR,L,81,22,28,50,12,86,955.7654,9,8,0,0,1,165,0.13333,13,33,0.38095,2013-2014
Conor Allen,NYR,D,3,0,0,0,-1,0,866.3333,0,0,0,0,0,2,0.0,0,0,,2013-2014
Dan Girardi,NYR,D,106,6,25,31,3,26,1404.066,1,2,0,0,0,119,0.05042,5,26,,2013-2014
Daniel Carcillo,NYR,L,8,2,0,2,1,22,526.0,0,0,0,0,0,11,0.18181,2,2,,2013-2014
Daniel Carcillo,NYR,L,8,2,0,2,1,22,526.0,0,0,0,0,0,11,0.18181,2,2,,2013-2014
Daniel Carcillo,NYR,L,57,4,1,5,-1,100,556.8596,0,0,0,0,2,44,0.0909,4,5,1.0,2013-2014
Darroll Powe,NYR,C,1,0,0,0,-2,0,513.0,0,0,0,0,0,0,,0,0,1.0,2013-2014
Derek Dorsett,NYR,R,74,4,5,9,-3,147,632.6891,0,0,0,0,0,87,0.04597,4,9,0.25,2013-2014
Derek Stepan,NYR,C,106,22,50,72,11,20,1106.783,7,17,0,0,2,249,0.08835,15,45,0.44411,2013-2014
Derick Brassard,NYR,C,104,24,33,57,6,54,947.6057,7,14,0,2,6,204,0.11764,17,36,0.47789,2013-2014
Dominic Moore,NYR,C,98,9,17,26,-3,42,729.6938,0,0,1,0,3,124,0.07258,8,23,0.54592,2013-2014
Dylan McIlrath,NYR,D,2,0,0,0,-1,7,421.5,0,0,0,0,0,0,,0,0,,2013-2014
J.T. Miller,NYR,C,34,3,5,8,-3,20,671.7647,0,2,0,0,0,49,0.06122,3,6,0.5283,2013-2014
Jesper Fast,NYR,R,14,0,1,1,-5,2,656.4285,0,0,0,0,0,7,0.0,0,1,,2013-2014
John Moore,NYR,D,95,4,13,17,9,41,909.1894,0,3,0,0,2,134,0.02985,4,14,,2013-2014
Justin Falk,NYR,D,21,0,2,2,-5,20,715.9047,0,0,0,0,0,10,0.0,0,2,,2013-2014
Kevin Klein,NYR,D,25,1,3,4,7,6,797.12,0,0,0,0,0,18,0.05555,1,4,,2013-2014
Kevin Klein,NYR,D,77,2,7,9,-7,21,1039.8701,0,0,0,0,0,73,0.02739,2,9,,2013-2014
Marc Staal,NYR,D,97,4,15,19,-1,30,1251.7319,1,0,0,0,0,119,0.03361,3,17,1.0,2013-2014
Martin St. Louis,NYR,R,25,8,7,15,-5,2,1155.8,2,4,0,1,3,55,0.14545,6,9,0.5,2013-2014
Martin St. Louis,NYR,R,81,30,39,69,13,10,1256.432,9,12,1,1,5,204,0.14705,20,46,0.40718,2013-2014
Mats Zuccarello,NYR,R,102,24,48,72,18,52,1036.2549,4,16,1,0,4,224,0.10714,19,51,0.36363,2013-2014
Michael Del Zotto,NYR,D,67,3,13,16,-9,18,1032.4626,1,4,0,0,0,90,0.03333,2,11,0.0,2013-2014
Raphael Diaz,NYR,D,4,0,0,0,-1,0,871.25,0,0,0,0,0,8,0.0,0,0,,2013-2014
Raphael Diaz,NYR,D,63,2,13,15,-2,16,1078.5079,0,4,0,0,0,68,0.02941,2,10,0.0,2013-2014
Ryan Callahan,NYR,R,65,17,19,36,1,24,1118.9076,7,5,1,0,3,163,0.10429,9,23,0.40625,2013-2014
Ryan McDonagh,NYR,D,102,18,42,60,10,44,1518.3235,4,16,3,1,4,223,0.08071,11,34,,2013-2014
Taylor Pyatt,NYR,L,56,4,1,5,-24,20,694.5892,1,0,0,0,1,52,0.07692,3,4,0.53846,2013-2014
