Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Brett Bulmer,MIN,R,5,0,0,0,-2,2,641.4,0,0,0,0,0,7,0.0,0,0,,2013-2014
Carson McMillan,MIN,R,1,0,0,0,0,0,486.0,0,0,0,0,0,0,,0,0,,2013-2014
Charlie Coyle,MIN,C,83,15,22,37,-9,39,1032.4457,3,1,0,0,3,158,0.09493,12,33,0.42016,2013-2014
Christian Folin,MIN,D,1,0,1,1,3,0,1166.0,0,0,0,0,0,0,,0,1,,2013-2014
Clayton Stoner,MIN,D,76,2,6,8,-4,110,788.8552,0,0,0,0,0,61,0.03278,2,8,,2013-2014
Cody McCormick,MIN,C,13,1,0,1,1,14,496.0769,0,0,0,0,0,6,0.16666,1,1,0.11111,2013-2014
Cody McCormick,MIN,C,43,2,5,7,-6,52,534.6046,0,0,0,0,0,26,0.07692,2,7,0.44949,2013-2014
Dany Heatley,MIN,L,87,13,21,34,-12,22,864.2643,4,6,0,0,2,119,0.10924,9,24,0.36842,2013-2014
Erik Haula,MIN,L,59,10,12,22,16,29,662.4237,0,0,1,0,2,85,0.11764,9,21,0.48676,2013-2014
Jake Dowell,MIN,C,1,0,0,0,-1,0,429.0,0,0,0,0,0,1,0.0,0,0,0.5,2013-2014
Jared Spurgeon,MIN,D,80,8,24,32,15,18,1372.35,3,5,0,0,1,113,0.07079,5,24,,2013-2014
Jason Pominville,MIN,R,95,32,37,69,0,16,1112.7052,7,12,0,0,5,258,0.12403,25,50,0.53551,2013-2014
Jason Zucker,MIN,L,21,4,1,5,2,2,779.238,1,1,0,0,1,40,0.1,3,3,,2013-2014
Jonas Brodin,MIN,D,92,8,13,21,3,34,1431.7826,3,4,0,0,0,85,0.09411,5,14,,2013-2014
Jonathon Blum,MIN,D,15,0,1,1,-1,0,699.8666,0,0,0,0,0,11,0.0,0,1,,2013-2014
Justin Fontaine,MIN,R,75,14,9,23,6,28,727.1466,1,1,0,0,1,92,0.15217,13,21,1.0,2013-2014
Keith Ballard,MIN,D,48,2,7,9,-9,37,805.8541,0,2,0,0,0,31,0.06451,2,7,,2013-2014
Kyle Brodziak,MIN,C,93,11,19,30,-2,63,950.215,0,1,1,0,1,130,0.08461,10,28,0.47727,2013-2014
Marco Scandella,MIN,D,89,5,15,20,14,20,1152.0,0,0,1,0,1,100,0.05,4,19,,2013-2014
Mathew Dumba,MIN,D,13,1,1,2,-5,2,746.923,1,1,0,0,0,12,0.08333,0,0,,2013-2014
Matt Cooke,MIN,L,88,10,21,31,9,62,926.75,0,2,1,0,3,108,0.09259,9,27,0.4,2013-2014
Matt Moulson,MIN,L,10,1,2,3,0,4,899.8,0,0,0,0,0,21,0.04761,1,3,1.0,2013-2014
Matt Moulson,MIN,L,75,23,28,51,2,34,1078.1733,9,10,0,1,5,176,0.13068,14,32,0.22222,2013-2014
Mikael Granlund,MIN,C,76,12,36,48,0,24,1046.6447,2,10,0,1,3,139,0.08633,10,36,0.52867,2013-2014
Mike Rupp,MIN,L,13,0,1,1,1,23,372.5384,0,0,0,0,0,6,0.0,0,1,0.0,2013-2014
Mikko Koivu,MIN,C,78,12,49,61,-4,34,1251.9358,2,19,0,0,4,177,0.06779,10,37,0.55392,2013-2014
Nate Prosser,MIN,D,63,2,6,8,4,70,852.5238,0,1,0,1,2,37,0.05405,2,6,,2013-2014
Nino Niederreiter,MIN,R,94,17,25,42,12,52,850.4148,2,4,0,2,3,165,0.10303,15,36,0.25925,2013-2014
Ryan Suter,MIN,D,95,9,41,50,10,38,1763.2315,4,17,0,0,0,179,0.05027,5,28,1.0,2013-2014
Stephane Veilleux,MIN,L,38,3,0,3,-1,25,498.9736,0,0,0,0,0,30,0.1,3,3,0.5,2013-2014
Torrey Mitchell,MIN,C,67,2,8,10,-3,25,652.5223,0,0,0,0,0,56,0.03571,2,10,0.38709,2013-2014
Zach Parise,MIN,L,80,33,37,70,7,36,1226.0875,16,7,1,0,6,294,0.11224,16,45,0.4074,2013-2014
Zenon Konopka,MIN,C,59,1,2,3,-9,88,474.0677,0,0,0,0,0,21,0.04761,1,3,0.60846,2013-2014
