Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Adam Burish,SJ,RW,15,1,0,1,-2.0,2,7:50,0,0,17,5.9,,,,,,0,0,0.0
Andrew Desjardins,SJ,C,82,4,13,17,19.0,20,20:59,1,0,121,3.3,,,,,,0,0,0.0
Bracken Kearns,SJ,C,48,2,3,5,-10.0,75,7:22,0,0,44,4.5,,,,,,0,0,0.0
Brad Stuart,SJ,D,56,3,9,12,1.0,55,17:46,0,0,52,5.8,,,,,,0,0,0.0
Brent Burns,SJ,D,65,23,31,54,21.0,20,18:56,4,9,233,9.9,,,,,,14,7,50.0
Dan Boyle,SJ,D,77,16,22,38,11.0,35,16:06,0,5,163,9.8,,,,,,1,0,0.0
Eriah Hayes,SJ,RW,6,1,0,1,1.0,22,3:55,0,0,3,33.3,,,,,,0,0,0.0
Freddie Hamilton,SJ,C,15,0,0,0,-4.0,6,9:37,0,0,9,0.0,,,,,,0,0,0.0
James Sheppard,SJ,C,48,12,10,22,14.0,10,14:43,1,1,72,16.7,,,,,,1,0,0.0
Jason Demers,SJ,D,75,12,24,36,-8.0,32,21:16,6,12,154,7.8,,,,,,5,1,20.0
Joe Thornton,SJ,C,82,41,38,79,23.0,32,19:51,16,15,225,18.2,,,,,,14,5,35.7
John McCarthy,SJ,C,5,3,2,5,4.0,7,10:21,0,0,9,33.3,,,,,,0,0,0.0
Justin Braun,SJ,D,67,4,13,17,-10.0,34,12:43,0,1,143,2.8,,,,,,0,0,0.0
Logan Couture,SJ,C,82,33,37,70,0.0,18,20:31,11,12,285,11.6,,,,,,11,5,45.5
Marc-Edouard Vlasic,SJ,D,66,10,14,24,-4.0,16,14:04,1,3,124,8.1,,,,,,0,0,0.0
Martin Havlat,SJ,F,81,5,19,24,31.0,38,20:42,0,1,138,3.6,,,,,,0,0,0.0
Matt Irwin,SJ,D,67,4,16,20,3.0,35,12:10,0,1,84,4.8,,,,,,1,0,0.0
Matt Nieto,SJ,LW,37,15,10,25,11.0,4,15:19,3,0,98,15.3,,,,,,4,1,25.0
Matt Pelech,SJ,RW,36,1,1,2,-11.0,4,11:03,0,0,49,2.0,,,,,,0,0,0.0
Mike Brown RW *,SJ,,61,3,8,11,4.0,35,19:09,0,0,64,4.7,,,,,,0,0,0.0
Patrick Marleau,SJ,C,82,11,65,76,20.0,32,18:55,2,17,122,9.0,,,,,,3,3,100.0
Raffi Torres,SJ,LW,25,3,2,5,-2.0,6,13:11,1,0,37,8.1,,,,,,0,0,0.0
Scott Hannan,SJ,D,81,3,14,17,-8.0,86,11:08,0,0,95,3.2,,,,,,0,0,0.0
Tomas Hertl,SJ,C,75,5,29,34,14.0,30,19:29,1,8,105,4.8,,,,,,1,0,0.0
Tommy Wingels,SJ,C,69,22,26,48,26.0,34,16:48,2,9,245,9.0,,,,,,2,0,0.0
Total,SJ,,11,0,0,0,-5.0,2,10:19,0,0,13,0.0,,,,,,0,0,0.0
Tyler Kennedy,SJ,C,62,2,17,19,5.0,35,18:48,1,5,147,1.4,,,,,,0,0,0.0
