Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Ales Hemsky,EDM,R,75,13,30,43,-15,24,957.5066,2,11,0,0,1,138,0.0942,11,30,0.25,2013-2014
Andrew Ference,EDM,D,71,3,15,18,-18,63,1263.6338,0,2,0,1,1,77,0.03896,3,16,0.66666,2013-2014
Anton Belov,EDM,D,57,1,6,7,-12,34,1001.0526,0,2,0,0,0,54,0.01851,1,5,,2013-2014
Anton Lander,EDM,C,27,0,1,1,-10,4,818.2962,0,0,0,0,0,18,0.0,0,1,0.44375,2013-2014
Ben Eager,EDM,L,7,0,1,1,1,2,433.2857,0,0,0,0,0,4,0.0,0,1,0.5,2013-2014
Boyd Gordon,EDM,C,74,8,13,21,-15,20,885.2837,1,3,1,0,1,80,0.1,6,15,0.56501,2013-2014
Brad Hunt,EDM,D,3,0,0,0,-3,0,756.0,0,0,0,0,0,1,0.0,0,0,,2013-2014
Corey Potter,EDM,D,19,0,5,5,-1,21,826.3157,0,2,0,0,0,17,0.0,0,3,,2013-2014
David Perron,EDM,L,78,28,29,57,-16,90,1147.5384,8,5,1,0,2,220,0.12727,19,43,0.33333,2013-2014
Denis Grebeshkov,EDM,D,7,0,1,1,0,2,821.4285,0,0,0,0,0,3,0.0,0,1,,2013-2014
Jeff Petry,EDM,D,80,7,10,17,-22,42,1295.0875,1,1,0,0,0,96,0.07291,6,15,,2013-2014
Jesse Joensuu,EDM,L,42,3,2,5,-16,16,559.2857,1,0,0,0,1,41,0.07317,2,4,0.0,2013-2014
Jordan Eberle,EDM,R,80,28,37,65,-11,18,1172.8375,7,13,1,1,4,200,0.14,20,44,0.38095,2013-2014
Justin Schultz,EDM,D,74,11,22,33,-22,16,1400.7972,1,11,0,0,3,109,0.10091,10,21,0.0,2013-2014
Ladislav Smid,EDM,D,73,2,6,8,-10,78,1087.7671,0,0,0,0,0,41,0.04878,2,8,,2013-2014
Linus Omark,EDM,L,14,0,2,2,-6,6,750.2857,0,2,0,0,0,10,0.0,0,0,0.0,2013-2014
Luke Gazdic,EDM,L,67,2,2,4,-8,127,348.0597,0,0,0,0,0,30,0.06666,2,4,1.0,2013-2014
Mark Arcobello,EDM,R,41,4,14,18,-7,8,904.4146,1,2,0,1,1,70,0.05714,3,15,0.5099,2013-2014
Mark Fraser,EDM,D,42,1,1,2,-15,76,922.238,0,0,0,0,0,11,0.0909,1,2,,2013-2014
Martin Marincin,EDM,D,44,0,6,6,-2,16,1149.7727,0,1,0,0,0,28,0.0,0,4,,2013-2014
Matt Hendricks,EDM,C,77,5,2,7,-11,112,764.2857,0,0,1,0,1,102,0.04901,4,6,0.53968,2013-2014
Mike Brown,EDM,R,56,2,3,5,-9,94,429.0714,0,0,0,0,0,45,0.04444,2,5,0.66666,2013-2014
Nail Yakupov,EDM,R,63,11,13,24,-33,36,858.8412,4,2,0,0,1,122,0.09016,7,18,,2013-2014
Nick Schultz,EDM,D,69,0,5,5,-13,28,978.7101,0,0,0,0,0,35,0.0,0,4,,2013-2014
Oscar Klefbom,EDM,D,17,1,2,3,-6,0,947.8235,0,0,0,0,0,14,0.07142,1,3,,2013-2014
Philip Larsen,EDM,D,30,3,9,12,-4,8,1030.0333,1,4,0,0,0,47,0.06382,2,6,,2013-2014
Roman Horak,EDM,C,3,1,0,1,-1,0,565.0,0,0,0,0,0,2,0.5,1,1,0.66666,2013-2014
Ryan Hamilton,EDM,L,2,0,0,0,-2,0,601.5,0,0,0,0,0,0,,0,0,,2013-2014
Ryan Jones,EDM,L,52,2,4,6,0,40,590.4615,0,0,0,0,1,59,0.03389,2,6,0.33333,2013-2014
Ryan Nugent-Hopkins,EDM,C,80,19,37,56,-12,26,1223.625,6,14,0,1,4,178,0.10674,13,36,0.42421,2013-2014
Ryan Smyth,EDM,L,72,10,13,23,-18,44,925.4444,5,2,0,0,1,129,0.07751,5,16,0.5,2013-2014
Sam Gagner,EDM,C,67,10,27,37,-29,41,1102.597,1,6,0,0,1,143,0.06993,9,29,0.46832,2013-2014
Taylor Hall,EDM,L,75,27,53,80,-15,44,1200.8266,7,10,0,1,1,250,0.108,20,62,0.45679,2013-2014
Tyler Pitlick,EDM,C,10,1,0,1,-2,0,538.3,0,0,0,0,0,9,0.11111,1,1,0.33333,2013-2014
Will Acton,EDM,C,30,3,2,5,-2,21,488.2666,0,0,0,0,1,18,0.16666,3,5,0.50256,2013-2014
