Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Ales Hemsky,OTT,R,75,13,30,43,-15,24,957.5066,2,11,0,0,1,138,0.0942,11,30,0.25,2013-2014
Bobby Ryan,OTT,R,70,23,25,48,7,45,1012.1428,6,3,0,0,2,190,0.12105,17,39,0.61538,2013-2014
Chris Neil,OTT,R,76,8,6,14,-10,211,708.171,0,1,0,0,0,99,0.0808,8,13,0.33333,2013-2014
Chris Phillips,OTT,D,70,1,14,15,-12,30,1153.6571,1,7,0,0,0,90,0.01111,0,7,,2013-2014
Clarke MacArthur,OTT,L,79,24,31,55,12,78,1058.0126,8,7,1,1,5,159,0.15094,15,37,0.46875,2013-2014
Cody Ceci,OTT,D,49,3,6,9,-5,14,1032.2653,0,0,0,1,2,82,0.03658,3,9,,2013-2014
Colin Greening,OTT,C,76,6,11,17,-15,41,824.6052,2,1,0,0,1,108,0.05555,4,14,0.37288,2013-2014
Cory Conacher,OTT,C,79,7,19,26,1,50,776.481,1,0,0,1,2,100,0.07,6,25,0.64285,2013-2014
Derek Grant,OTT,C,20,0,2,2,-3,4,573.7,0,0,0,0,0,31,0.0,0,2,0.52666,2013-2014
Eric Gryba,OTT,D,57,2,9,11,9,64,1051.2631,0,0,0,0,0,57,0.03508,2,10,,2013-2014
Erik Condra,OTT,R,76,6,10,16,0,30,698.921,0,0,1,0,0,85,0.07058,5,14,0.06666,2013-2014
Erik Karlsson,OTT,D,82,20,54,74,-15,36,1624.378,5,26,0,0,1,257,0.07782,15,43,,2013-2014
Jared Cowen,OTT,D,68,6,9,15,0,45,1230.7352,0,1,0,0,2,68,0.08823,6,14,,2013-2014
Jason Spezza,OTT,C,75,23,43,66,-26,46,1092.6266,9,13,0,0,5,223,0.10313,14,44,0.53969,2013-2014
Jean-Gabriel Pageau,OTT,C,28,2,0,2,-5,12,614.8928,0,0,0,0,0,31,0.06451,2,2,0.47967,2013-2014
Joe Corvo,OTT,D,25,3,7,10,-7,10,1051.32,0,2,0,0,0,54,0.05555,3,8,,2013-2014
Kyle Turris,OTT,C,82,26,32,58,22,39,1123.7439,6,8,2,0,5,215,0.12093,18,41,0.50664,2013-2014
Marc Methot,OTT,D,75,6,17,23,0,28,1305.36,0,3,0,0,1,117,0.05128,6,20,,2013-2014
Mark Borowiecki,OTT,D,13,1,0,1,-2,48,755.0,0,0,0,0,0,6,0.16666,1,1,,2013-2014
Mark Stone,OTT,R,19,4,4,8,5,4,868.5263,1,0,0,0,0,36,0.11111,3,7,1.0,2013-2014
Matt Kassian,OTT,L,33,1,1,2,-1,63,266.2727,0,0,0,0,0,12,0.08333,1,2,,2013-2014
Mika Zibanejad,OTT,C,69,16,17,33,-15,18,859.7536,3,5,0,0,0,153,0.10457,13,25,0.46095,2013-2014
Mike Hoffman,OTT,C,25,3,3,6,-2,2,791.12,1,2,0,0,0,61,0.04918,2,3,0.66666,2013-2014
Milan Michalek,OTT,L,82,17,22,39,-25,41,1055.256,4,4,0,0,1,169,0.10059,13,31,0.42857,2013-2014
Patrick Wiercioch,OTT,D,53,4,19,23,-1,20,982.0754,3,9,0,0,0,97,0.04123,1,11,0.0,2013-2014
Stephane Da Costa,OTT,C,12,3,1,4,2,2,624.5833,1,0,0,0,0,20,0.15,2,3,0.40506,2013-2014
Zack Smith,OTT,C,82,13,9,22,-9,111,931.9024,0,1,1,0,4,154,0.08441,12,19,0.52672,2013-2014
