Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
44,Aaron Lewicki,ABH,24,F,1,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
12,Adam Estoclet,ABH,22,F,25,5,10,15,6,3.0,1,0,1,0.2,0.4,0.6,48.0,10.4%
14,Akim Aliu,ABH,22,F,42,10,4,14,59,-13.0,1,0,0,0.238,0.095,0.333,78.0,12.8%
30,Andy Brandt,ABH,28,F,4,1,1,2,0,1.0,0,0,0,0.25,0.25,0.5,3.0,33.3%
2,Ben Walter,ABH,27,F,75,19,40,59,30,11.0,4,0,4,0.253,0.533,0.787,160.0,11.9%
45,Bobby Robins,ABH,30,F,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
43,Brady Lamb,ABH,23,D,1,0,0,0,2,2.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
13,Brendan Mikkelson,ABH,24,D,33,3,12,15,29,1.0,3,0,0,0.091,0.364,0.455,57.0,5.3%
19,Brett Carson,ABH,26,D,34,2,6,8,10,-6.0,0,0,1,0.059,0.176,0.235,39.0,5.1%
11,Brian Connelly,ABH,25,D,28,1,15,16,10,-1.0,0,0,1,0.036,0.536,0.571,65.0,1.5%
16,Carter Bancks,ABH,22,F,55,2,8,10,57,3.0,0,0,1,0.036,0.145,0.182,78.0,2.6%
20,Chris Breen,ABH,22,D,70,1,6,7,37,3.0,0,0,1,0.014,0.086,0.1,54.0,1.9%
3,Clay Wilson,ABH,28,D,66,16,27,43,41,9.0,5,0,3,0.242,0.409,0.652,172.0,9.3%
39,Daniel Taylor,ABH,25,G,33,0,1,1,0,,0,0,0,0.0,0.03,0.03,,
33,David Eddy,ABH,22,F,4,1,0,1,0,1.0,0,0,0,0.25,0.0,0.25,3.0,33.3%
4,Dustin Sylvester,ABH,22,F,64,15,19,34,20,8.0,4,0,3,0.234,0.297,0.531,142.0,10.6%
23,Gaelan Patterson,ABH,21,F,56,1,5,6,14,-1.0,0,0,0,0.018,0.089,0.107,36.0,2.8%
6,Greg Nemisz,ABH,21,F,51,13,16,29,29,5.0,5,1,3,0.255,0.314,0.569,113.0,11.5%
15,Guillaume Desbiens,ABH,26,F,59,3,11,14,114,-18.0,0,0,1,0.051,0.186,0.237,103.0,2.9%
46,Henrik Karlsson,ABH,28,G,4,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
9,Hugh Jessiman,ABH,27,F,24,7,12,19,33,11.0,0,0,2,0.292,0.5,0.792,58.0,12.1%
37,J.P. Testwuide,ABH,27,D,18,0,1,1,15,3.0,0,0,0,0.0,0.056,0.056,11.0,0.0%
27,James Martin,ABH,20,D,28,2,1,3,23,-13.0,0,0,0,0.071,0.036,0.107,22.0,9.1%
41,Jason Dale,ABH,23,F,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
10,Joe Piskula,ABH,27,D,59,3,15,18,48,10.0,0,0,1,0.051,0.254,0.305,57.0,5.3%
34,John Armstrong,ABH,23,F,17,1,0,1,32,-3.0,0,0,0,0.059,0.0,0.059,16.0,6.3%
