Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
31,Alex Bourret,WOR,25,F,6,0,3,3,4,0.0,0,0,0,0.0,0.5,0.5,7.0,0.0%
37,Alex Stalock,WOR,24,G,2,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
28,Andrew Murray,WOR,30,F,10,2,1,3,0,-4.0,0,0,0,0.2,0.1,0.3,35.0,5.7%
43,Antero Niittym�ki,WOR,31,G,5,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
17,Ben Guite,WOR,33,F,26,4,11,15,16,1.0,2,0,0,0.154,0.423,0.577,45.0,8.9%
13,Benn Ferriero,WOR,24,F,20,9,11,20,18,6.0,3,0,1,0.45,0.55,1.0,52.0,17.3%
40,Bobby Farnham,WOR,22,F,3,0,0,0,2,-1.0,0,0,0,0.0,0.0,0.0,9.0,0.0%
3,Brandon Mashinter,WOR,23,F,65,16,17,33,67,-11.0,4,0,3,0.246,0.262,0.508,187.0,8.6%
23,Brian O'Hanley,WOR,27,D,41,4,3,7,16,-2.0,0,0,1,0.098,0.073,0.171,35.0,11.4%
9,Brodie Reid,WOR,22,F,66,10,15,25,17,-2.0,3,0,2,0.152,0.227,0.379,149.0,6.7%
22,Cam MacIntyre,WOR,26,F,24,4,3,7,35,-4.0,0,0,0,0.167,0.125,0.292,34.0,11.8%
27,Chad Costello,WOR,25,F,7,0,4,4,2,0.0,0,0,0,0.0,0.571,0.571,11.0,0.0%
19,Curt Gogol,WOR,20,F,53,6,4,10,167,-3.0,0,0,0,0.113,0.075,0.189,56.0,10.7%
33,Dylan Demelo,WOR,18,D,4,0,1,1,2,3.0,0,0,0,0.0,0.25,0.25,6.0,0.0%
34,Frazer McLaren,WOR,24,F,20,0,1,1,73,-5.0,0,0,0,0.0,0.05,0.05,10.0,0.0%
36,Harri S�teri,WOR,22,G,38,0,1,1,0,,0,0,0,0.0,0.026,0.026,,
38,Ian O'Connor,WOR,24,F,2,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
6,Jack Combs,WOR,23,F,50,16,14,30,24,-9.0,5,0,1,0.32,0.28,0.6,131.0,12.2%
14,James Livingston,WOR,21,F,68,6,14,20,47,-1.0,1,0,0,0.088,0.206,0.294,133.0,4.5%
41,James Sheppard,WOR,23,F,4,0,0,0,2,1.0,0,0,0,0.0,0.0,0.0,6.0,0.0%
39,Jay Silvia,WOR,22,F,2,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
26,Jimmy Bonneau,WOR,26,F,54,2,3,5,168,-1.0,0,0,0,0.037,0.056,0.093,37.0,5.4%
1,John McCarthy,WOR,25,F,65,20,27,47,41,7.0,6,1,3,0.308,0.415,0.723,199.0,10.1%
30,Justin Braun,WOR,24,D,6,0,3,3,0,4.0,0,0,0,0.0,0.5,0.5,19.0,0.0%
18,Marek Viedensky,WOR,21,F,52,5,6,11,14,-5.0,0,0,0,0.096,0.115,0.212,54.0,9.3%
2,Matt Irwin,WOR,24,D,71,11,31,42,48,-9.0,9,0,3,0.155,0.437,0.592,209.0,5.3%
21,Matt Pelech,WOR,24,D,59,1,7,8,168,0.0,0,0,1,0.017,0.119,0.136,64.0,1.6%
32,Matt Tennyson,WOR,21,D,7,1,1,2,0,-1.0,1,0,0,0.143,0.143,0.286,17.0,5.9%
7,Mike Connolly,WOR,22,F,40,10,20,30,26,4.0,2,0,1,0.25,0.5,0.75,87.0,11.5%
15,Mike Moore,WOR,27,D,61,4,16,20,85,-8.0,1,1,1,0.066,0.262,0.328,105.0,3.8%
4,Nathan Moon,WOR,21,F,72,12,20,32,149,-4.0,5,0,1,0.167,0.278,0.444,134.0,9.0%
20,Nick Petrecki,WOR,22,D,68,1,8,9,107,-5.0,0,0,1,0.015,0.118,0.132,75.0,1.3%
16,Ryan Del Monte,WOR,28,F,52,5,14,19,45,4.0,0,0,1,0.096,0.269,0.365,76.0,6.6%
10,Sean Sullivan,WOR,27,D,32,5,19,24,7,10.0,0,1,2,0.156,0.594,0.75,71.0,7.0%
25,Sebastian St�lberg,WOR,21,F,13,3,2,5,4,-2.0,0,0,0,0.231,0.154,0.385,25.0,12.0%
12,Sena Acolatse,WOR,21,D,65,8,13,21,89,-16.0,5,0,1,0.123,0.2,0.323,108.0,7.4%
24,Taylor Doherty,WOR,20,D,63,0,6,6,76,2.0,0,0,0,0.0,0.095,0.095,74.0,0.0%
42,Thomas Heemskerk,WOR,21,G,4,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
5,Tim Kennedy,WOR,25,F,35,10,21,31,26,-6.0,5,0,1,0.286,0.6,0.886,66.0,15.2%
11,Tommy Wingels,WOR,23,F,29,13,8,21,28,4.0,3,1,4,0.448,0.276,0.724,97.0,13.4%
8,Tony Lucia,WOR,24,F,46,8,19,27,31,8.0,0,0,1,0.174,0.413,0.587,90.0,8.9%
35,Tyson Sexsmith,WOR,22,G,34,0,1,1,2,,0,0,0,0.0,0.029,0.029,,
29,Yanni Gourde,WOR,20,F,4,1,2,3,0,-1.0,0,0,0,0.25,0.5,0.75,10.0,10.0%
