Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
18,Alex Plante,OKC,22,D,41,1,13,14,84,16.0,1,0,0,0.024,0.317,0.341,43.0,2.3%
34,Andrew Martens,OKC,30,D,12,0,1,1,2,-3.0,0,0,0,0.0,0.083,0.083,18.0,0.0%
27,Anton Lander,OKC,20,F,14,1,4,5,10,-1.0,0,0,1,0.071,0.286,0.357,29.0,3.5%
13,Antti Tyrv�inen,OKC,22,F,55,6,13,19,71,9.0,0,1,2,0.109,0.236,0.345,86.0,7.0%
9,Bryan Helmer,OKC,39,D,69,3,21,24,45,13.0,2,0,0,0.043,0.304,0.348,90.0,3.3%
22,Bryan Rodney,OKC,27,D,26,1,9,10,18,9.0,1,0,0,0.038,0.346,0.385,39.0,2.6%
40,Cameron Abney,OKC,20,F,14,0,0,0,24,-1.0,0,0,0,0.0,0.0,0.0,8.0,0.0%
11,Chris Vande Velde,OKC,24,F,68,7,16,23,33,-4.0,1,1,0,0.103,0.235,0.338,86.0,8.1%
21,Colten Teubert,OKC,21,D,46,2,8,10,60,7.0,0,0,1,0.043,0.174,0.217,49.0,4.1%
20,Curtis Hamilton,OKC,20,F,41,5,6,11,8,2.0,1,0,2,0.122,0.146,0.268,54.0,9.3%
26,Dan Ringwald,OKC,25,D,31,1,6,7,9,8.0,1,0,0,0.032,0.194,0.226,29.0,3.5%
37,Darcy Campbell,OKC,27,D,2,0,0,0,2,-2.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
41,David LeNeveu,OKC,28,G,34,0,0,0,4,,0,0,0,0.0,0.0,0.0,,
19,Dylan Yeo,OKC,25,D,48,5,8,13,37,5.0,1,0,1,0.104,0.167,0.271,72.0,6.9%
14,Gilbert Brule,OKC,24,F,27,8,10,18,31,-4.0,5,0,2,0.296,0.37,0.667,59.0,13.6%
6,Hunter Tremblay,OKC,25,F,68,16,15,31,47,14.0,0,5,1,0.235,0.221,0.456,103.0,15.5%
32,Jeff Petry,OKC,24,D,2,0,1,1,2,1.0,0,0,0,0.0,0.5,0.5,5.0,0.0%
30,Johan Motin,OKC,22,D,10,0,2,2,8,4.0,0,0,0,0.0,0.2,0.2,5.0,0.0%
4,Josh Green,OKC,34,F,51,16,21,37,39,19.0,4,0,1,0.314,0.412,0.725,116.0,13.8%
23,Kevin Montgomery,OKC,23,D,48,2,7,9,28,9.0,1,0,1,0.042,0.146,0.188,26.0,7.7%
24,Kirill Tulupov,OKC,23,D,33,1,7,8,71,2.0,0,0,1,0.03,0.212,0.242,18.0,5.6%
28,Lennart Petrell,OKC,27,F,9,2,2,4,4,0.0,0,0,0,0.222,0.222,0.444,25.0,8.0%
16,Linus Omark,OKC,24,F,18,6,10,16,8,4.0,1,0,0,0.333,0.556,0.889,35.0,17.1%
7,Magnus P��j�rvi,OKC,20,F,34,7,18,25,4,8.0,0,0,1,0.206,0.529,0.735,100.0,7.0%
2,Mark Arcobello,OKC,23,F,73,17,26,43,28,16.0,3,0,5,0.233,0.356,0.589,185.0,9.2%
33,Martin Marincin,OKC,19,D,6,0,1,1,2,4.0,0,0,0,0.0,0.167,0.167,5.0,0.0%
38,Mike Marcou,OKC,22,D,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
29,Milan Kytnar,OKC,22,F,13,1,2,3,4,0.0,0,0,1,0.077,0.154,0.231,18.0,5.6%
39,Olivier Roy,OKC,20,G,3,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
3,Philippe Cornet,OKC,21,F,67,24,13,37,26,-3.0,11,0,6,0.358,0.194,0.552,135.0,17.8%
1,Ryan Keller,OKC,27,F,71,21,28,49,38,22.0,3,0,6,0.296,0.394,0.69,195.0,10.8%
25,Ryan Lowery,OKC,23,D,28,1,6,7,16,0.0,0,0,0,0.036,0.214,0.25,17.0,5.9%
31,Ryan Martindale,OKC,20,F,16,0,2,2,4,-2.0,0,0,0,0.0,0.125,0.125,11.0,0.0%
15,Ryan O'Marra,OKC,24,F,40,8,9,17,58,15.0,0,1,0,0.2,0.225,0.425,75.0,10.7%
36,Sean Erickson,OKC,27,D,1,0,0,0,2,1.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
12,Tanner House,OKC,25,F,68,8,12,20,31,14.0,0,0,1,0.118,0.176,0.294,82.0,9.8%
8,Taylor Chorney,OKC,24,D,50,6,18,24,29,15.0,1,0,2,0.12,0.36,0.48,66.0,9.1%
5,Teemu Hartikainen,OKC,21,F,51,14,18,32,19,1.0,5,0,2,0.275,0.353,0.627,119.0,11.8%
17,Triston Grant,OKC,27,F,53,11,4,15,163,15.0,0,0,1,0.208,0.075,0.283,69.0,15.9%
10,Tyler Pitlick,OKC,20,F,62,7,16,23,28,-1.0,3,0,2,0.113,0.258,0.371,130.0,5.4%
35,Yann Danis,OKC,30,G,43,0,1,1,2,,0,0,0,0.0,0.023,0.023,,
