Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
21,Aaron Voros,CON,30,F,23,4,3,7,23,-7.0,1,0,0,0.174,0.13,0.304,28.0,14.3%
3,Andre Deveaux,CON,27,F,59,20,20,40,157,-4.0,13,0,2,0.339,0.339,0.678,133.0,15.0%
10,Andreas Thuresson,CON,24,F,73,13,8,21,40,-6.0,0,0,3,0.178,0.11,0.288,121.0,10.7%
39,Andrew Yogan,CON,20,F,4,0,0,0,15,-1.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
16,Blake Parlett,CON,22,D,55,4,10,14,38,3.0,2,0,2,0.073,0.182,0.255,55.0,7.3%
5,Brendan Bell,CON,28,D,65,7,26,33,68,-10.0,4,1,3,0.108,0.4,0.508,206.0,3.4%
35,Cameron Talbot,CON,24,G,33,0,1,1,0,,0,0,0,0.0,0.03,0.03,,
17,Carl Hagelin,CON,23,F,17,7,6,13,6,12.0,0,1,0,0.412,0.353,0.765,46.0,15.2%
9,Casey Wellman,CON,24,F,31,9,13,22,10,1.0,1,0,1,0.29,0.419,0.71,82.0,11.0%
42,Chad Johnson,CON,25,G,49,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
23,Chris McKelvie,CON,26,F,38,2,3,5,42,-1.0,0,0,1,0.053,0.079,0.132,19.0,10.5%
29,Christian Thomas,CON,19,F,5,1,1,2,0,-1.0,0,0,0,0.2,0.2,0.4,9.0,11.1%
25,Erik Christensen,CON,28,F,5,2,1,3,8,0.0,0,0,0,0.4,0.2,0.6,11.0,18.2%
19,Francois Bouchard,CON,23,F,34,3,7,10,20,-1.0,0,0,0,0.088,0.206,0.294,43.0,7.0%
20,Jared Nightingale,CON,29,D,67,1,9,10,110,-3.0,0,0,0,0.015,0.134,0.149,45.0,2.2%
33,Jeff Prough,CON,25,F,17,1,0,1,6,-5.0,1,0,0,0.059,0.0,0.059,10.0,10.0%
27,Jeff Woywitka,CON,28,D,6,0,3,3,6,2.0,0,0,0,0.0,0.5,0.5,8.0,0.0%
14,John Mitchell,CON,26,F,17,7,7,14,20,1.0,2,0,0,0.412,0.412,0.824,38.0,18.4%
2,Jonathan Marchessault,CON,21,F,76,24,40,64,50,1.0,11,1,3,0.316,0.526,0.842,237.0,10.1%
13,Jordan Owens,CON,25,F,74,5,11,16,61,-4.0,0,1,1,0.068,0.149,0.216,94.0,5.3%
34,Jyri Niemi,CON,21,D,8,0,1,1,4,1.0,0,0,0,0.0,0.125,0.125,10.0,0.0%
7,Kelsey Tessier,CON,21,F,75,12,18,30,20,3.0,1,0,2,0.16,0.24,0.4,112.0,10.7%
1,Kris Newbury,CON,29,F,65,25,39,64,130,-9.0,7,0,3,0.385,0.6,0.985,221.0,11.3%
41,Lee Baldwin,CON,23,D,17,0,0,0,2,-4.0,0,0,0,0.0,0.0,0.0,12.0,0.0%
32,Marek Hrivik,CON,20,F,8,1,0,1,0,1.0,0,0,0,0.125,0.0,0.125,19.0,5.3%
4,Mats Zuccarello,CON,24,F,37,12,24,36,22,5.0,5,0,1,0.324,0.649,0.973,92.0,13.0%
30,Mike Vernace,CON,25,D,21,1,1,2,20,-2.0,0,0,0,0.048,0.048,0.095,35.0,2.9%
11,Pavel Valentenko,CON,24,D,60,5,16,21,53,12.0,1,0,4,0.083,0.267,0.35,74.0,6.8%
38,Randy McNaught,CON,21,F,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
15,Ryan Bourque,CON,20,F,69,6,8,14,10,-7.0,0,0,0,0.087,0.116,0.203,120.0,5.0%
36,Sam Klassen,CON,22,D,36,0,1,1,18,-2.0,0,0,0,0.0,0.028,0.028,18.0,0.0%
18,Scott Tanski,CON,21,F,68,5,6,11,27,-2.0,0,0,0,0.074,0.088,0.162,68.0,7.4%
26,Sean Avery,CON,31,F,7,2,1,3,39,1.0,0,0,0,0.286,0.143,0.429,18.0,11.1%
40,Shane McColgan,CON,18,F,5,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
28,Steve Moses,CON,22,F,8,2,0,2,2,2.0,0,0,0,0.25,0.0,0.25,25.0,8.0%
24,Stu Bickel,CON,25,D,27,1,3,4,80,4.0,0,0,0,0.037,0.111,0.148,32.0,3.1%
37,T.J. Fast,CON,24,D,1,0,0,0,2,-1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
6,Tim Erixon,CON,20,D,52,3,30,33,42,5.0,3,0,0,0.058,0.577,0.635,97.0,3.1%
31,Tomas Kundratek,CON,22,D,7,0,2,2,2,-1.0,0,0,0,0.0,0.286,0.286,5.0,0.0%
8,Tommy Grant,CON,25,F,72,11,12,23,39,3.0,2,0,1,0.153,0.167,0.319,114.0,9.7%
12,Wade Redden,CON,34,D,49,4,16,20,26,-8.0,1,0,0,0.082,0.327,0.408,67.0,6.0%
22,Wojtek Wolski,CON,25,F,6,3,2,5,0,-1.0,2,0,2,0.5,0.333,0.833,18.0,16.7%
