Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
20,Andrew Carroll,HER,26,F,68,1,5,6,138,-5.0,0,0,0,0.015,0.074,0.088,54.0,1.9%
30,Barry Almeida,HER,23,F,1,1,0,1,0,1.0,0,0,0,1.0,0.0,1.0,3.0,33.3%
31,Billy Ryan,HER,26,F,4,1,0,1,6,-1.0,0,0,0,0.25,0.0,0.25,5.0,20.0%
6,Boyd Kane,HER,33,F,67,19,22,41,149,12.0,5,1,2,0.284,0.328,0.612,139.0,13.7%
29,Braden Holtby,HER,22,G,40,0,2,2,24,,0,0,0,0.0,0.05,0.05,,
22,Brett Flemming,HER,20,D,21,2,2,4,31,-3.0,0,0,0,0.095,0.095,0.19,24.0,8.3%
41,Cameron Schilling,HER,23,D,7,0,0,0,14,-3.0,0,0,0,0.0,0.0,0.0,7.0,0.0%
12,Christian Hanson,HER,25,F,52,10,11,21,42,5.0,2,3,3,0.192,0.212,0.404,83.0,12.1%
1,Christopher Bourque,HER,25,F,73,27,66,93,42,-1.0,14,5,2,0.37,0.904,1.274,290.0,9.3%
10,Cody Eakin,HER,20,F,43,13,14,27,10,4.0,3,0,3,0.302,0.326,0.628,106.0,12.3%
24,D.J. King,HER,27,F,29,0,4,4,13,-7.0,0,0,0,0.0,0.138,0.138,15.0,0.0%
34,Daniel Koger,HER,22,F,3,0,1,1,0,1.0,0,0,0,0.0,0.333,0.333,3.0,0.0%
23,Danny Richmond,HER,27,D,24,0,4,4,48,6.0,0,0,0,0.0,0.167,0.167,22.0,0.0%
27,Dany Sabourin,HER,31,G,37,0,3,3,4,,0,0,0,0.0,0.081,0.081,,
33,Daren Machesney,HER,25,G,3,0,1,1,0,,0,0,0,0.0,0.333,0.333,,
32,David Civitarese,HER,22,F,10,1,0,1,4,-4.0,0,0,0,0.1,0.0,0.1,8.0,12.5%
18,Dmitry Orlov,HER,20,D,15,4,5,9,12,0.0,0,0,1,0.267,0.333,0.6,21.0,19.1%
36,Francis Verreault-Paul,HER,24,F,6,0,1,1,4,-3.0,0,0,0,0.0,0.167,0.167,4.0,0.0%
42,Francois Bouchard,HER,23,F,9,0,0,0,8,-4.0,0,0,0,0.0,0.0,0.0,8.0,0.0%
14,Garrett Mitchell,HER,20,F,65,6,9,15,85,-4.0,0,1,1,0.092,0.138,0.231,65.0,9.2%
5,Graham Mink,HER,32,F,48,16,26,42,55,-2.0,12,0,1,0.333,0.542,0.875,131.0,12.2%
4,Jacob Micflikier,HER,27,F,57,21,35,56,58,-1.0,13,0,4,0.368,0.614,0.982,172.0,12.2%
28,Joel Rechlicz,HER,24,F,44,1,1,2,267,-4.0,0,0,0,0.023,0.023,0.045,11.0,9.1%
13,Julien Brouillette,HER,25,D,74,7,14,21,24,-3.0,3,0,0,0.095,0.189,0.284,105.0,6.7%
2,Keith Aucoin,HER,33,F,43,11,59,70,34,-1.0,6,1,1,0.256,1.372,1.628,117.0,9.4%
38,Kevin Marshall,HER,22,D,31,0,1,1,61,0.0,0,0,0,0.0,0.032,0.032,28.0,0.0%
8,Kyle Greentree,HER,28,F,50,11,23,34,50,-10.0,5,1,1,0.22,0.46,0.68,117.0,9.4%
16,Matt Pope,HER,27,F,45,7,4,11,24,-4.0,0,0,1,0.156,0.089,0.244,69.0,10.1%
9,Matthew Ford,HER,27,F,39,10,18,28,47,-2.0,1,0,1,0.256,0.462,0.718,91.0,11.0%
21,Mattias Sj�gren,HER,24,F,19,2,3,5,4,-6.0,1,0,0,0.105,0.158,0.263,22.0,9.1%
25,Maxime Lacroix,HER,24,F,29,1,2,3,20,-2.0,0,0,1,0.034,0.069,0.103,30.0,3.3%
15,Mike Carman,HER,23,F,32,7,5,12,31,-4.0,0,0,0,0.219,0.156,0.375,51.0,13.7%
7,Patrick McNeill,HER,24,D,71,10,31,41,32,-8.0,5,1,1,0.141,0.437,0.577,103.0,9.7%
19,Patrick Wellar,HER,28,D,55,1,6,7,107,-6.0,0,0,1,0.018,0.109,0.127,35.0,2.9%
40,Paul Baier,HER,26,D,2,0,0,0,5,-1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
35,Phil Oreskovic,HER,24,D,6,0,1,1,9,-1.0,0,0,0,0.0,0.167,0.167,3.0,0.0%
3,Ryan Potulny,HER,27,F,61,33,32,65,32,0.0,19,0,5,0.541,0.525,1.066,188.0,17.6%
39,Scott Greenham,HER,24,G,2,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
17,Sean Collins,HER,28,D,65,2,8,10,45,1.0,0,0,0,0.031,0.123,0.154,30.0,6.7%
37,T.J. Syner,HER,23,F,10,0,1,1,2,-2.0,0,0,0,0.0,0.1,0.1,12.0,0.0%
11,Tomas Kundratek,HER,22,D,55,12,11,23,34,3.0,2,0,2,0.218,0.2,0.418,77.0,15.6%
26,Zach Miskovic,HER,26,D,35,0,3,3,26,-2.0,0,0,0,0.0,0.086,0.086,48.0,0.0%
