Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
12,Alex Biega,ROC,23,D,65,5,18,23,47,10.0,1,0,1,0.077,0.277,0.354,90.0,5.6%
8,Brayden McNabb,ROC,20,D,45,5,25,30,31,15.0,1,0,1,0.111,0.556,0.667,68.0,7.4%
31,Brian Flynn,ROC,23,F,5,0,1,1,2,-2.0,0,0,0,0.0,0.2,0.2,8.0,0.0%
30,Brock Matheson,ROC,24,D,3,0,1,1,4,-1.0,0,0,0,0.0,0.333,0.333,2.0,0.0%
32,Chris Clackson,ROC,24,F,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
6,Colin Stuart,ROC,29,F,51,13,19,32,32,3.0,3,1,2,0.255,0.373,0.627,147.0,8.8%
25,Corey Fienhage,ROC,21,D,20,0,4,4,20,2.0,0,0,0,0.0,0.2,0.2,12.0,0.0%
13,Corey Tropp,ROC,22,F,27,9,13,22,46,1.0,1,0,0,0.333,0.481,0.815,60.0,15.0%
29,David Leggio,ROC,27,G,54,0,2,2,4,,0,0,0,0.0,0.037,0.037,,
21,Dennis Persson,ROC,23,D,39,3,4,7,10,-5.0,3,0,2,0.077,0.103,0.179,43.0,7.0%
3,Derek Whitmore,ROC,27,F,75,28,16,44,25,-1.0,8,0,3,0.373,0.213,0.587,241.0,11.6%
39,Drew MacIntyre,ROC,28,G,23,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
19,Drew Schiestel,ROC,22,D,43,2,10,12,12,-3.0,1,0,1,0.047,0.233,0.279,47.0,4.3%
9,Evan Rankin,ROC,25,F,35,15,14,29,12,9.0,3,1,0,0.429,0.4,0.829,72.0,20.8%
27,Igor Gongalsky,ROC,25,F,37,2,1,3,78,-10.0,0,1,0,0.054,0.027,0.081,47.0,4.3%
15,Jacob Lagace,ROC,21,F,58,10,10,20,25,2.0,0,0,1,0.172,0.172,0.345,65.0,15.4%
23,Joe Finley,ROC,24,F,57,1,5,6,143,7.0,0,0,0,0.018,0.088,0.105,46.0,2.2%
22,Jonathan Parker,ROC,20,F,37,3,3,6,6,-14.0,1,0,1,0.081,0.081,0.162,36.0,8.3%
37,Kyle Bailey,ROC,25,F,5,0,0,0,4,-3.0,0,0,0,0.0,0.0,0.0,5.0,0.0%
35,Kyle Ostrow,ROC,24,F,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
18,Luke Adam,ROC,21,F,27,4,9,13,18,-2.0,0,0,2,0.148,0.333,0.481,80.0,5.0%
4,Marcus Foligno,ROC,20,F,60,16,23,39,78,19.0,2,0,5,0.267,0.383,0.65,110.0,14.6%
5,Mark Voakes,ROC,27,F,75,8,26,34,36,0.0,1,1,0,0.107,0.347,0.453,75.0,10.7%
26,Matt MacKenzie,ROC,20,D,20,0,4,4,16,-1.0,0,0,0,0.0,0.2,0.2,16.0,0.0%
33,Maury Edwards,ROC,24,D,1,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
16,Maxime Legault,ROC,22,F,62,8,9,17,19,0.0,0,1,0,0.129,0.145,0.274,95.0,8.4%
24,Michael Ryan,ROC,31,F,8,1,3,4,19,1.0,0,0,0,0.125,0.375,0.5,13.0,7.7%
14,Nick Crawford,ROC,21,D,70,6,16,22,26,-2.0,2,0,1,0.086,0.229,0.314,82.0,7.3%
2,Paul Szczechura,ROC,26,F,57,21,25,46,26,16.0,3,1,4,0.368,0.439,0.807,137.0,15.3%
1,Phil Varone,ROC,21,F,76,11,41,52,42,17.0,3,2,2,0.145,0.539,0.684,120.0,9.2%
28,Riley Boychuk,ROC,20,F,26,0,2,2,18,0.0,0,0,0,0.0,0.077,0.077,17.0,0.0%
38,Rob Bordson,ROC,23,F,8,0,0,0,2,1.0,0,0,0,0.0,0.0,0.0,7.0,0.0%
36,Ryan Grimshaw,ROC,21,D,3,0,0,0,2,3.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
34,Scott Campbell,ROC,25,F,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
17,Shaone Morrisonn,ROC,29,D,65,4,11,15,44,-1.0,2,0,1,0.062,0.169,0.231,83.0,4.8%
20,Shawn Szydlowski,ROC,21,F,53,0,8,8,21,-7.0,0,0,0,0.0,0.151,0.151,41.0,0.0%
7,T.J. Brennan,ROC,22,D,52,16,14,30,39,5.0,7,0,2,0.308,0.269,0.577,150.0,10.7%
10,Travis Turnbull,ROC,25,F,63,12,15,27,117,4.0,3,0,0,0.19,0.238,0.429,102.0,11.8%
11,Zack Kassian,ROC,20,F,30,15,11,26,31,4.0,2,1,1,0.5,0.367,0.867,94.0,16.0%
