Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Andrew Biers,Minnesota Swarm,D,2,1,2,3,0,0,0,0,8,0,0,0,0,0/2,-
Andy Secore,Minnesota Swarm,F,14,28,48,76,4,0,0,0,59,0,0,0,0,0/0,-
Chad Culp,Minnesota Swarm,F,16,23,32,55,14,0,0,0,89,0,0,0,0,0/0,-
Chris Courtney,Minnesota Swarm,D,2,1,1,2,0,0,0,0,9,0,0,0,0,0/0,-
Colin Achenbach,Minnesota Swarm,F,8,2,4,6,8,0,0,0,35,0,0,0,0,0/0,-
Craig Point,Minnesota Swarm,F,16,27,34,61,8,0,0,0,74,0,0,0,0,17/29,59%
Dan Marohl,Minnesota Swarm,F,7,6,12,18,0,0,0,0,18,0,0,0,0,0/0,-
Darren Halls,Minnesota Swarm,D,7,2,1,3,11,0,0,0,27,0,0,0,0,31/64,48%
Dean Hill,Minnesota Swarm,F,7,9,10,19,0,0,0,0,9,0,0,0,0,0/0,-
Eric Pacey,Minnesota Swarm,D,15,2,8,10,12,0,0,0,45,0,0,0,0,0/0,-
Ian Rubel,Minnesota Swarm,D,5,0,2,2,2,0,0,0,9,0,0,0,0,0/0,-
Jon Sullivan,Minnesota Swarm,D,16,3,6,9,25,0,0,0,65,0,0,0,0,0/1,-
Justin Norbraten,Minnesota Swarm,F,6,0,5,5,6,0,0,0,21,0,0,0,0,20/50,40%
Keith Cromwell,Minnesota Swarm,F,6,5,8,13,0,0,0,0,7,0,0,0,0,0/0,-
Kevin Croswell,Minnesota Swarm,G,16,0,1,1,2,0,0,0,3,0,0,0,0,0/0,-
Kyle Ross,Minnesota Swarm,D,13,3,6,9,26,0,0,0,77,0,0,0,0,0/0,-
Mark Miyashita,Minnesota Swarm,D,6,1,3,4,6,0,0,0,43,0,0,0,0,38/96,40%
Nick Inch,Minnesota Swarm,D,8,0,1,1,10,0,0,0,20,0,0,0,0,0/0,-
Nick Patterson,Minnesota Swarm,G,16,0,5,5,2,0,0,0,9,0,0,0,0,0/0,-
Noah Talbot,Minnesota Swarm,F,16,0,6,6,18,0,0,0,49,0,0,0,0,0/0,-
Rory McDade,Minnesota Swarm,F,8,4,13,17,4,0,0,0,11,0,0,0,0,0/0,-
Ryan Cousins,Minnesota Swarm,D,16,9,5,14,36,0,0,0,87,0,0,0,0,0/3,-
Ryan Sharp,Minnesota Swarm,T,15,9,11,20,72,0,0,0,78,0,0,0,0,0/0,-
Ryan Ward,Minnesota Swarm,F,16,33,36,69,10,0,0,0,56,0,0,0,0,0/0,-
Sean Pollock,Minnesota Swarm,F,16,24,36,60,26,0,0,0,64,0,0,0,0,0/0,-
Travis Hill,Minnesota Swarm,F,14,3,11,14,86,0,0,0,108,0,0,0,0,81/208,39%
