Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Brian Langtry,Colorado Mammoth,F,14,30,33,63,21,0,0,0,58,0,0,0,0,0/0,-
Bruce Murray,Colorado Mammoth,D,16,0,4,4,24,0,0,0,73,0,0,0,0,0/0,-
Chris Gill,Colorado Mammoth,T,6,0,4,4,6,0,0,0,33,0,0,0,0,36/69,52%
Chris Levis,Colorado Mammoth,G,16,0,1,1,4,0,0,0,7,0,0,0,0,0/0,-
Dan Carey,Colorado Mammoth,F,11,22,27,49,0,0,0,0,68,0,0,0,0,0/0,-
Dylan Llord,Colorado Mammoth,F,3,3,2,5,2,0,0,0,8,0,0,0,0,0/0,-
Gavin Prout,Colorado Mammoth,F,16,25,67,92,14,0,0,0,85,0,0,0,0,5/13,38%
Gee Nash,Colorado Mammoth,G,16,0,4,4,2,0,0,0,14,0,0,0,0,0/0,-
Jamie Shewchuk,Colorado Mammoth,F,15,26,38,64,24,0,0,0,69,0,0,0,0,0/0,-
Jason Bloom,Colorado Mammoth,T,9,5,6,11,4,0,0,0,19,0,0,0,0,28/60,47%
Jason Wulder,Colorado Mammoth,F,16,21,26,47,4,0,0,0,48,0,0,0,0,0/0,-
Jed Prossner,Colorado Mammoth,F,11,14,10,24,2,0,0,0,32,0,0,0,0,0/0,-
Jim Moss,Colorado Mammoth,T,12,0,5,5,17,0,0,0,45,0,0,0,0,131/259,51%
John Gallant,Colorado Mammoth,D,15,0,6,6,10,0,0,0,79,0,0,0,0,0/0,-
Jordan Cornfield,Colorado Mammoth,F,7,7,11,18,2,0,0,0,27,0,0,0,0,0/0,-
Josh Sims,Colorado Mammoth,T,10,5,5,10,10,0,0,0,59,0,0,0,0,0/1,-
Matt Brown,Colorado Mammoth,F,3,3,3,6,2,0,0,0,5,0,0,0,0,0/0,-
Matt Leveque,Colorado Mammoth,D,8,0,1,1,13,0,0,0,22,0,0,0,0,5/10,50%
Nenad Gajic,Colorado Mammoth,T,16,6,18,24,8,0,0,0,121,0,0,0,0,0/2,-
Nick Carlson,Colorado Mammoth,T,16,8,7,15,23,0,0,0,58,0,0,0,0,0/0,-
Pat Coyle,Colorado Mammoth,D,15,1,8,9,14,0,0,0,74,0,0,0,0,0/0,-
Rich Catton,Colorado Mammoth,D,16,1,2,3,55,0,0,0,54,0,0,0,0,0/0,-
Tom Ethington,Colorado Mammoth,D,16,1,3,4,30,0,0,0,60,0,0,0,0,0/0,-
