Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Adley Rutschman#,24.0,BAL,AL,5.4,113.0,470.0,398.0,70.0,101.0,35.0,1.0,13.0,42.0,4.0,0.0,65.0,86.0,0.254,0.362,0.445,0.806,131.0,0.361,134.0,177.0,4.0,4.0,0.0,3.0,0.0,2D/H,"MVP-12,ROY-2"
Anthony Bemboom*,32.0,BAL,AL,-0.3,22.0,59.0,52.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,17.0,0.115,0.207,0.212,0.418,21.0,0.195,14.0,11.0,1.0,0.0,1.0,0.0,0.0,2/H,
Anthony Santander#,27.0,BAL,AL,2.1,152.0,647.0,574.0,78.0,138.0,24.0,0.0,33.0,89.0,0.0,2.0,55.0,122.0,0.24,0.318,0.455,0.773,120.0,0.338,121.0,261.0,14.0,13.0,0.0,5.0,1.0,*97D/H,
Austin Hays,26.0,BAL,AL,2.9,145.0,582.0,535.0,66.0,134.0,35.0,2.0,16.0,60.0,2.0,4.0,34.0,114.0,0.25,0.306,0.413,0.719,105.0,0.321,109.0,221.0,11.0,10.0,0.0,3.0,0.0,*79/8DH,
Brett Phillips*,28.0,BAL,AL,-0.1,8.0,17.0,17.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.118,0.118,0.235,0.353,-2.0,0.148,-18.0,4.0,0.0,0.0,0.0,0.0,0.0,/7H9D,
Cedric Mullins*,27.0,BAL,AL,4.0,156.0,672.0,608.0,89.0,157.0,32.0,4.0,16.0,64.0,34.0,10.0,47.0,126.0,0.258,0.318,0.403,0.721,107.0,0.326,107.0,245.0,4.0,9.0,1.0,5.0,2.0,*8/HD,
Chris Owings,30.0,BAL,AL,-0.5,26.0,68.0,56.0,6.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,24.0,0.107,0.254,0.143,0.397,19.0,0.205,19.0,8.0,3.0,1.0,1.0,0.0,0.0,4/6H517,
Cionel Pérez,26.0,BAL,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Dillon Tate,28.0,BAL,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
DJ Stewart*,28.0,BAL,AL,-0.1,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-124.0,0.0,0.0,0.0,0.0,0.0,0.0,/H,
