Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Chris Webber,54,52.0,38.3,20.1,3.7,5.9,9.6,4.7,1.5,1.6,3.1,3.4,1.5,8.6,17.4,49.5,0.7,2.7,27.6,2.2,4.3,50.2,7.9,14.7,53.5,1.157,0.52,C,False
Juwan Howard,65,52.0,36.1,17.0,2.8,5.6,8.4,2.5,0.8,0.2,2.6,3.6,1.0,7.0,14.3,48.9,0.0,0.1,0.0,3.0,4.5,66.4,7.0,14.2,49.2,1.186,0.49,PF,False
Calbert Cheaney,78,71.0,34.0,16.6,1.3,2.8,4.1,2.3,1.0,0.3,1.9,2.8,1.2,6.6,14.5,45.3,1.2,3.6,33.9,2.2,2.7,81.2,5.3,10.8,49.2,1.145,0.5,SG,False
Rex Chapman,45,29.0,32.6,16.2,0.5,2.0,2.5,2.8,1.5,0.3,1.4,1.9,2.1,5.6,14.2,39.8,1.9,6.1,31.4,3.0,3.5,86.2,3.7,8.1,46.0,1.144,0.46,G,False
Tom Gugliotta,6,6.0,37.7,16.0,2.7,6.2,8.8,3.0,3.5,1.8,2.5,3.2,1.2,5.5,13.8,39.8,0.7,1.3,50.0,4.3,5.5,78.8,4.8,12.5,38.7,1.157,0.42,PF,True
Scott Skiles,62,62.0,33.5,13.0,0.4,2.1,2.6,7.3,1.1,0.1,2.8,2.2,2.6,4.3,9.4,45.5,1.5,3.7,42.1,2.9,3.3,88.6,2.7,5.7,47.6,1.381,0.54,G,False
Don Maclean,39,20.0,27.0,11.0,1.2,3.1,4.2,1.3,0.4,0.1,1.1,2.5,1.2,4.1,9.3,43.8,0.3,1.0,25.0,2.7,3.5,76.5,3.8,8.2,46.1,1.191,0.45,F,False
Gheorghe Muresan,73,58.0,23.6,10.0,2.5,4.2,6.7,0.5,0.7,1.7,1.6,3.5,0.3,4.2,7.4,56.0,0.0,0.0,0.0,1.7,2.4,70.9,4.2,7.4,56.0,1.349,0.56,C,False
Mitchell Butler,76,5.0,20.4,7.9,0.6,1.7,2.2,1.2,0.8,0.1,1.4,2.0,0.9,2.8,6.7,42.1,0.6,1.9,32.6,1.6,2.4,66.5,2.2,4.8,45.8,1.175,0.47,SG,False
Kevin Duckworth,40,22.0,20.5,7.1,1.6,3.3,4.9,0.5,0.5,0.6,1.5,2.8,0.3,3.0,6.7,44.2,0.1,0.3,20.0,1.1,1.8,64.3,2.9,6.4,45.1,1.06,0.45,C,False
Doug Overton,82,20.0,20.8,7.0,0.3,1.4,1.7,3.0,0.6,0.0,1.3,1.5,2.4,2.5,6.1,41.6,0.6,1.5,42.4,1.3,1.5,87.2,1.9,4.5,41.3,1.157,0.47,PG,False
Anthony Tucker,62,13.0,15.8,3.9,0.7,2.0,2.7,1.1,0.7,0.2,0.9,2.1,1.2,1.5,3.4,45.7,0.0,0.0,0.0,0.8,1.3,61.4,1.5,3.4,45.9,1.157,0.46,F,False
Larry Stewart,40,0.0,8.7,2.6,0.7,1.0,1.7,0.5,0.4,0.2,0.4,1.3,1.1,1.0,2.2,46.1,0.0,0.1,0.0,0.5,0.8,66.7,1.0,2.2,47.1,1.146,0.46,F,False
Kenny Walker,24,0.0,11.1,2.4,0.8,1.2,2.0,0.3,0.2,0.2,0.6,1.8,0.5,0.8,1.8,42.9,0.0,0.0,0.0,0.9,1.2,75.0,0.8,1.8,42.9,1.357,0.43,F,False
Brian Oliver,6,0.0,7.0,2.3,0.0,0.7,0.7,0.7,0.0,0.0,0.5,1.3,1.3,0.7,1.5,44.4,0.0,0.0,0.0,1.0,1.3,75.0,0.7,1.5,44.4,1.556,0.44,G,False
Jim Mcilvaine,55,0.0,9.7,1.7,0.7,1.2,1.9,0.2,0.2,1.1,0.3,1.7,0.5,0.6,1.3,47.9,0.0,0.0,0.0,0.5,0.7,68.3,0.6,1.3,47.9,1.352,0.48,C,False
Total,82,,,100.5,12.7,27.1,39.8,21.3,7.9,4.9,15.9,23.8,1.3,38.7,84.1,46.0,5.3,15.4,34.3,17.8,24.5,72.4,33.5,68.7,48.7,1.195,0.49,Total,False
