Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Glenn Robinson,80,76.0,37.0,21.9,2.1,4.3,6.4,2.5,1.4,0.3,3.9,2.9,0.6,8.0,17.6,45.1,1.1,3.4,32.1,5.0,6.2,79.6,6.9,14.3,48.2,1.245,0.48,SF,False
Vin Baker,82,82.0,41.0,17.7,3.5,6.8,10.3,3.6,1.0,1.4,2.7,3.4,1.3,7.2,15.0,48.3,0.1,0.3,29.2,3.1,5.3,59.3,7.2,14.7,48.7,1.181,0.49,PF,False
Todd Day,82,81.0,33.1,16.0,1.2,2.8,3.9,1.6,1.3,0.8,1.9,3.5,0.9,5.4,12.8,42.4,2.0,5.1,39.0,3.1,4.2,75.4,3.4,7.7,44.7,1.249,0.5,G,False
Eric Murdock,75,32.0,28.8,13.0,0.6,2.2,2.9,6.4,1.5,0.2,2.6,1.9,2.5,4.5,10.9,41.5,1.2,3.2,37.5,2.8,3.6,79.0,3.3,7.7,43.2,1.2,0.47,G,False
Marty Conlon,82,3.0,25.2,9.9,2.0,3.2,5.2,1.3,0.5,0.2,1.5,2.7,0.9,4.2,7.9,53.2,0.1,0.4,27.6,1.5,2.4,61.3,4.1,7.5,54.4,1.26,0.54,F,False
Johnny Newman,82,11.0,23.1,7.7,0.9,1.2,2.1,1.1,0.8,0.2,1.0,2.9,1.1,2.8,6.0,46.3,0.5,1.6,35.2,1.7,2.1,80.1,2.2,4.4,50.3,1.299,0.51,F,False
Lee Mayberry,82,50.0,21.3,5.8,0.3,0.7,1.0,3.4,0.6,0.0,1.3,1.5,2.6,2.1,5.0,42.2,0.9,2.2,40.7,0.7,1.0,69.9,1.2,2.8,43.3,1.162,0.51,G,False
Eric Mobley,46,26.0,12.8,3.9,1.2,2.1,3.3,0.5,0.2,0.6,0.5,1.4,0.9,1.7,2.9,59.1,0.0,0.0,100.0,0.5,1.0,48.9,1.7,2.8,58.5,1.364,0.6,F,False
Jon Barry,52,0.0,11.6,3.7,0.3,0.7,0.9,1.6,0.6,0.1,0.8,1.0,2.1,1.1,2.6,42.5,0.3,0.9,33.3,1.2,1.5,76.3,0.8,1.7,47.7,1.425,0.49,SG,False
Danny Young,7,0.0,11.0,3.4,0.1,0.6,0.7,1.7,0.6,0.0,0.6,1.1,3.0,1.3,2.4,52.9,0.7,1.7,41.7,0.1,0.1,100.0,0.6,0.7,80.0,1.412,0.68,G,False
Alton Lister,60,32.0,12.9,2.8,1.1,2.8,3.9,0.2,0.3,1.0,0.6,2.4,0.3,1.1,2.2,49.3,0.0,0.0,0.0,0.6,1.2,50.0,1.1,2.2,49.6,1.246,0.49,C,False
Ed Pinckney,62,17.0,13.5,2.3,1.0,2.4,3.4,0.3,0.5,0.3,0.4,1.0,0.8,0.8,1.6,49.5,0.0,0.0,0.0,0.7,1.0,71.0,0.8,1.6,49.5,1.443,0.49,F,False
Aaron Williams,15,0.0,4.8,1.6,0.3,0.9,1.3,0.0,0.1,0.4,0.5,0.9,0.0,0.5,1.6,33.3,0.0,0.1,0.0,0.5,0.8,66.7,0.5,1.5,34.8,1.0,0.33,C,False
Tate George,3,0.0,2.7,1.3,0.3,0.0,0.3,0.0,0.0,0.0,0.7,0.3,0.0,0.3,1.0,33.3,0.0,0.3,0.0,0.7,0.7,100.0,0.3,0.7,50.0,1.333,0.33,G,False
Total,82,,,99.3,13.0,26.7,39.6,21.2,8.2,4.4,17.0,22.7,1.2,36.9,80.3,45.9,6.0,16.5,36.6,19.6,27.5,71.2,30.8,63.9,48.3,1.237,0.5,Total,False
