Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Jim Jackson,51,51.0,38.9,25.7,2.4,2.7,5.1,3.7,0.5,0.2,3.1,1.8,1.2,9.5,20.1,47.2,0.7,2.2,31.8,6.0,7.5,80.5,8.8,18.0,49.0,1.276,0.49,SF,False
Jamal Mashburn,80,80.0,37.3,24.1,1.5,2.7,4.1,3.7,1.0,0.1,2.9,2.4,1.3,8.5,19.6,43.6,1.4,4.3,32.8,5.6,7.6,73.9,7.1,15.3,46.6,1.23,0.47,SF,False
Roy Tarpley,55,1.0,24.6,12.6,2.6,5.6,8.2,1.1,0.8,1.0,2.0,2.8,0.5,5.3,11.1,47.9,0.1,0.3,27.8,1.9,2.2,83.6,5.2,10.8,48.5,1.133,0.48,C,False
Jason Kidd,79,79.0,33.8,11.7,1.9,3.5,5.4,7.7,1.9,0.3,3.2,1.8,2.4,4.2,10.8,38.5,0.9,3.3,27.2,2.4,3.5,69.8,3.3,7.6,43.3,1.076,0.43,PG,False
Popeye Jones,80,80.0,29.8,10.3,4.1,6.4,10.6,2.0,0.4,0.3,1.6,3.3,1.3,4.7,10.5,44.3,0.0,0.2,8.3,1.0,1.6,64.5,4.6,10.3,44.9,0.983,0.44,PF,False
George McCloud,42,3.0,19.1,9.6,2.0,1.5,3.5,1.3,0.5,0.2,1.0,1.7,1.3,3.4,7.8,43.9,0.8,2.1,38.2,1.9,2.3,83.3,2.6,5.7,46.0,1.226,0.49,F,False
Lucious Harris,79,31.0,21.5,9.5,1.1,1.7,2.8,1.7,0.7,0.2,1.0,1.3,1.7,3.5,7.7,45.9,0.7,1.8,38.7,1.7,2.2,80.0,2.8,5.9,48.1,1.231,0.5,SG,False
Scott Brooks,31,0.0,20.1,7.9,0.4,1.3,1.7,3.0,0.8,0.1,1.1,1.4,2.8,2.9,6.8,43.3,0.5,1.7,32.7,1.5,1.9,79.3,2.4,5.1,46.8,1.167,0.47,G,True
Doug Smith,63,0.0,13.1,5.1,0.7,1.6,2.3,0.7,0.5,0.4,0.6,2.1,1.2,2.1,5.0,41.7,0.0,0.2,8.3,0.9,1.2,76.0,2.1,4.8,43.0,1.019,0.42,F,False
Tony Dumas,58,0.0,10.6,4.6,0.6,0.5,1.1,1.0,0.2,0.1,0.9,1.3,1.1,1.7,4.3,38.4,0.4,1.3,30.1,0.9,1.3,64.9,1.3,3.1,41.8,1.056,0.43,G,False
Lorenzo Williams,82,81.0,29.1,4.0,3.5,4.9,8.4,1.5,0.6,1.8,1.3,3.7,1.2,1.8,3.7,47.7,0.0,0.0,0.0,0.5,1.2,37.6,1.8,3.7,47.7,1.079,0.48,C,False
Donald Hodge,54,0.0,11.7,3.9,0.7,1.5,2.3,0.8,0.2,0.3,0.7,2.0,1.1,1.5,3.8,40.7,0.1,0.3,28.6,0.7,0.9,76.5,1.5,3.5,41.6,1.025,0.42,C,False
Morlon Wiley,38,2.0,10.7,3.4,0.2,0.9,1.0,1.8,0.6,0.0,0.5,1.2,3.6,1.2,2.9,42.3,0.8,2.0,38.7,0.2,0.3,70.0,0.5,0.9,50.0,1.171,0.55,G,True
Terry Davis,46,2.0,12.6,3.0,1.4,2.0,3.4,0.2,0.1,0.1,0.7,1.7,0.3,1.1,2.5,43.4,0.0,0.0,0.0,0.9,1.4,63.6,1.1,2.4,44.1,1.239,0.43,C,False
Total,82,,,103.2,18.5,29.7,48.1,23.7,7.1,4.2,16.4,22.1,1.4,39.4,89.5,44.0,4.7,14.6,32.2,19.8,27.0,73.4,34.6,74.9,46.3,1.153,0.47,Total,False
