Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Ashley Battle,34,0,9.9,3.6,0.5,1.0,1.6,0.7,0.4,0.0,0.8,0.8,0.9,1.1,2.9,37.8,0.3,0.9,36.7,1.1,1.5,72.0,0.8,2.0,38.2,1.235,0.43,NA,False
Cathrine Kraayeveld,34,0,28.3,9.6,1.5,4.7,6.1,1.4,0.8,0.8,1.6,2.8,0.9,3.4,8.8,38.3,1.8,4.9,37.6,1.1,1.5,70.6,1.5,3.9,39.1,1.094,0.49,F,False
Erin Thorn,32,0,11.9,3.2,0.1,0.6,0.6,1.1,0.2,0.1,0.6,0.7,1.8,1.1,3.3,34.0,0.6,2.2,26.8,0.3,0.3,90.9,0.5,1.1,48.6,0.953,0.43,G,False
Erlana Larkins,27,0,12.4,4.8,1.4,1.3,2.7,0.7,0.4,0.3,1.3,2.0,0.5,1.8,3.5,51.1,0.0,0.0,0.0,1.2,2.1,58.9,1.8,3.5,51.1,1.372,0.51,F,False
Essence Carson,34,0,19.0,6.6,0.7,1.5,2.2,0.9,0.9,0.2,1.0,1.4,0.9,2.7,7.2,37.6,0.2,0.9,27.6,0.9,1.4,67.4,2.5,6.4,38.9,0.910,0.39,F,False
Janel McCarville,31,0,26.3,13.7,1.7,3.7,5.4,2.1,1.5,0.8,2.2,2.5,1.0,5.4,10.1,53.5,0.0,0.3,0.0,2.9,3.7,77.4,5.4,9.9,54.9,1.354,0.54,C,False
Jessica Davenport,14,0,11.0,4.6,0.9,2.0,2.9,0.3,0.3,0.7,1.3,1.9,0.2,2.0,4.2,47.5,0.0,0.0,0.0,0.6,1.1,60.0,2.0,4.2,47.5,1.102,0.47,C,False
Leilani Mitchell,34,0,15.2,3.9,0.4,1.3,1.7,2.9,0.5,0.1,1.1,1.3,2.5,1.1,3.1,37.1,0.6,1.4,40.4,1.0,1.2,81.0,0.6,1.7,34.5,1.248,0.46,G,False
Lisa Willis,34,0,13.5,5.6,0.2,1.5,1.7,0.4,0.9,0.1,0.9,1.3,0.5,1.7,4.1,42.1,1.3,2.8,46.8,0.9,0.9,96.7,0.4,1.4,32.6,1.364,0.58,NA,False
Loree Moore,29,0,27.9,5.3,1.0,2.8,3.9,4.6,1.5,0.1,2.7,2.4,1.7,1.9,5.6,34.2,0.8,2.9,28.9,0.7,0.8,83.3,1.1,2.7,39.7,0.957,0.42,G,False
Megan Duffy,6,0,7.5,1.8,0.0,0.3,0.3,0.5,0.0,0.0,0.8,1.0,0.6,0.3,1.0,33.3,0.2,0.7,25.0,1.0,1.0,100.0,0.2,0.3,50.0,1.833,0.42,NA,False
Shameka Christon,31,0,30.5,15.7,1.0,2.0,3.0,1.6,1.1,0.5,2.0,3.0,0.8,4.9,12.4,39.7,2.3,5.6,40.6,3.6,4.3,82.8,2.6,6.8,39.0,1.268,0.49,F,False
Tiffany Jackson-Jones,25,0,19.8,8.3,1.9,3.8,5.7,1.0,1.0,0.3,1.9,1.8,0.5,3.2,6.3,51.6,0.0,0.0,0.0,1.8,2.9,63.0,3.2,6.3,51.6,1.325,0.52,F,False
Total,34,,,75.7,9.6,22.9,32.5,16.2,8.5,3.4,15.3,19.3,1.1,26.8,63.8,42.1,7.6,20.8,36.7,14.4,19.2,75.0,19.2,43.0,44.7,1.187,0.48,,False
