Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Allie Quigley,14,0,7.1,2.1,0.4,0.4,0.8,0.3,0.4,0.1,0.4,0.6,0.7,0.9,2.8,33.3,0.1,0.8,18.2,0.1,0.1,50.0,0.8,2.0,39.3,0.744,0.36,G,False
Barbara Farris,34,0,16.3,3.5,1.1,2.7,3.8,0.2,0.6,0.1,1.0,2.6,0.2,1.3,2.7,47.3,0.0,0.0,0.0,0.9,1.3,69.8,1.3,2.7,47.3,1.269,0.47,F,False
Brooke Smith,10,0,13.4,4.1,1.0,2.6,3.6,0.9,0.2,0.3,0.9,2.9,1.0,1.6,2.8,57.1,0.0,0.0,0.0,0.9,1.3,69.2,1.6,2.8,57.1,1.464,0.57,NA,False
Cappie Pondexter,32,0,31.3,21.2,0.8,2.9,3.7,4.2,1.2,0.2,2.9,2.6,1.5,7.3,17.7,41.3,1.3,4.1,31.3,5.3,6.3,84.6,6.0,13.6,44.3,1.198,0.45,G,False
Diana Taurasi,34,0,31.9,24.1,0.8,4.3,5.1,3.6,1.4,1.4,2.4,3.7,1.5,7.6,17.0,44.6,2.6,7.3,36.0,6.3,7.3,87.0,5.0,9.8,50.9,1.416,0.52,G,False
Jennifer Derevjanik,17,0,8.5,0.8,0.3,0.7,1.0,1.6,0.1,0.2,0.6,1.0,2.7,0.3,1.1,26.3,0.1,0.5,12.5,0.2,0.2,75.0,0.2,0.6,36.4,0.737,0.29,NA,False
Kelly Mazzante,34,0,18.9,5.8,0.4,1.5,1.9,1.1,0.7,0.1,0.5,1.3,2.1,2.0,6.0,33.2,1.6,5.0,33.1,0.1,0.2,83.3,0.4,1.1,33.3,0.961,0.47,NA,False
Kelly Miller,34,0,27.8,8.3,1.5,2.9,4.4,4.0,0.6,0.1,2.5,1.9,1.6,3.1,7.7,40.8,0.6,1.5,38.5,1.4,1.7,84.5,2.6,6.2,41.4,1.080,0.45,G,False
LaToya Sanders,29,0,13.0,4.4,1.8,1.7,3.5,0.3,0.3,1.5,0.9,2.4,0.3,1.5,3.3,44.8,0.0,0.0,0.0,1.4,1.8,82.4,1.5,3.3,44.8,1.333,0.45,F,False
Le'coe Willingham,34,0,24.5,10.1,2.5,3.4,5.9,0.9,0.6,0.2,1.4,3.4,0.6,4.1,7.2,57.0,0.1,0.8,18.5,1.8,2.4,74.1,3.9,6.4,61.8,1.406,0.58,F,False
Olympia Scott,6,0,11.5,2.7,0.3,2.8,3.2,0.5,0.2,1.0,1.0,3.8,0.5,1.3,3.7,36.4,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.7,36.4,0.727,0.36,NA,False
Tangela Smith,25,0,28.9,11.1,2.0,5.0,7.0,1.1,1.1,1.2,1.6,3.9,0.7,4.4,10.6,41.7,0.6,1.8,34.8,1.6,1.8,86.7,3.8,8.8,43.2,1.041,0.45,C,False
Total,34,,,88.5,11.0,25.0,36.1,16.5,6.8,4.6,14.1,23.4,1.2,31.4,73.1,43.0,6.8,20.6,32.8,18.9,22.7,83.1,24.7,52.5,47.0,1.211,0.48,,False
Willnett Crockett,5,0,8.2,1.8,0.8,1.4,2.2,0.0,0.8,0.2,0.2,2.8,0.0,0.6,1.6,37.5,0.0,0.0,0.0,0.6,1.0,60.0,0.6,1.6,37.5,1.125,0.38,NA,False
Yuko Oga,23,0,7.8,2.4,0.2,0.5,0.7,0.6,0.3,0.0,1.0,0.6,0.6,0.9,2.5,35.1,0.0,0.4,0.0,0.7,0.7,94.1,0.9,2.0,42.6,0.982,0.35,F,False
