Name,Team,P,G,A
Dennis Bergkamp,Arsenal,29.0,9.0,0.0
Freddie Ljungberg,Arsenal,17.0,12.0,0.0
Patrick Vieira,Arsenal,0.0,0.0,0.0
Robert Pires,Arsenal,20.0,9.0,0.0
Sylvain Wiltord,Arsenal,26.0,10.0,0.0
Thierry Henry,Arsenal,25.0,24.0,0.0
