Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
DeMarcus Cousins,59,59.0,34.1,24.1,3.1,9.5,12.7,3.6,1.5,1.7,4.3,4.1,0.8,8.4,18.1,46.7,0.0,0.1,25.0,7.2,9.2,78.2,8.4,17.9,46.9,1.333,0.47,C,False
Rudy Gay,68,67.0,35.4,21.1,1.4,4.4,5.9,3.7,1.0,0.6,2.7,2.3,1.4,7.5,16.4,45.5,1.2,3.2,35.9,5.0,5.8,85.8,6.3,13.2,47.9,1.283,0.49,SF,False
Darren Collison,45,45.0,34.8,16.1,0.4,2.8,3.2,5.6,1.5,0.3,2.5,2.1,2.3,5.8,12.2,47.3,1.3,3.6,37.3,3.2,4.1,78.8,4.4,8.6,51.4,1.318,0.53,PG,False
Ben McLemore,82,82.0,32.6,12.1,0.4,2.6,2.9,1.7,0.9,0.2,1.7,2.7,1.0,4.4,10.1,43.7,1.7,4.8,35.8,1.6,2.0,81.3,2.7,5.4,50.7,1.199,0.52,SG,False
Omri Casspi,67,19.0,21.1,8.9,0.8,3.1,3.9,1.5,0.5,0.1,1.3,1.6,1.2,3.1,6.4,48.9,0.5,1.3,40.2,2.1,2.9,73.3,2.6,5.1,51.2,1.389,0.53,F,False
Derrick Williams,74,6.0,19.8,8.3,0.6,2.2,2.7,0.7,0.5,0.1,0.8,0.9,0.9,2.9,6.6,44.7,0.7,2.1,31.4,1.8,2.6,68.4,2.3,4.4,51.1,1.272,0.5,PF,False
Ray McCallum,68,30.0,21.1,7.4,0.8,1.9,2.6,2.8,0.7,0.2,1.3,1.4,2.2,3.0,6.9,43.8,0.5,1.6,30.6,0.8,1.2,67.9,2.5,5.3,47.9,1.07,0.47,PG,False
Carl Landry,70,15.0,17.0,7.2,1.4,2.4,3.8,0.4,0.2,0.2,0.8,1.9,0.5,2.7,5.3,51.5,0.0,0.0,0.0,1.8,2.1,82.0,2.7,5.3,51.5,1.363,0.51,PF,False
Jason Thompson,81,63.0,24.6,6.1,1.7,4.8,6.5,1.0,0.4,0.7,1.0,3.0,1.0,2.5,5.3,47.0,0.0,0.0,0.0,1.1,1.8,62.2,2.5,5.3,47.1,1.147,0.47,PF,False
Andre Miller,30,0.0,20.7,5.7,0.5,2.0,2.5,4.7,0.6,0.1,1.9,1.6,2.4,2.3,4.9,45.9,0.2,0.9,23.1,1.0,1.3,78.9,2.1,4.1,50.8,1.162,0.48,PG,True
Ramon Sessions,36,7.0,17.8,5.4,0.4,1.6,1.9,2.7,0.4,0.0,1.4,1.3,1.9,1.8,5.1,34.4,0.2,0.8,21.4,1.8,2.4,72.7,1.6,4.3,36.8,1.071,0.36,G,True
Nik Stauskas,73,1.0,15.4,4.4,0.2,1.1,1.2,0.9,0.3,0.2,0.5,1.3,1.7,1.5,4.1,36.5,0.7,2.0,32.2,0.8,0.9,85.9,0.8,2.0,40.8,1.078,0.45,G,False
Reggie Evans,47,7.0,16.3,3.7,2.1,4.3,6.4,0.7,0.5,0.1,1.0,1.9,0.7,1.2,2.9,42.3,0.0,0.0,0.0,1.3,2.1,61.9,1.2,2.9,43.0,1.285,0.42,C,False
Ryan Hollins,46,9.0,9.6,3.0,0.8,1.5,2.2,0.3,0.1,0.4,0.5,1.4,0.6,1.2,1.8,64.6,0.0,0.0,0.0,0.7,1.2,57.4,1.2,1.8,64.6,1.671,0.65,C,False
Quincy Miller,6,0.0,10.2,2.8,0.3,1.7,2.0,0.5,1.0,0.5,0.5,0.7,1.0,0.7,3.0,22.2,0.2,1.2,14.3,1.3,1.8,72.7,0.5,1.8,27.3,0.944,0.25,F,True
David Stockton,3,0.0,11.0,2.7,0.0,0.7,0.7,3.0,0.7,0.0,1.3,0.3,2.3,0.7,2.0,33.3,0.3,0.7,50.0,1.0,2.0,50.0,0.3,1.3,25.0,1.333,0.42,G,False
Eric Moreland,3,0.0,0.7,0.7,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,100.0,2.0,1.0,C,False
Sim Bhullar,3,0.0,1.0,0.7,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.0,inf,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,50.0,1.0,0.5,C,False
David Wear,2,0.0,3.5,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,inf,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,F,False
Total,82,,,101.3,10.9,33.3,44.2,20.3,6.7,4.0,15.6,20.7,1.3,36.7,80.7,45.5,5.6,16.5,34.1,22.3,29.3,76.2,31.1,64.2,48.4,1.256,0.49,Total,False
