Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Tony Wroten,30,15.0,29.8,16.9,0.7,2.1,2.9,5.2,1.6,0.3,3.8,2.4,1.4,5.8,14.5,40.3,1.2,4.7,26.1,4.0,6.0,66.7,4.6,9.7,47.3,1.168,0.45,SG,False
Michael Carter-Williams,41,38.0,33.9,15.0,1.0,5.1,6.2,7.4,1.5,0.4,4.2,2.5,1.7,5.7,14.9,38.0,0.8,3.0,25.6,2.9,4.4,64.3,4.9,11.9,41.2,1.003,0.41,G,True
Robert Covington,70,49.0,27.9,13.5,0.9,3.6,4.5,1.5,1.4,0.4,1.8,2.7,0.8,4.3,10.8,39.5,2.4,6.4,37.4,2.5,3.1,82.0,1.9,4.4,42.6,1.247,0.51,PF,False
Isaiah Canaan,22,12.0,25.9,12.6,0.3,2.1,2.5,3.1,0.7,0.1,1.8,2.5,1.8,4.2,11.2,37.7,2.7,7.4,36.4,1.5,1.8,84.6,1.5,3.9,40.0,1.126,0.5,G,True
Ish Smith,25,14.0,27.1,12.0,0.4,2.5,2.9,6.1,1.3,0.2,2.8,1.5,2.2,5.1,12.9,39.8,0.7,2.2,30.9,1.1,1.9,58.3,4.4,10.7,41.6,0.935,0.42,PG,True
Alexey Shved,17,0.0,16.8,9.9,0.5,0.8,1.3,2.7,0.8,0.1,1.1,1.2,2.6,3.1,7.6,40.0,1.0,3.4,29.8,2.8,3.4,84.2,2.1,4.3,47.9,1.3,0.47,PG,True
Nerlens Noel,75,71.0,30.8,9.9,2.5,5.7,8.1,1.7,1.8,1.9,1.9,2.8,0.9,4.0,8.7,46.2,0.0,0.0,0.0,1.9,3.1,60.9,4.0,8.7,46.2,1.139,0.46,C,False
Luc Mbah a Moute,67,61.0,28.6,9.9,1.2,3.7,4.9,1.6,1.2,0.3,1.5,1.6,1.1,3.7,9.5,39.5,0.9,3.0,30.7,1.4,2.4,58.9,2.8,6.5,43.5,1.038,0.44,F,False
KJ McDaniels,52,15.0,25.4,9.2,1.2,2.5,3.8,1.3,0.8,1.3,2.0,2.3,0.7,3.2,8.1,39.9,0.8,2.8,29.3,1.9,2.5,75.6,2.4,5.2,45.6,1.136,0.45,F,True
Jason Richardson,19,15.0,21.9,9.1,0.7,2.8,3.5,2.0,0.7,0.2,0.8,1.5,2.4,3.3,9.4,34.8,1.6,5.1,32.3,0.9,1.2,77.3,1.6,4.3,37.8,0.966,0.44,SG,False
Hollis Thompson,71,23.0,25.0,8.8,0.7,2.0,2.8,1.2,0.8,0.4,0.9,2.0,1.3,3.2,7.6,41.3,1.6,4.0,40.1,0.9,1.3,70.8,1.5,3.6,42.6,1.153,0.52,F,False
Thomas Robinson,22,0.0,18.5,8.8,2.8,4.9,7.7,1.1,0.7,0.4,1.2,2.3,0.9,3.6,7.7,46.7,0.0,0.1,0.0,1.6,2.6,60.3,3.6,7.6,47.3,1.142,0.47,F,True
Henry Sims,73,32.0,19.2,8.0,1.7,3.3,4.9,1.1,0.5,0.4,1.4,1.8,0.8,3.3,6.9,47.4,0.1,0.3,18.2,1.5,1.9,77.4,3.2,6.6,48.8,1.167,0.48,C,False
Jerami Grant,65,11.0,21.2,6.3,0.8,2.3,3.0,1.2,0.6,1.0,1.3,2.2,0.9,1.9,5.4,35.2,0.8,2.4,31.4,1.8,3.0,59.1,1.2,3.0,38.3,1.168,0.42,F,False
Brandon Davies,20,6.0,19.0,6.3,1.8,1.9,3.7,1.4,0.9,0.2,1.3,2.7,1.1,2.5,6.0,41.2,0.4,1.5,23.3,1.1,1.7,63.6,2.1,4.5,47.2,1.059,0.44,PF,True
Chris Johnson,9,2.0,20.8,6.0,0.3,2.6,2.9,0.3,1.0,0.6,1.0,2.1,0.3,2.1,6.7,31.7,1.1,4.3,25.6,0.7,0.9,75.0,1.0,2.3,42.9,0.9,0.4,SG,True
Tim Frazier,6,3.0,28.5,5.7,0.7,2.5,3.2,7.2,1.0,0.0,3.0,2.7,2.4,2.2,7.2,30.2,0.5,1.8,27.3,0.8,2.5,33.3,1.7,5.3,31.3,0.791,0.34,PG,True
JaKarr Sampson,74,32.0,15.3,5.2,0.5,1.7,2.2,1.0,0.5,0.4,1.0,1.8,1.0,2.0,4.7,42.2,0.4,1.7,24.4,0.9,1.3,67.0,1.6,3.0,52.5,1.116,0.47,SF,False
Glenn Robinson III,10,1.0,15.3,4.4,1.1,1.4,2.5,0.8,0.3,0.1,0.8,1.0,1.0,1.8,4.3,41.9,0.4,1.3,30.8,0.4,0.8,50.0,1.4,3.0,46.7,1.023,0.47,F,True
Larry Drew II,12,1.0,18.3,3.8,0.1,1.2,1.3,3.8,0.5,0.0,2.1,1.1,1.8,1.7,4.8,34.5,0.3,2.2,15.4,0.2,0.3,66.7,1.3,2.7,50.0,0.793,0.38,G,False
JaVale McGee,6,0.0,10.2,3.0,0.7,1.5,2.2,0.3,0.0,0.2,0.8,0.3,0.4,1.3,3.0,44.4,0.0,0.0,0.0,0.3,0.7,50.0,1.3,3.0,44.4,1.0,0.44,C,True
Malcolm Thomas,17,0.0,11.4,2.6,0.9,2.4,3.3,0.4,0.2,0.1,0.8,1.0,0.5,1.1,2.4,45.0,0.0,0.4,0.0,0.5,0.8,69.2,1.1,1.9,54.5,1.125,0.45,PF,False
Furkan Aldemir,41,9.0,13.2,2.3,1.9,2.4,4.3,0.7,0.4,0.4,0.4,2.3,1.6,1.0,1.9,51.3,0.0,0.1,0.0,0.3,0.7,48.1,1.0,1.8,54.8,1.192,0.51,PF,False
Drew Gordon,9,0.0,7.9,1.9,0.8,1.2,2.0,0.2,0.1,0.0,0.9,0.8,0.3,0.9,2.1,42.1,0.0,0.3,0.0,0.1,0.2,50.0,0.9,1.8,50.0,0.895,0.42,C,False
