Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
James Harden,8,8.0,36.3,24.8,0.6,4.5,5.1,10.4,0.9,0.8,4.3,1.8,2.4,7.5,16.9,44.4,3.1,9.0,34.7,6.6,7.5,88.3,4.4,7.9,55.6,1.467,0.54,G,True
Victor Oladipo,20,20.0,33.5,21.2,0.4,4.4,4.8,5.0,1.2,0.5,2.6,2.3,1.9,7.8,19.1,40.7,2.5,7.7,32.0,3.3,4.2,78.3,5.3,11.4,46.5,1.113,0.47,SG,True
Christian Wood,41,41.0,32.3,21.0,1.9,7.8,9.6,1.7,0.8,1.2,2.0,2.1,0.9,8.0,15.6,51.4,1.9,5.0,37.4,3.0,4.8,63.1,6.1,10.6,58.1,1.344,0.57,F,False
John Wall,40,40.0,32.2,20.6,0.4,2.8,3.2,6.9,1.1,0.8,3.5,1.2,2.0,7.3,18.2,40.4,2.0,6.2,31.7,4.0,5.3,74.9,5.4,11.9,44.9,1.134,0.46,PG,False
Kelly Olynyk,27,24.0,31.1,19.0,1.6,6.9,8.4,4.1,1.4,0.6,2.6,3.1,1.6,6.5,11.9,54.5,1.8,4.6,39.2,4.2,5.0,84.4,4.7,7.3,64.3,1.598,0.62,F,True
Eric Gordon,27,13.0,29.2,17.8,0.3,1.9,2.1,2.6,0.5,0.5,1.9,1.6,1.4,5.9,13.6,43.3,2.6,7.8,32.9,3.5,4.2,82.5,3.3,5.8,57.3,1.311,0.53,G,False
Kevin Porter Jr.,26,23.0,32.1,16.6,0.8,3.0,3.8,6.3,0.7,0.3,3.5,2.3,1.8,6.0,14.1,42.5,1.9,6.2,31.1,2.7,3.6,73.4,4.1,7.9,51.5,1.174,0.49,G,False
Khyri Thomas,5,2.0,30.6,16.4,1.4,2.2,3.6,5.0,1.8,1.2,1.2,1.6,4.2,6.4,13.2,48.5,1.8,5.4,33.3,1.8,1.8,100.0,4.6,7.8,59.0,1.242,0.55,SG,False
Jae'Sean Tate,70,58.0,29.2,11.3,1.9,3.5,5.3,2.5,1.2,0.5,1.4,3.2,1.8,4.5,8.9,50.6,0.9,2.8,30.8,1.5,2.1,69.4,3.7,6.1,59.5,1.27,0.55,F,False
Armoni Brooks,20,5.0,26.0,11.2,0.5,2.9,3.4,1.5,0.6,0.3,1.1,1.7,1.4,3.9,9.6,40.6,3.0,7.9,38.2,0.4,0.6,58.3,0.9,1.8,51.4,1.161,0.56,G,False
Cameron Oliver,4,0.0,21.8,10.8,1.3,4.0,5.3,1.3,0.5,1.0,0.8,2.8,1.7,4.8,8.3,57.6,1.0,3.3,30.8,0.3,1.0,25.0,3.8,5.0,75.0,1.303,0.64,F,False
