Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Malcolm Brogdon,56,56.0,34.5,21.2,1.0,4.2,5.3,5.9,0.9,0.3,2.1,2.0,2.9,7.9,17.5,45.3,2.6,6.7,38.8,2.7,3.2,86.4,5.3,10.8,49.3,1.21,0.53,G,False
Caris LeVert,35,35.0,32.9,20.7,0.7,4.0,4.6,4.9,1.5,0.7,2.2,2.4,2.3,7.8,17.5,44.3,1.8,5.6,31.8,3.4,4.2,82.2,6.0,12.0,50.1,1.182,0.49,G,True
Domantas Sabonis,62,62.0,36.0,20.3,2.4,9.5,12.0,6.7,1.2,0.5,3.4,3.3,1.9,7.8,14.6,53.5,0.8,2.6,32.1,3.9,5.3,73.2,7.0,12.0,58.2,1.394,0.56,F,False
Victor Oladipo,9,9.0,33.3,20.0,0.1,5.6,5.7,4.2,1.7,0.2,2.0,2.6,2.1,7.1,16.9,42.1,2.8,7.7,36.2,3.0,4.1,73.0,4.3,9.2,47.0,1.184,0.5,SG,True
T.J. Warren,4,4.0,29.3,15.5,0.5,3.0,3.5,1.3,0.5,0.0,1.0,4.0,1.3,6.8,12.8,52.9,0.0,1.8,0.0,2.0,2.5,80.0,6.8,11.0,61.4,1.216,0.53,SF,False
Doug McDermott,66,29.0,24.5,13.6,0.9,2.4,3.3,1.3,0.3,0.1,0.8,1.8,1.6,5.4,10.1,53.2,1.7,4.3,38.8,1.2,1.5,81.6,3.7,5.7,64.1,1.352,0.62,F,False
Myles Turner,47,47.0,31.0,12.6,1.3,5.2,6.5,1.0,0.9,3.4,1.4,3.5,0.7,4.4,9.2,47.7,1.5,4.4,33.5,2.4,3.0,78.2,2.9,4.8,60.6,1.37,0.56,C,False
Oshae Brissett,21,16.0,24.7,10.9,1.4,4.1,5.5,0.9,0.9,1.0,0.5,1.5,1.8,3.5,7.2,48.3,1.6,3.7,42.3,2.4,3.1,76.9,1.9,3.5,54.8,1.517,0.59,SF,False
Justin Holiday,72,52.0,30.3,10.5,0.4,3.1,3.6,1.7,1.0,0.6,0.8,1.9,2.2,3.6,8.7,41.3,2.4,6.3,38.2,0.9,1.2,78.8,1.2,2.4,49.4,1.21,0.55,F,False
Jeremy Lamb,36,8.0,21.3,10.1,0.7,2.9,3.6,1.5,0.9,0.6,0.6,2.0,2.4,3.3,7.7,43.5,1.4,3.6,40.6,2.0,2.1,94.7,1.9,4.1,45.9,1.315,0.53,SG,False
T.J. McConnell,69,3.0,26.0,8.6,0.8,2.9,3.7,6.6,1.9,0.3,2.0,1.6,3.4,4.0,7.1,55.9,0.2,0.7,31.3,0.5,0.7,68.8,3.8,6.4,58.6,1.216,0.57,G,False
Edmond Sumner,53,24.0,16.2,7.5,0.3,1.4,1.8,0.9,0.6,0.2,1.0,1.7,1.0,2.8,5.3,52.5,0.7,1.7,39.8,1.3,1.6,81.9,2.1,3.7,58.2,1.415,0.59,PG,False
Aaron Holiday,66,8.0,17.8,7.2,0.2,1.1,1.3,1.9,0.7,0.2,1.0,1.4,1.9,2.6,6.6,39.0,1.0,2.8,36.8,1.0,1.3,81.9,1.6,3.8,40.6,1.089,0.47,G,False
Goga Bitadze,45,3.0,12.5,5.1,1.3,2.0,3.3,0.8,0.2,1.3,0.4,2.1,2.2,1.8,4.3,42.8,0.4,1.8,25.3,1.0,1.4,73.8,1.4,2.6,54.8,1.191,0.48,C,False
JaKarr Sampson,29,4.0,10.9,4.6,0.9,1.7,2.7,0.1,0.1,0.5,0.5,1.8,0.3,1.9,3.9,49.6,0.1,0.5,20.0,0.7,1.0,65.5,1.8,3.4,54.1,1.186,0.51,SF,False
Kelan Martin,35,0.0,9.2,4.5,0.5,1.7,2.2,0.5,0.3,0.3,0.5,1.0,1.1,1.8,3.9,44.9,0.7,1.7,40.0,0.3,0.3,90.0,1.1,2.2,48.7,1.138,0.54,SG,False
Amida Brimah,5,0.0,5.8,2.6,0.4,1.2,1.6,0.2,0.0,1.0,0.8,0.8,0.3,1.0,1.6,62.5,0.0,0.0,0.0,0.6,0.6,100.0,1.0,1.6,62.5,1.625,0.63,C,False
Cassius Stanley,24,0.0,3.9,1.5,0.3,0.5,0.8,0.0,0.0,0.1,0.0,0.6,1.0,0.5,1.8,30.2,0.1,0.5,23.1,0.3,0.4,77.8,0.4,1.3,33.3,0.837,0.34,G,False
Jalen Lecque,4,0.0,3.0,1.3,0.5,0.8,1.3,0.5,0.0,0.0,0.0,0.0,inf,0.3,2.3,11.1,0.0,0.3,0.0,0.8,0.8,100.0,0.3,2.0,12.5,0.556,0.11,G,False
Brian Bowen II,6,0.0,2.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.7,25.0,0.0,0.2,0.0,0.2,0.2,100.0,0.2,0.5,33.3,0.75,0.25,F,False
Total,72,,,115.3,9.0,33.7,42.7,27.4,8.5,6.4,13.0,20.2,2.1,43.3,91.2,47.4,12.3,34.0,36.4,16.4,20.7,79.2,30.9,57.3,54.0,1.264,0.54,Total,False
