Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
A.J. Hinch,28.0,KCR,AL,0.5,72.0,220.0,197.0,25.0,49.0,7.0,1.0,7.0,27.0,3.0,3.0,18.0,35.0,0.249,0.321,0.401,0.722,84.0,0.336,93.0,79.0,2.0,3.0,2.0,0.0,0.0,2/H,
Aaron Guiel*,29.0,KCR,AL,-1.3,70.0,269.0,240.0,30.0,56.0,13.0,0.0,4.0,38.0,1.0,5.0,19.0,61.0,0.233,0.296,0.338,0.633,62.0,0.279,56.0,81.0,3.0,4.0,2.0,4.0,1.0,9H/D8,
Alexis Gómez*,23.0,KCR,AL,-0.1,5.0,10.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.2,0.2,0.4,3.0,0.179,-20.0,2.0,0.0,0.0,0.0,0.0,0.0,/H9,
Brad Voyles,25.0,KCR,AL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brandon Berger,27.0,KCR,AL,-0.6,51.0,145.0,134.0,16.0,27.0,5.0,1.0,6.0,17.0,1.0,0.0,8.0,32.0,0.201,0.255,0.388,0.643,62.0,0.28,48.0,52.0,2.0,2.0,0.0,1.0,2.0,97D/H83,
Brent Mayne*,34.0,KCR,AL,-0.2,101.0,370.0,326.0,35.0,77.0,8.0,2.0,4.0,30.0,4.0,4.0,34.0,54.0,0.236,0.309,0.31,0.619,60.0,0.287,57.0,101.0,8.0,2.0,4.0,4.0,1.0,2/H,
Carlos Beltrán#,25.0,KCR,AL,4.4,162.0,722.0,637.0,114.0,174.0,44.0,7.0,29.0,105.0,35.0,7.0,71.0,135.0,0.273,0.346,0.501,0.847,114.0,0.381,117.0,319.0,12.0,4.0,3.0,7.0,1.0,*8D/H,
Carlos Febles,26.0,KCR,AL,1.0,119.0,404.0,351.0,44.0,86.0,16.0,4.0,4.0,26.0,16.0,5.0,41.0,63.0,0.245,0.336,0.348,0.683,76.0,0.318,75.0,122.0,8.0,7.0,5.0,0.0,0.0,*4/H6,
Chan Perry,29.0,KCR,AL,-0.2,5.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.091,0.091,0.091,0.182,-53.0,0.081,-89.0,1.0,1.0,0.0,0.0,0.0,0.0,/3,
Chuck Knoblauch,33.0,KCR,AL,-0.9,80.0,336.0,300.0,41.0,63.0,9.0,0.0,6.0,22.0,19.0,3.0,28.0,32.0,0.21,0.284,0.3,0.584,50.0,0.282,45.0,90.0,5.0,4.0,2.0,2.0,1.0,7/HD,
Cory Bailey,31.0,KCR,AL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Dan Reichert,25.0,KCR,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Darrell May*,30.0,KCR,AL,0.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.2,0.0,0.2,-42.0,0.142,-46.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Dave McCarty,32.0,KCR,AL,-0.5,13.0,34.0,32.0,3.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,10.0,0.094,0.147,0.219,0.366,-8.0,0.163,-31.0,7.0,1.0,0.0,0.0,0.0,0.0,/3HD,
Dee Brown*,24.0,KCR,AL,-0.6,16.0,55.0,51.0,5.0,12.0,3.0,1.0,1.0,7.0,0.0,0.0,4.0,20.0,0.235,0.291,0.392,0.683,73.0,0.298,63.0,20.0,0.0,0.0,0.0,0.0,0.0,/7DH,
Donnie Sadler,27.0,KCR,AL,-0.6,35.0,73.0,68.0,10.0,13.0,1.0,1.0,0.0,5.0,3.0,1.0,4.0,12.0,0.191,0.233,0.235,0.468,21.0,0.215,3.0,16.0,0.0,0.0,0.0,1.0,0.0,H57/469D,
Donzell McDonald#,27.0,KCR,AL,-0.3,10.0,27.0,22.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,0.182,0.296,0.273,0.569,48.0,0.306,63.0,6.0,0.0,0.0,0.0,1.0,0.0,/7H,
Dusty Wathan,28.0,KCR,AL,0.2,3.0,6.0,5.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6,0.667,0.8,1.467,274.0,0.629,295.0,4.0,0.0,1.0,0.0,0.0,0.0,/2,
Jason Grimsley,34.0,KCR,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jeff Austin,25.0,KCR,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jeff Suppan,27.0,KCR,AL,0.1,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,45.0,0.356,108.0,0.0,0.0,0.0,3.0,0.0,0.0,1,
Jeremy Hill,24.0,KCR,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Joe Randa,32.0,KCR,AL,1.9,151.0,617.0,549.0,63.0,155.0,36.0,5.0,11.0,80.0,2.0,1.0,46.0,69.0,0.282,0.341,0.426,0.768,95.0,0.342,94.0,234.0,13.0,9.0,2.0,11.0,1.0,*5D/H,
Juan Brito,22.0,KCR,AL,0.0,9.0,23.0,23.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.304,0.304,0.391,0.696,77.0,0.303,66.0,9.0,2.0,0.0,0.0,0.0,0.0,/2,
Kit Pellow,28.0,KCR,AL,0.0,29.0,73.0,63.0,6.0,15.0,1.0,0.0,1.0,5.0,1.0,1.0,9.0,21.0,0.238,0.342,0.302,0.644,67.0,0.322,83.0,19.0,2.0,1.0,0.0,0.0,0.0,53/HD,
Luis Alicea#,36.0,KCR,AL,-0.1,94.0,273.0,237.0,28.0,54.0,8.0,2.0,1.0,23.0,2.0,3.0,32.0,34.0,0.228,0.322,0.291,0.613,59.0,0.29,60.0,69.0,5.0,1.0,3.0,0.0,1.0,45HD/3679,
Luis Ordaz,26.0,KCR,AL,-0.6,33.0,111.0,94.0,11.0,21.0,2.0,0.0,0.0,4.0,2.0,3.0,12.0,13.0,0.223,0.308,0.245,0.553,45.0,0.269,48.0,23.0,2.0,0.0,4.0,1.0,0.0,4/56H,
Mac Suzuki,27.0,KCR,AL,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,158.0,0.447,167.0,1.0,0.0,0.0,0.0,0.0,0.0,/1,
Mark Quinn,28.0,KCR,AL,-0.2,23.0,84.0,76.0,9.0,18.0,4.0,0.0,2.0,11.0,2.0,1.0,5.0,15.0,0.237,0.301,0.368,0.67,71.0,0.33,86.0,28.0,3.0,2.0,1.0,0.0,0.0,9/DH,
Michael Tucker*,31.0,KCR,AL,0.7,144.0,543.0,475.0,65.0,118.0,27.0,6.0,12.0,56.0,23.0,9.0,56.0,105.0,0.248,0.33,0.406,0.737,88.0,0.332,86.0,193.0,5.0,3.0,7.0,2.0,1.0,97DH8/34,
Miguel Asencio,21.0,KCR,AL,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Mike Caruso*,25.0,KCR,AL,-0.3,12.0,21.0,20.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.1,0.143,0.1,0.243,-36.0,0.119,-62.0,2.0,0.0,0.0,0.0,0.0,0.0,/645H,
Mike Sweeney,28.0,KCR,AL,5.0,126.0,545.0,471.0,81.0,160.0,31.0,1.0,24.0,86.0,9.0,7.0,61.0,46.0,0.34,0.417,0.563,0.979,148.0,0.421,152.0,265.0,9.0,6.0,0.0,7.0,10.0,3D/H,"AS,MVP-20"
Neifi Pérez#,29.0,KCR,AL,-2.1,145.0,585.0,554.0,65.0,131.0,20.0,4.0,3.0,37.0,8.0,9.0,20.0,53.0,0.236,0.26,0.303,0.564,44.0,0.249,31.0,168.0,11.0,0.0,5.0,6.0,2.0,*6/4H,
Paul Byrd,31.0,KCR,AL,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Raúl Ibañez*,30.0,KCR,AL,1.6,137.0,544.0,497.0,70.0,146.0,37.0,6.0,24.0,103.0,5.0,3.0,40.0,76.0,0.294,0.346,0.537,0.883,122.0,0.376,119.0,267.0,11.0,2.0,1.0,4.0,5.0,37D9/H,
Roberto Hernández,37.0,KCR,AL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Ryan Bukvich,24.0,KCR,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Scott Mullen,27.0,KCR,AL,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Shawn Sedlacek,25.0,KCR,AL,-0.1,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-100.0,0.0,-145.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Ángel Berroa,24.0,KCR,AL,0.6,20.0,83.0,75.0,8.0,17.0,7.0,1.0,0.0,5.0,3.0,0.0,7.0,10.0,0.227,0.301,0.347,0.648,66.0,0.349,93.0,26.0,1.0,1.0,0.0,0.0,1.0,6,
