Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alex Ochoa,30.0,2TM,2LG,1.3,122.0,325.0,280.0,40.0,73.0,16.0,0.0,8.0,31.0,10.0,7.0,42.0,35.0,0.261,0.361,0.404,0.765,103.0,0.35,110.0,113.0,7.0,2.0,1.0,0.0,2.0,9H7/8,
Bartolo Colon,29.0,2TM,2LG,-0.2,19.0,49.0,45.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,0.133,0.149,0.133,0.282,-25.0,0.13,-62.0,6.0,0.0,1.0,2.0,1.0,0.0,1,CYA-6
Benny Agbayani,30.0,2TM,2LG,-0.2,61.0,171.0,154.0,15.0,35.0,6.0,0.0,4.0,27.0,1.0,0.0,16.0,40.0,0.227,0.298,0.344,0.642,62.0,0.288,50.0,53.0,5.0,0.0,0.0,1.0,1.0,7H/98D,
Bill Mueller#,31.0,2TM,NL,1.7,111.0,427.0,366.0,51.0,96.0,19.0,4.0,7.0,38.0,0.0,0.0,52.0,42.0,0.262,0.35,0.393,0.743,98.0,0.337,98.0,144.0,9.0,0.0,4.0,5.0,2.0,5H,
Bobby Jones,30.0,2TM,NL,0.0,14.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-252.0,0.0,0.0,0.0,1.0,0.0,0.0,1/H,
Brady Clark,29.0,2TM,NL,-0.5,61.0,87.0,78.0,9.0,15.0,4.0,0.0,0.0,10.0,1.0,2.0,7.0,11.0,0.192,0.267,0.244,0.511,35.0,0.263,43.0,19.0,2.0,1.0,1.0,0.0,2.0,H7/98,
Brian Buchanan,28.0,2TM,2LG,0.7,92.0,245.0,227.0,31.0,61.0,10.0,1.0,11.0,28.0,2.0,2.0,15.0,59.0,0.269,0.322,0.467,0.789,110.0,0.359,119.0,106.0,6.0,3.0,0.0,0.0,0.0,9HD3,
Calvin Murray,30.0,2TM,2LG,-0.2,48.0,99.0,89.0,16.0,13.0,5.0,1.0,0.0,1.0,4.0,0.0,7.0,17.0,0.146,0.216,0.225,0.441,16.0,0.261,34.0,20.0,0.0,1.0,2.0,0.0,0.0,8H/79D,
Carl Pavano,26.0,2TM,NL,0.1,36.0,45.0,40.0,2.0,8.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,12.0,0.2,0.2,0.275,0.475,24.0,0.206,-12.0,11.0,0.0,0.0,5.0,0.0,0.0,1,
Carlos Peña*,24.0,2TM,AL,1.0,115.0,443.0,397.0,43.0,96.0,17.0,4.0,19.0,52.0,2.0,2.0,41.0,111.0,0.242,0.316,0.448,0.764,106.0,0.334,105.0,178.0,7.0,3.0,0.0,2.0,0.0,*3/DH,ROY-8
Chad Hermansen,24.0,2TM,NL,-0.7,100.0,265.0,237.0,25.0,49.0,14.0,1.0,8.0,18.0,7.0,5.0,22.0,82.0,0.207,0.276,0.376,0.651,69.0,0.292,64.0,89.0,1.0,1.0,4.0,1.0,0.0,8H9/7,
Chris Truby,28.0,2TM,2LG,-1.6,124.0,404.0,382.0,35.0,82.0,18.0,4.0,4.0,22.0,2.0,2.0,10.0,98.0,0.215,0.238,0.314,0.552,48.0,0.247,41.0,120.0,7.0,3.0,4.0,5.0,1.0,*5/H37,
Chuck Finley*,39.0,2TM,2LG,-0.1,16.0,37.0,32.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.094,0.094,0.125,0.219,-42.0,0.124,-78.0,4.0,1.0,0.0,5.0,0.0,0.0,1,
Cliff Floyd*,29.0,2TM,NL,3.1,99.0,419.0,349.0,56.0,96.0,22.0,0.0,21.0,61.0,11.0,5.0,61.0,78.0,0.275,0.394,0.519,0.912,141.0,0.397,143.0,181.0,0.0,8.0,0.0,1.0,19.0,97/HD,
Cliff Politte,28.0,2TM,2LG,0.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-145.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
