Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Adam Bernero,25.0,DET,AL,-0.1,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-100.0,0.0,-184.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
Andrés Torres#,24.0,DET,AL,-0.6,19.0,79.0,70.0,7.0,14.0,1.0,1.0,0.0,3.0,2.0,2.0,6.0,16.0,0.2,0.266,0.243,0.509,42.0,0.239,45.0,17.0,2.0,1.0,0.0,2.0,0.0,8,
Bobby Higginson*,31.0,DET,AL,1.5,119.0,499.0,444.0,50.0,125.0,24.0,3.0,10.0,63.0,12.0,5.0,41.0,45.0,0.282,0.345,0.417,0.762,109.0,0.335,106.0,185.0,8.0,6.0,1.0,7.0,3.0,*7/DH,
Brandon Inge,25.0,DET,AL,-0.1,95.0,351.0,321.0,27.0,65.0,15.0,3.0,7.0,24.0,1.0,3.0,24.0,101.0,0.202,0.266,0.333,0.599,64.0,0.27,64.0,107.0,7.0,4.0,1.0,1.0,0.0,2/D,
Carlos Peña*,24.0,DET,AL,0.5,75.0,302.0,273.0,31.0,69.0,13.0,4.0,12.0,36.0,2.0,2.0,26.0,73.0,0.253,0.321,0.462,0.783,113.0,0.339,111.0,126.0,5.0,2.0,0.0,1.0,0.0,3/DH,
Chris Truby,28.0,DET,AL,-1.4,89.0,292.0,277.0,23.0,55.0,13.0,2.0,2.0,15.0,1.0,1.0,5.0,71.0,0.199,0.215,0.282,0.496,36.0,0.221,27.0,78.0,5.0,2.0,3.0,5.0,0.0,5,
Craig Monroe,25.0,DET,AL,-0.2,13.0,26.0,25.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,0.12,0.154,0.28,0.434,16.0,0.182,28.0,7.0,1.0,1.0,0.0,0.0,0.0,/9H7D,
Craig Paquette,33.0,DET,AL,-1.6,72.0,266.0,252.0,20.0,49.0,14.0,1.0,4.0,20.0,1.0,0.0,10.0,53.0,0.194,0.223,0.306,0.528,44.0,0.241,40.0,77.0,7.0,0.0,1.0,3.0,0.0,53/D79H,
Damian Jackson,28.0,DET,AL,1.2,81.0,274.0,245.0,31.0,63.0,20.0,1.0,1.0,25.0,12.0,3.0,21.0,36.0,0.257,0.32,0.359,0.679,87.0,0.331,101.0,88.0,3.0,3.0,2.0,3.0,0.0,4H/6D785,
Damion Easley,32.0,DET,AL,0.5,85.0,346.0,304.0,29.0,68.0,14.0,1.0,8.0,30.0,1.0,3.0,27.0,43.0,0.224,0.307,0.355,0.663,82.0,0.3,85.0,108.0,4.0,11.0,1.0,3.0,3.0,4/DH,
