Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
B.J. Ryan*,26.0,BAL,AL,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brian Roberts#,24.0,BAL,AL,0.2,38.0,149.0,128.0,18.0,29.0,6.0,0.0,1.0,11.0,9.0,2.0,15.0,21.0,0.227,0.308,0.297,0.605,66.0,0.291,67.0,38.0,3.0,1.0,3.0,2.0,0.0,4/DH,
Brook Fordyce,32.0,BAL,AL,-0.2,56.0,146.0,130.0,7.0,30.0,8.0,0.0,1.0,8.0,1.0,0.0,9.0,19.0,0.231,0.301,0.315,0.616,68.0,0.288,69.0,41.0,5.0,4.0,3.0,0.0,0.0,2/H,
Buddy Groom*,36.0,BAL,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Chris Brock,32.0,BAL,AL,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Chris Richard*,28.0,BAL,AL,-0.3,50.0,171.0,155.0,15.0,36.0,11.0,0.0,4.0,21.0,0.0,3.0,12.0,30.0,0.232,0.292,0.381,0.673,82.0,0.296,83.0,59.0,2.0,2.0,0.0,2.0,0.0,D/3H,
Chris Singleton*,29.0,BAL,AL,1.8,136.0,502.0,466.0,67.0,122.0,30.0,6.0,9.0,50.0,20.0,2.0,21.0,83.0,0.262,0.296,0.41,0.706,90.0,0.322,89.0,191.0,8.0,4.0,6.0,5.0,0.0,*8H/D,
David Segui#,35.0,BAL,AL,0.0,26.0,107.0,95.0,10.0,25.0,4.0,0.0,2.0,16.0,0.0,0.0,11.0,22.0,0.263,0.336,0.368,0.705,92.0,0.315,90.0,35.0,0.0,0.0,0.0,1.0,0.0,D/3,
Eddie Rogers,23.0,BAL,AL,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-127.0,0.0,1.0,0.0,0.0,0.0,0.0,/6H,
Fernando Lunar,25.0,BAL,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/2,
Gary Matthews#,27.0,BAL,AL,2.4,109.0,397.0,344.0,54.0,95.0,25.0,3.0,7.0,38.0,15.0,5.0,43.0,69.0,0.276,0.355,0.427,0.782,112.0,0.354,116.0,147.0,4.0,1.0,5.0,4.0,1.0,978H/D,
