Name,Team,P,G,A
Ben Davies,Tottenham Hotspur,0.0,0.0,6.0
Christian Eriksen,Tottenham Hotspur,37.0,10.0,10.0
Dele Alli,Tottenham Hotspur,36.0,9.0,10.0
Harry Kane,Tottenham Hotspur,37.0,30.0,0.0
Kieran Trippier,Tottenham Hotspur,0.0,0.0,5.0
Son Heung-Min,Tottenham Hotspur,37.0,12.0,6.0
