Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Lowry,WPG,C,86,20,18,38,20,44,944.0697,0,0,0,2,5,123,0.1626,20,36,0.51924,2024-2025
Alex Iafallo,WPG,L,95,16,17,33,17,25,820.2315,6,5,0,0,2,126,0.12698,10,22,0.37837,2024-2025
Brad Lambert,WPG,C,5,0,1,1,0,2,696.4,0,0,0,0,0,1,0.0,0,1,0.33333,2024-2025
Brandon Tanev,WPG,L,13,0,0,0,-2,18,656.6923,0,0,0,0,0,9,0.0,0,0,0.0,2024-2025
Brandon Tanev,WPG,L,79,10,12,22,-12,16,793.6075,0,0,0,0,0,99,0.10101,10,22,0.2258,2024-2025
Cole Perfetti,WPG,C,95,21,35,56,10,22,920.2,7,10,0,0,2,171,0.1228,14,39,0.33783,2024-2025
Colin Miller,WPG,D,64,4,13,17,11,42,874.1718,1,2,0,0,0,73,0.05479,3,14,,2024-2025
David Gustafsson,WPG,C,40,3,4,7,10,7,528.725,0,0,0,0,0,33,0.0909,3,7,0.5,2024-2025
Dylan Coghlan,WPG,D,6,0,0,0,1,4,921.1666,0,0,0,0,0,9,0.0,0,0,,2024-2025
Dylan DeMelo,WPG,D,94,4,19,23,30,48,1294.5531,0,0,0,0,2,93,0.04301,4,23,,2024-2025
Dylan Samberg,WPG,D,73,6,17,23,35,28,1299.5205,0,1,0,1,2,110,0.05454,6,22,,2024-2025
Gabriel Vilardi,WPG,C,80,28,37,65,10,18,1098.7875,13,13,0,0,7,151,0.18543,15,39,0.52736,2024-2025
Haydn Fleury,WPG,D,47,0,9,9,-10,14,948.8723,0,0,0,0,0,41,0.0,0,9,,2024-2025
Jaret Anderson-Dolan,WPG,C,12,1,2,3,2,6,556.0833,0,0,0,0,0,11,0.0909,1,3,0.75,2024-2025
Josh Morrissey,WPG,D,92,14,54,68,17,30,1437.9347,3,22,0,1,2,191,0.07329,11,43,,2024-2025
Kyle Connor,WPG,L,95,46,68,114,21,25,1239.2105,9,23,2,2,10,312,0.14743,35,80,0.125,2024-2025
Logan Stanley,WPG,D,68,1,13,14,7,120,917.6029,0,0,0,0,0,50,0.02,1,14,,2024-2025
Luke Schenn,WPG,D,11,0,1,1,-8,32,990.1818,0,0,0,0,0,11,0.0,0,1,,2024-2025
Luke Schenn,WPG,D,76,1,6,7,-4,45,957.1973,0,0,0,0,0,77,0.01298,1,7,,2024-2025
Mark Scheifele,WPG,C,93,44,54,98,17,77,1216.1935,12,15,0,3,12,203,0.21674,32,71,0.49026,2024-2025
Mason Appleton,WPG,C,84,10,19,29,12,36,890.0119,0,3,0,0,3,123,0.0813,10,26,0.44,2024-2025
Morgan Barron,WPG,C,87,8,9,17,2,18,637.3218,0,0,2,0,0,105,0.07619,6,15,0.5,2024-2025
Neal Pionk,WPG,D,82,11,35,46,22,58,1345.9512,5,10,0,1,2,146,0.07534,6,30,,2024-2025
Nikita Chibrikov,WPG,R,4,2,1,3,1,0,684.25,0,1,0,0,0,6,0.33333,2,2,,2024-2025
Nikolaj Ehlers,WPG,L,77,29,41,70,15,21,957.0,7,17,0,2,5,205,0.14146,22,46,0.26315,2024-2025
Nino Niederreiter,WPG,R,95,21,22,43,13,34,896.3157,5,7,0,0,3,175,0.12,16,31,0.4375,2024-2025
Parker Ford,WPG,C,3,1,0,1,1,2,470.0,0,0,0,0,0,2,0.5,1,1,,2024-2025
Rasmus Kupari,WPG,C,59,5,3,8,-1,16,615.5593,0,0,0,0,1,53,0.09433,5,8,0.52505,2024-2025
Ville Heinola,WPG,D,18,0,1,1,6,4,851.2777,0,0,0,0,0,12,0.0,0,1,,2024-2025
Vladislav Namestnikov,WPG,C,91,14,30,44,20,54,916.1758,3,10,0,0,2,108,0.12962,11,30,0.44779,2024-2025
