Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Pietrangelo,VGK,D,81,6,33,39,12,16,1348.8641,0,2,0,0,1,136,0.04411,6,35,,2024-2025
Alexander Holtz,VGK,R,53,4,8,12,-3,10,695.0943,1,1,0,0,0,69,0.05797,3,10,0.23076,2024-2025
Ben Hutton,VGK,D,11,0,2,2,0,0,794.0,0,0,0,0,0,11,0.0,0,2,,2024-2025
Brandon Saad,VGK,L,8,0,2,2,0,2,866.25,0,0,0,0,0,13,0.0,0,2,0.75,2024-2025
Brandon Saad,VGK,L,72,13,17,30,-8,6,889.1111,0,3,0,0,1,127,0.10236,13,27,0.28,2024-2025
Brayden McNabb,VGK,D,93,5,19,24,35,38,1214.7741,0,0,1,0,0,107,0.04672,4,22,,2024-2025
Brendan Brisson,VGK,C,9,0,0,0,-3,0,592.0,0,0,0,0,0,7,0.0,0,0,,2024-2025
Brett Howden,VGK,C,91,26,17,43,15,50,884.2527,1,0,1,2,6,140,0.18571,24,41,0.52584,2024-2025
Callahan Burke,VGK,C,7,1,0,1,2,2,650.4285,0,0,0,0,0,12,0.08333,1,1,1.0,2024-2025
Cole Schwindt,VGK,R,43,1,7,8,3,0,550.6976,0,0,0,0,0,32,0.03125,1,8,0.5045,2024-2025
Grigori Denisenko,VGK,L,1,0,0,0,0,2,507.0,0,0,0,0,0,0,,0,0,0.0,2024-2025
Grigori Denisenko,VGK,L,1,0,0,0,0,2,507.0,0,0,0,0,0,0,,0,0,0.0,2024-2025
Ivan Barbashev,VGK,L,81,24,29,53,17,16,1013.6543,2,2,0,2,4,125,0.192,22,49,0.43181,2024-2025
Jack Eichel,VGK,C,88,29,75,104,24,8,1251.5568,5,33,1,0,3,263,0.11026,23,63,0.45781,2024-2025
Jonas Rondbjerg,VGK,R,13,0,0,0,-4,0,577.5384,0,0,0,0,0,11,0.0,0,0,0.2,2024-2025
Keegan Kolesar,VGK,R,93,12,19,31,1,59,778.6021,0,0,0,0,3,95,0.12631,12,30,0.35,2024-2025
Mark Stone,VGK,R,76,23,52,75,18,14,1164.3421,6,22,0,0,5,152,0.15131,17,46,0.33333,2024-2025
Mason Morelli,VGK,L,1,0,0,0,-1,0,451.0,0,0,0,0,0,0,,0,0,,2024-2025
Nicolas Hague,VGK,D,79,5,9,14,-4,49,1013.3164,0,0,0,0,1,85,0.05882,5,14,,2024-2025
Nicolas Roy,VGK,C,82,17,18,35,-9,64,906.3414,3,2,0,0,3,118,0.14406,14,30,0.48169,2024-2025
Noah Hanifin,VGK,D,91,11,33,44,9,16,1304.0439,2,8,0,0,2,171,0.06432,9,34,,2024-2025
Pavel Dorofeyev,VGK,R,90,36,18,54,-5,32,996.4111,14,5,0,0,7,281,0.12811,22,35,0.17647,2024-2025
Raphael Lavoie,VGK,C,9,0,0,0,-4,2,604.8888,0,0,0,0,0,10,0.0,0,0,0.0,2024-2025
Reilly Smith,VGK,R,11,3,1,4,1,4,936.0909,0,0,1,0,1,17,0.17647,2,3,0.25,2024-2025
Reilly Smith,VGK,R,79,13,27,40,10,24,926.443,2,4,2,1,4,129,0.10077,9,31,0.36363,2024-2025
Robert Hagg,VGK,D,2,0,0,0,0,0,668.5,0,0,0,0,0,0,,0,0,,2024-2025
Shea Theodore,VGK,D,78,9,53,62,9,26,1328.2692,4,19,0,0,2,152,0.05921,5,39,,2024-2025
Tanner Laczynski,VGK,C,8,1,0,1,-1,6,516.0,0,0,0,0,0,2,0.5,1,1,0.43243,2024-2025
Tanner Pearson,VGK,L,86,12,16,28,2,8,690.6162,0,0,1,0,2,115,0.10434,11,27,0.31034,2024-2025
Tomas Hertl,VGK,C,84,35,31,66,-6,20,1036.1904,14,11,0,0,3,205,0.17073,21,41,0.5487,2024-2025
Victor Olofsson,VGK,L,65,17,16,33,13,16,868.7538,8,3,0,0,4,123,0.13821,9,22,0.22222,2024-2025
William Karlsson,VGK,C,64,12,23,35,22,4,1036.9375,0,7,3,0,4,136,0.08823,9,24,0.57263,2024-2025
Zach Whitecloud,VGK,D,85,4,11,15,4,45,1050.5058,0,0,0,0,0,80,0.05,4,14,,2024-2025
