Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alec Martinez,CHI,D,44,5,7,12,-15,8,1123.7045,0,2,0,0,0,38,0.13157,5,10,,2024-2025
Alex Vlasic,CHI,D,82,4,26,30,-23,12,1395.7682,1,11,0,0,0,103,0.03883,3,17,,2024-2025
Andreas Athanasiou,CHI,C,8,1,0,1,-1,0,601.625,0,0,0,0,0,8,0.125,1,1,0.46428,2024-2025
Colton Dach,CHI,C,25,2,5,7,-3,17,727.68,0,0,0,0,0,27,0.07407,2,7,0.5,2024-2025
Connor Bedard,CHI,C,82,23,44,67,-36,70,1217.1341,11,18,0,1,5,195,0.11794,12,38,0.38262,2024-2025
Connor Murphy,CHI,D,68,2,17,19,-2,52,1236.897,0,0,0,0,0,84,0.0238,2,18,,2024-2025
Craig Smith,CHI,C,59,9,9,18,-9,34,680.322,2,0,0,0,1,90,0.1,7,16,0.34782,2024-2025
Ethan Del Mastro,CHI,D,24,2,4,6,-3,6,1098.5416,0,0,0,0,0,19,0.10526,2,6,,2024-2025
Frank Nazar,CHI,C,53,12,14,26,-11,24,952.283,1,3,1,1,2,91,0.13186,10,20,0.44619,2024-2025
Ilya Mikheyev,CHI,R,80,20,14,34,4,16,940.6125,0,0,3,0,3,138,0.14492,17,31,0.08333,2024-2025
Isaak Phillips,CHI,D,3,1,0,1,0,0,713.6666,0,0,0,0,0,3,0.33333,1,1,,2024-2025
Jason Dickinson,CHI,C,59,7,9,16,-11,38,941.9491,0,0,0,0,0,56,0.125,7,16,0.49454,2024-2025
Joey Anderson,CHI,R,18,0,1,1,-2,0,743.6111,0,0,0,0,0,17,0.0,0,1,0.6,2024-2025
Kevin Korchinski,CHI,D,16,1,1,2,-5,8,1025.375,0,0,0,0,0,14,0.07142,1,2,,2024-2025
Landon Slaggert,CHI,L,33,2,4,6,-7,23,738.4545,0,0,0,0,1,34,0.05882,2,6,0.0,2024-2025
Louis Crevier,CHI,D,32,3,1,4,-6,10,1037.125,0,0,0,0,0,28,0.10714,3,4,,2024-2025
Lukas Reichel,CHI,L,70,8,14,22,-16,12,714.6714,0,2,0,0,1,72,0.11111,8,20,0.39887,2024-2025
Nick Foligno,CHI,L,78,15,20,35,-17,48,955.4871,2,2,2,0,1,104,0.14423,11,29,0.48437,2024-2025
Nolan Allan,CHI,D,43,1,7,8,-13,16,907.6976,0,0,0,0,0,17,0.05882,1,8,,2024-2025
Oliver Moore,CHI,C,9,0,4,4,-2,4,814.6666,0,0,0,0,0,10,0.0,0,4,0.4074,2024-2025
Patrick Maroon,CHI,L,68,5,14,19,-13,97,692.3823,1,0,0,0,1,73,0.06849,4,18,0.46153,2024-2025
Philipp Kurashev,CHI,C,51,7,7,14,-28,14,823.1568,1,0,0,1,1,54,0.12962,6,13,0.47087,2024-2025
Ryan Donato,CHI,C,80,31,31,62,-15,41,978.55,5,9,0,0,3,182,0.17032,26,48,0.44571,2024-2025
Sam Rinzel,CHI,D,9,0,5,5,1,0,1401.6666,0,3,0,0,0,22,0.0,0,2,,2024-2025
Seth Jones,CHI,D,63,9,27,36,-24,22,1478.492,5,14,0,0,2,129,0.06976,4,17,,2024-2025
Taylor Hall,CHI,L,77,18,24,42,-14,36,910.4285,5,4,0,0,3,144,0.125,13,33,0.46236,2024-2025
Teuvo Teravainen,CHI,C,82,15,43,58,-23,12,1023.939,7,17,0,0,0,111,0.13513,8,32,0.39215,2024-2025
TJ Brodie,CHI,D,54,2,8,10,-18,18,937.9444,0,0,0,0,0,23,0.08695,2,10,,2024-2025
Tyler Bertuzzi,CHI,L,82,23,23,46,-39,51,960.1707,10,10,0,0,1,131,0.17557,13,26,0.46808,2024-2025
Wyatt Kaiser,CHI,D,57,4,4,8,0,14,1087.0175,0,0,0,0,0,66,0.0606,4,8,,2024-2025
