Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aatu Räty,VAN,C,33,7,4,11,-1,14,639.4242,0,1,0,0,0,34,0.20588,7,10,0.57357,2024-2025
Arshdeep Bains,VAN,L,13,1,0,1,-5,0,630.2307,0,0,0,0,1,8,0.125,1,1,0.75,2024-2025
Brock Boeser,VAN,R,75,25,25,50,-25,16,1089.68,9,11,0,0,3,145,0.17241,16,30,0.27272,2024-2025
Carson Soucy,VAN,D,75,4,9,13,-11,46,1074.9066,0,0,0,0,2,81,0.04938,4,13,,2024-2025
Conor Garland,VAN,R,81,19,31,50,-13,52,1119.2716,7,9,0,2,4,171,0.11111,12,34,0.27777,2024-2025
Dakota Joshua,VAN,C,57,7,7,14,-13,38,777.6491,1,1,1,0,0,52,0.13461,5,11,0.54761,2024-2025
Daniel Sprong,VAN,R,30,2,5,7,-1,2,731.8333,1,1,0,0,1,55,0.03636,1,5,0.0,2024-2025
Danton Heinen,VAN,L,79,9,20,29,2,31,806.5696,1,1,1,0,0,81,0.11111,7,26,0.3913,2024-2025
Derek Forbort,VAN,D,54,2,9,11,-7,45,1026.0925,0,1,0,0,1,39,0.05128,2,10,,2024-2025
Drew O'Connor,VAN,L,84,10,15,25,-16,34,867.75,1,1,1,1,2,117,0.08547,8,21,0.41739,2024-2025
Elias Pettersson,VAN,D,28,1,2,3,-4,17,769.3214,0,0,0,0,0,19,0.05263,1,3,,2024-2025
Elias Pettersson,VAN,C,64,15,30,45,-10,14,1119.625,7,9,0,0,1,109,0.13761,8,29,0.4751,2024-2025
Erik Brannstrom,VAN,D,28,3,5,8,-4,17,896.1428,0,1,0,0,1,33,0.0909,3,7,,2024-2025
Filip Chytil,VAN,C,56,13,13,26,-7,18,898.0714,1,4,0,0,1,133,0.09774,12,21,0.46808,2024-2025
Filip Hronek,VAN,D,61,5,28,33,0,40,1433.6557,0,7,0,0,0,83,0.06024,5,26,1.0,2024-2025
Guillaume Brisebois,VAN,D,3,0,0,0,0,0,948.3333,0,0,0,0,0,2,0.0,0,0,,2024-2025
J.T. Miller,VAN,C,72,22,48,70,-6,55,1092.0138,5,17,0,1,2,137,0.16058,17,44,0.58256,2024-2025
Jake DeBrusk,VAN,L,82,28,20,48,-15,18,998.9512,14,5,0,2,4,171,0.16374,14,29,0.37931,2024-2025
Jonathan Lekkerimäki,VAN,R,24,3,3,6,-6,2,750.3333,0,2,0,0,0,30,0.1,3,4,0.0,2024-2025
Jonathan Lekkerimäki,VAN,R,24,3,3,6,-6,2,750.3333,0,2,0,0,0,30,0.1,3,4,0.0,2024-2025
Kiefer Sherwood,VAN,L,78,19,21,40,-1,35,893.3461,0,2,1,1,6,141,0.13475,18,36,0.42857,2024-2025
Kirill Kudryavtsev,VAN,D,2,0,0,0,1,0,848.0,0,0,0,0,0,2,0.0,0,0,,2024-2025
Linus Karlsson,VAN,C,23,3,3,6,5,6,656.0,1,1,0,0,1,28,0.10714,2,4,0.2,2024-2025
Linus Karlsson,VAN,C,23,3,3,6,5,6,656.0,1,1,0,0,1,28,0.10714,2,4,0.2,2024-2025
Marcus Pettersson,VAN,D,78,4,25,29,6,45,1301.4358,0,0,0,0,1,70,0.05714,4,28,,2024-2025
Mark Friedman,VAN,D,5,0,0,0,-4,10,843.8,0,0,0,0,0,4,0.0,0,0,,2024-2025
Max Sasson,VAN,C,29,3,4,7,1,0,619.862,0,0,0,0,0,31,0.09677,3,7,0.42727,2024-2025
Nils Aman,VAN,C,19,1,5,6,-2,2,629.0526,0,0,0,0,0,8,0.125,1,6,0.37837,2024-2025
Nils Aman,VAN,C,19,1,5,6,-2,2,629.0526,0,0,0,0,0,8,0.125,1,6,0.37837,2024-2025
Nils Hoglander,VAN,L,72,8,17,25,5,30,727.7777,0,1,0,0,2,83,0.09638,8,24,0.0,2024-2025
Noah Juulsen,VAN,D,35,0,0,0,-12,21,977.4285,0,0,0,0,0,26,0.0,0,0,,2024-2025
Phillip Di Giuseppe,VAN,L,20,1,5,6,-2,4,693.9,0,0,0,0,0,23,0.04347,1,6,0.2,2024-2025
Phillip Di Giuseppe,VAN,L,20,1,5,6,-2,4,693.9,0,0,0,0,0,23,0.04347,1,6,0.2,2024-2025
Pius Suter,VAN,C,81,25,21,46,2,18,1040.6419,2,3,1,0,3,138,0.18115,22,39,0.42562,2024-2025
Quinn Hughes,VAN,D,68,16,60,76,2,29,1543.75,4,25,0,0,3,192,0.08333,12,47,,2024-2025
Teddy Blueger,VAN,C,82,8,18,26,-7,39,859.0365,0,0,0,0,0,94,0.0851,8,26,0.50246,2024-2025
Ty Mueller,VAN,C,2,0,0,0,0,2,617.5,0,0,0,0,0,1,0.0,0,0,0.33333,2024-2025
Tyler Myers,VAN,D,71,6,18,24,2,74,1247.507,0,1,1,0,0,87,0.06896,5,21,,2024-2025
Tyler Myers,VAN,D,71,6,18,24,2,74,1247.507,0,1,1,0,0,87,0.06896,5,21,,2024-2025
Victor Mancini,VAN,D,31,2,6,8,-9,10,918.3225,1,0,0,0,0,27,0.07407,1,7,,2024-2025
Vincent Desharnais,VAN,D,51,0,3,3,-9,45,955.1372,0,0,0,0,0,28,0.0,0,3,,2024-2025
