Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Alexander Wennberg,SJ,C,64,17,19,36,8.0,10,16:58,4,2,141,12.1,,,,,,1,1,100.0
Andrew Poturalski,SJ,C,8,1,0,1,-2.0,0,11:18,0,0,11,9.1,,,,,,0,0,0.0
Barclay Goodrow,SJ,C,30,2,7,9,-7.0,8,18:04,0,2,30,6.7,,,,,,0,0,0.0
Cam Lund,SJ,C,27,1,2,3,-10.0,2,14:37,0,0,20,5.0,,,,,,0,0,0.0
Carl Grundstrom,SJ,RW,54,3,6,9,-3.0,28,17:15,0,0,55,5.5,,,,,,0,0,0.0
Cody Ceci D *,SJ,,67,6,11,17,-25.0,36,19:16,2,2,102,5.9,,,,,,0,0,0.0
Colin White,SJ,C,7,0,0,0,-5.0,4,13:02,0,0,7,0.0,,,,,,0,0,0.0
Collin Graf,SJ,RW,29,3,9,12,-2.0,6,12:39,1,1,18,16.7,,,,,,0,0,0.0
Danil Gushchin,SJ,LW,12,0,1,1,-9.0,11,10:18,0,0,14,0.0,,,,,,0,0,0.0
Ethan Cardwell,SJ,RW,12,0,1,1,-3.0,6,12:18,0,0,16,0.0,,,,,,0,0,0.0
Fabian Zetterlund LW *,SJ,,74,18,27,45,-15.0,18,15:51,5,7,127,14.2,,,,,,6,1,16.7
Givani Smith RW *,SJ,,1,0,0,0,0.0,0,10:38,0,0,1,0.0,,,,,,0,0,0.0
Henry Thrun,SJ,D,47,7,6,13,-4.0,13,10:07,0,0,38,18.4,,,,,,0,0,0.0
Jack Thompson,SJ,D,33,5,6,11,-4.0,8,15:51,1,3,40,12.5,,,,,,0,0,0.0
Jake Walman D *,SJ,,77,10,25,35,-21.0,14,18:51,3,7,82,12.2,,,,,,1,0,0.0
Jan Rutta,SJ,D,31,4,6,10,-9.0,10,15:47,0,3,41,9.8,,,,,,0,0,0.0
Jimmy Schuldt,SJ,D,13,0,0,0,-1.0,19,9:42,0,0,6,0.0,,,,,,0,0,0.0
Klim Kostin,SJ,C,68,1,7,8,-31.0,59,11:48,0,0,50,2.0,,,,,,0,0,0.0
Luca Cagnoni,SJ,D,8,2,0,2,-5.0,0,8:48,0,0,6,33.3,,,,,,0,0,0.0
Lucas Carlsson,SJ,D,35,1,6,7,-6.0,27,10:40,0,1,28,3.6,,,,,,0,0,0.0
Luke Kunin C *,SJ,,50,6,26,32,-1.0,36,23:10,0,7,125,4.8,,,,,,0,0,0.0
Marc-Edouard Vlasic,SJ,D,13,1,3,4,-2.0,14,19:21,0,0,15,6.7,,,,,,0,0,0.0
Mario Ferraro,SJ,D,63,11,7,18,-24.0,46,15:14,0,0,95,11.6,,,,,,0,0,0.0
Matt Benning,SJ,D,1,0,0,0,-2.0,0,10:27,0,0,0,0.0,,,,,,0,0,0.0
Mikael Granlund C *,SJ,,78,30,24,54,-21.0,14,16:55,6,9,233,12.9,,,,,,2,1,50.0
Nico Sturm C *,SJ,,54,4,11,15,-9.0,14,21:46,0,0,60,6.7,,,,,,0,0,0.0
Nikolai Kovalenko RW *,SJ,,60,2,10,12,-23.0,30,17:30,0,0,52,3.8,,,,,,0,0,0.0
Noah Gregor LW *,SJ,,6,0,2,2,-4.0,8,17:38,0,1,7,0.0,,,,,,0,0,0.0
Patrick Giles RW *,SJ,,6,1,0,1,-2.0,2,11:31,0,0,5,20.0,,,,,,0,0,0.0
Scott Sabourin,SJ,RW,3,0,1,1,-1.0,2,14:27,0,0,5,0.0,,,,,,0,0,0.0
Shakir Mukhamadullin,SJ,D,56,3,6,9,-21.0,24,9:35,0,0,88,3.4,,,,,,0,0,0.0
Thomas Bordeleau,SJ,C,8,0,0,0,-2.0,0,13:47,0,0,4,0.0,,,,,,0,0,0.0
Timothy Liljegren D *,SJ,,78,5,12,17,-25.0,53,21:24,0,0,79,6.3,,,,,,0,0,0.0
Total,SJ,,7,0,0,0,0.0,7,17:49,0,0,1,0.0,,,,,,0,0,0.0
Ty Dellandrea,SJ,C,77,5,3,8,-37.0,75,13:47,0,0,73,6.8,,,,,,0,0,0.0
Tyler Toffoli,SJ,C,77,17,41,58,-7.0,29,19:33,6,10,151,11.3,,,,,,2,1,50.0
Vincent Desharnais D *,SJ,,6,0,0,0,-1.0,10,6:17,0,0,2,0.0,,,,,,0,0,0.0
Walker Duehr RW *,SJ,,11,2,1,3,-10.0,4,11:30,1,0,12,16.7,,,,,,0,0,0.0
Will Smith,SJ,C,52,15,30,45,-8.0,20,20:51,5,10,126,11.9,,,,,,3,2,66.7
William Eklund,SJ,LW,70,25,38,63,-31.0,28,19:47,8,14,236,10.6,,,,,,6,1,16.7
Zack Ostapchuk C *,SJ,,3,0,0,0,-1.0,0,7:18,0,0,1,0.0,,,,,,0,0,0.0
