Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Brenden Dillon,NJ,D,72,3,14,17,-5.0,29,21:19,0,0,99,3.0,,,,,,0,0,0.0
Brett Pesce,NJ,D,81,1,16,17,10.0,72,19:48,0,0,76,1.3,,,,,,0,0,0.0
Brian Dumoulin D *,NJ,,14,2,5,7,4.0,4,14:31,0,0,13,15.4,,,,,,0,0,0.0
Brian Halonen,NJ,LW,4,0,0,0,-1.0,0,8:15,0,0,2,0.0,,,,,,0,0,0.0
Cody Glass C *,NJ,,52,2,5,7,-6.0,6,10:13,0,0,34,5.9,,,,,,0,0,0.0
Curtis Lazar,NJ,C,19,1,5,6,-3.0,4,18:44,0,0,12,8.3,,,,,,0,0,0.0
Daniel Sprong RW *,NJ,,27,2,2,4,-10.0,14,14:58,0,2,26,7.7,,,,,,0,0,0.0
Daniil Misyul,NJ,D,23,0,0,0,-5.0,23,5:46,0,0,7,0.0,,,,,,0,0,0.0
Dawson Mercer,NJ,C,64,9,31,40,8.0,30,19:51,5,10,186,4.8,,,,,,1,1,100.0
Dennis Cholowski D *,NJ,,2,0,0,0,-1.0,0,13:54,0,0,2,0.0,,,,,,0,0,0.0
Dougie Hamilton,NJ,D,78,22,19,41,-8.0,54,15:55,11,4,165,13.3,,,,,,0,0,0.0
Erik Haula,NJ,LW,79,16,6,22,-14.0,62,13:04,0,0,90,17.8,,,,,,4,3,75.0
Jack Hughes,NJ,C,81,21,67,88,5.0,18,18:56,4,30,180,11.7,,,,,,4,2,50.0
Johnathan Kovacevic,NJ,D,74,7,10,17,-7.0,20,11:06,1,2,66,10.6,,,,,,1,0,0.0
Jonas Siegenthaler,NJ,D,59,4,6,10,-4.0,31,10:56,1,0,44,9.1,,,,,,0,0,0.0
Justin Dowling,NJ,C,14,4,4,8,3.0,0,12:38,2,1,12,33.3,,,,,,0,0,0.0
Kurtis MacDermid,NJ,LW,3,0,0,0,-1.0,0,10:40,0,0,3,0.0,,,,,,0,0,0.0
Luke Hughes,NJ,D,80,26,27,53,7.0,58,17:51,7,6,239,10.9,,,,,,2,1,50.0
Marc McLaughlin C *,NJ,,7,0,1,1,0.0,0,9:49,0,0,5,0.0,,,,,,0,0,0.0
Mike Hardman,NJ,LW,2,0,1,1,-1.0,0,9:16,0,0,0,0.0,,,,,,0,0,0.0
Nathan Bastian,NJ,RW,82,2,14,16,8.0,67,18:34,0,0,48,4.2,,,,,,0,0,0.0
Nathan Legare,NJ,RW,2,0,1,1,0.0,0,9:02,0,0,2,0.0,,,,,,0,0,0.0
Nico Hischier,NJ,C,62,27,43,70,12.0,18,20:54,6,21,229,11.8,,,,,,2,0,0.0
Nolan Foote,NJ,LW,11,0,2,2,0.0,0,12:29,0,1,24,0.0,,,,,,0,0,0.0
Ondrej Palat,NJ,LW,82,19,17,36,4.0,16,17:53,6,2,141,13.5,,,,,,0,0,0.0
Paul Cotter,NJ,LW,77,15,13,28,-5.0,12,13:45,2,2,96,15.6,,,,,,0,0,0.0
Seamus Casey,NJ,D,55,2,7,9,9.0,44,19:36,0,0,52,3.8,,,,,,0,0,0.0
Shane Bowers,NJ,C,1,0,0,0,-1.0,0,12:23,0,0,0,0.0,,,,,,0,0,0.0
Simon Nemec,NJ,D,48,2,3,5,-6.0,14,10:34,0,0,27,7.4,,,,,,0,0,0.0
Stefan Noesen,NJ,RW,71,7,37,44,-9.0,16,21:09,0,16,121,5.8,,,,,,2,0,0.0
Timo Meier,NJ,RW,75,35,34,69,9.0,20,20:23,14,15,187,18.7,,,,,,0,0,0.0
Tomas Tatar,NJ,LW,69,11,10,21,-6.0,39,14:42,2,3,110,10.0,,,,,,0,0,0.0
Total,NJ,,6,0,0,0,-4.0,0,14:35,0,0,4,0.0,,,,,,0,0,0.0
