Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Klapka,CGY,R,31,6,4,10,-3,29,579.129,0,0,0,0,0,44,0.13636,6,10,0.35294,2024-2025
Andrei Kuzmenko,CGY,L,66,11,26,37,-6,14,937.803,4,9,0,0,4,83,0.13253,7,24,1.0,2024-2025
Anthony Mantha,CGY,R,13,4,3,7,6,11,834.1538,1,0,1,0,1,15,0.26666,2,5,0.33333,2024-2025
Aydar Suniev,CGY,L,1,0,0,0,2,0,888.0,0,0,0,0,0,1,0.0,0,0,,2024-2025
Blake Coleman,CGY,L,82,15,24,39,-2,36,1061.0853,4,1,1,0,4,194,0.07731,10,31,0.48101,2024-2025
Brayden Pachal,CGY,D,76,3,9,12,5,88,854.4078,0,0,0,0,0,61,0.04918,3,11,,2024-2025
Clark Bishop,CGY,C,6,1,0,1,-2,0,435.0,0,0,0,0,0,4,0.25,1,1,0.38888,2024-2025
Connor Zary,CGY,C,54,13,14,27,-7,14,964.4444,1,8,0,1,2,111,0.11711,12,18,0.37344,2024-2025
Daniil Miromanov,CGY,D,44,2,7,9,2,12,1060.7727,0,0,0,0,1,52,0.03846,2,9,,2024-2025
Dryden Hunt,CGY,L,5,0,3,3,-1,0,699.4,0,0,0,0,0,5,0.0,0,3,1.0,2024-2025
Ilya Solovyov,CGY,D,5,0,1,1,-3,2,940.2,0,0,0,0,0,6,0.0,0,1,,2024-2025
Jake Bean,CGY,D,64,2,5,7,0,8,905.3437,0,0,0,0,0,71,0.02816,2,7,,2024-2025
Jakob Pelletier,CGY,L,49,7,12,19,7,10,693.3673,0,0,0,0,1,54,0.12962,7,19,0.40625,2024-2025
Joel Farabee,CGY,L,81,11,14,25,-17,34,894.8024,0,4,0,0,1,151,0.07284,11,21,0.36734,2024-2025
Joel Hanley,CGY,D,53,2,7,9,12,21,1114.8301,0,0,0,0,1,42,0.04761,2,9,,2024-2025
Jonathan Huberdeau,CGY,L,81,28,34,62,-13,34,1172.5185,10,13,3,1,6,153,0.183,15,35,0.33333,2024-2025
Justin Kirkland,CGY,C,21,2,6,8,6,11,582.0476,0,0,0,0,0,9,0.22222,2,8,0.42857,2024-2025
Kevin Bahl,CGY,D,73,3,17,20,-6,35,1283.2328,1,0,0,0,0,82,0.03658,2,19,,2024-2025
Kevin Rooney,CGY,C,70,5,5,10,-6,14,565.0,0,0,0,0,0,54,0.09259,5,9,0.47215,2024-2025
MacKenzie Weegar,CGY,D,81,8,39,47,18,33,1449.8641,4,17,0,0,0,184,0.04347,4,24,0.0,2024-2025
Martin Pospisil,CGY,C,81,4,21,25,3,84,828.4814,1,3,0,0,0,114,0.03508,3,21,0.40804,2024-2025
Matt Coronato,CGY,R,77,24,23,47,6,25,1054.7792,5,12,0,1,4,180,0.13333,19,30,0.42767,2024-2025
Mikael Backlund,CGY,C,76,15,17,32,4,32,1124.2105,1,5,1,0,3,175,0.08571,13,25,0.48415,2024-2025
Morgan Frost,CGY,C,81,14,23,37,-17,22,945.3209,2,13,0,0,2,144,0.09722,12,22,0.5121,2024-2025
Nazem Kadri,CGY,C,82,35,32,67,-17,72,1161.2926,9,13,0,2,5,279,0.12544,26,45,0.46243,2024-2025
Rasmus Andersson,CGY,D,81,11,20,31,-38,60,1439.1111,3,6,0,0,1,163,0.06748,8,22,,2024-2025
Rory Kerins,CGY,C,5,0,4,4,3,0,733.6,0,1,0,0,0,3,0.0,0,3,0.33333,2024-2025
Ryan Lomberg,CGY,L,80,3,10,13,-5,57,519.3,0,0,0,0,0,66,0.04545,3,13,0.3125,2024-2025
Sam Morton,CGY,C,1,1,0,1,1,0,745.0,0,0,0,0,1,1,1.0,1,1,0.57142,2024-2025
Samuel Honzek,CGY,L,5,0,0,0,-1,2,743.6,0,0,0,0,0,6,0.0,0,0,0.0,2024-2025
Tyson Barrie,CGY,D,13,1,2,3,-7,4,948.0769,0,2,0,0,0,19,0.05263,1,1,,2024-2025
Walker Duehr,CGY,R,24,2,1,3,-11,0,528.2083,0,0,0,0,0,15,0.13333,2,3,0.11111,2024-2025
Yegor Sharangovich,CGY,C,73,17,15,32,-9,8,999.4931,5,3,1,0,2,128,0.13281,11,23,0.46056,2024-2025
Zayne Parekh,CGY,D,1,1,0,1,3,2,1231.0,0,0,0,0,0,2,0.5,1,1,,2024-2025
