Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
35,Alex Lavoie,OKC,21,F,7,1,0,1,0,-2.0,0,0,,0.143,0.0,0.143,9.0,11.1%
6,Andrew Miller,OKC,25,F,52,8,26,34,14,3.0,2,0,,0.154,0.5,0.654,100.0,8.0%
1,Anton Lander,OKC,22,F,46,18,34,52,30,7.0,10,0,,0.391,0.739,1.13,120.0,15.0%
13,Austin Fyten,OKC,22,F,47,7,13,20,31,7.0,0,0,,0.149,0.277,0.426,71.0,9.9%
25,Ben Eager,OKC,29,F,44,6,2,8,136,-7.0,0,0,,0.136,0.045,0.182,77.0,7.8%
2,Brad Hunt,OKC,25,D,66,11,39,50,34,7.0,9,0,,0.167,0.591,0.758,170.0,6.5%
18,Brandon Davidson,OKC,22,D,68,5,8,13,58,-5.0,0,0,,0.074,0.118,0.191,86.0,5.8%
8,C.J. Stretch,OKC,24,F,72,13,16,29,62,-17.0,3,0,,0.181,0.222,0.403,128.0,10.2%
54,Chet Pickard,OKC,24,G,6,0,0,0,2,,0,0,0.0,0.0,0.0,0.0,,
53,Connor Jones,OKC,23,F,5,0,0,0,2,-3.0,0,0,,0.0,0.0,0.0,18.0,0.0%
44,Corey Potter,OKC,29,D,6,0,1,1,4,-5.0,0,0,,0.0,0.167,0.167,6.0,0.0%
16,Curtis Hamilton,OKC,22,F,43,8,8,16,23,-7.0,0,1,,0.186,0.186,0.372,58.0,13.8%
41,Darnell Nurse,OKC,18,D,4,0,1,1,0,-1.0,0,0,,0.0,0.25,0.25,9.0,0.0%
20,David Musil,OKC,20,D,61,2,10,12,54,-10.0,0,0,,0.033,0.164,0.197,51.0,3.9%
24,Denis Grebeshkov,OKC,30,D,39,2,7,9,20,-10.0,1,0,,0.051,0.179,0.231,24.0,8.3%
14,Derek Nesbitt,OKC,31,F,38,10,9,19,16,-9.0,4,0,,0.263,0.237,0.5,102.0,9.8%
58,Erick Lizon,OKC,28,F,12,0,0,0,25,-1.0,0,0,,0.0,0.0,0.0,3.0,0.0%
40,Erik Burgdoerfer,OKC,25,D,3,0,1,1,4,0.0,0,0,,0.0,0.333,0.333,2.0,0.0%
36,Frans Tuohimaa,OKC,22,G,1,0,1,1,0,,0,0,0.0,0.0,1.0,1.0,,
47,Graeme Craig,OKC,20,D,1,0,0,0,0,0.0,0,0,,0.0,0.0,0.0,1.0,0.0%
34,Greg Chase,OKC,18,F,5,1,0,1,4,1.0,0,0,,0.2,0.0,0.2,5.0,20.0%
31,Greg Miller,OKC,24,F,4,0,2,2,2,0.0,0,0,,0.0,0.5,0.5,1.0,0.0%
49,Ilya Bryzgalov,OKC,33,G,2,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,
23,Jack Combs,OKC,25,F,29,5,4,9,16,-10.0,1,0,,0.172,0.138,0.31,71.0,7.0%
50,Jason LaBarbera,OKC,33,G,2,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,
30,Joel Broda,OKC,24,F,8,1,1,2,8,-3.0,0,0,,0.125,0.125,0.25,21.0,4.8%
45,Joey Leach,OKC,21,D,6,0,1,1,8,0.0,0,0,,0.0,0.167,0.167,2.0,0.0%
33,Jordan Oesterle,OKC,21,D,4,1,0,1,2,-3.0,1,0,,0.25,0.0,0.25,5.0,20.0%
48,Joshua Winquist,OKC,20,F,1,0,0,0,2,0.0,0,0,,0.0,0.0,0.0,0.0,0.00%
55,Jujhar Khaira,OKC,19,F,6,0,0,0,2,-1.0,0,0,,0.0,0.0,0.0,13.0,0.0%
52,Justin Maylan,OKC,22,F,4,0,0,0,2,-1.0,0,0,,0.0,0.0,0.0,4.0,0.0%
28,Kale Kessy,OKC,21,F,54,2,4,6,88,-12.0,0,0,,0.037,0.074,0.111,40.0,5.0%
43,Kellen Jones,OKC,23,F,5,0,1,1,0,-4.0,0,0,,0.0,0.2,0.2,2.0,0.0%
56,Laurent Brossoit,OKC,20,G,8,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,
7,Linus Omark,OKC,26,F,29,14,15,29,18,-7.0,5,0,,0.483,0.517,1.0,59.0,23.7%
39,Mario Lamoureux,OKC,25,F,3,0,1,1,4,-1.0,0,0,,0.0,0.333,0.333,3.0,0.0%
9,Mark Arcobello,OKC,25,F,15,10,18,28,6,11.0,4,0,,0.667,1.2,1.867,56.0,17.9%
12,Martin Gernat,OKC,20,D,57,4,17,21,26,-12.0,0,0,,0.07,0.298,0.368,91.0,4.4%
26,Martin Marincin,OKC,21,D,24,3,4,7,4,5.0,0,0,,0.125,0.167,0.292,41.0,7.3%
4,Matthew Ford,OKC,29,F,73,25,22,47,71,-1.0,12,0,,0.342,0.301,0.644,184.0,13.6%
37,Mitch Holmberg,OKC,20,F,1,0,1,1,0,-1.0,0,0,,0.0,1.0,1.0,2.0,0.0%
46,Nicolas Tremblay,OKC,25,F,1,0,0,0,2,0.0,0,0,,0.0,0.0,0.0,0.0,0.00%
51,Olivier Roy,OKC,22,G,4,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,
22,Oscar Klefbom,OKC,20,D,48,1,9,10,10,-8.0,0,0,,0.021,0.188,0.208,49.0,2.0%
