Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
16,Alex Petrovic,SA,21,D,43,2,11,13,79,3.0,0,0,,0.047,0.256,0.302,80.0,2.5%
28,Anthony Luciani,SA,23,F,9,2,1,3,4,0.0,1,0,,0.222,0.111,0.333,16.0,12.5%
1,Bobby Butler,SA,26,F,69,22,25,47,12,-3.0,6,2,,0.319,0.362,0.681,181.0,12.2%
40,Colby Cohen,SA,24,D,2,0,0,0,0,1.0,0,0,,0.0,0.0,0.0,4.0,0.0%
12,Colby Robak,SA,23,D,56,8,13,21,24,2.0,3,0,,0.143,0.232,0.375,83.0,9.6%
32,Connor Brickley,SA,21,F,8,1,1,2,4,1.0,1,0,,0.125,0.125,0.25,14.0,7.1%
22,Denny Urban,SA,25,D,30,0,8,8,10,3.0,0,0,,0.0,0.267,0.267,65.0,0.0%
37,Derek Nesbitt,SA,31,F,5,1,0,1,0,2.0,0,0,,0.2,0.0,0.2,7.0,14.3%
20,Doug Janik,SA,33,D,13,1,7,8,8,4.0,1,0,,0.077,0.538,0.615,17.0,5.9%
45,Dov Grumet-Morris,SA,31,G,8,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,
4,Drew Shore,SA,22,F,50,6,26,32,25,2.0,0,0,,0.12,0.52,0.64,128.0,4.7%
31,Dylan Olsen,SA,22,D,4,1,1,2,2,1.0,0,0,,0.25,0.25,0.5,7.0,14.3%
24,Eric Selleck,SA,26,F,42,3,4,7,93,3.0,0,0,,0.071,0.095,0.167,53.0,5.7%
6,Garrett Wilson,SA,22,F,71,14,16,30,58,-8.0,3,0,,0.197,0.225,0.423,137.0,10.2%
3,Greg Rallo,SA,32,F,69,10,24,34,26,-9.0,5,0,,0.145,0.348,0.493,199.0,5.0%
27,Greg Zanon,SA,33,D,24,0,4,4,34,-4.0,0,0,,0.0,0.167,0.167,23.0,0.0%
35,Jack Combs,SA,25,F,19,0,2,2,18,1.0,0,0,,0.0,0.105,0.105,37.0,0.0%
39,Jacob Markstr�m,SA,23,G,29,0,1,1,2,,0,0,0.0,0.0,0.034,0.034,,
18,Jared Gomes,SA,25,F,56,4,7,11,32,-2.0,0,0,,0.071,0.125,0.196,87.0,4.6%
5,Jed Ortmeyer,SA,35,F,64,14,17,31,64,0.0,3,0,,0.219,0.266,0.484,130.0,10.8%
15,John Lee,SA,24,D,58,4,9,13,38,-6.0,0,1,,0.069,0.155,0.224,55.0,7.3%
9,John McFarland,SA,21,F,45,10,14,24,17,3.0,2,0,,0.222,0.311,0.533,99.0,10.1%
17,Jon Matsumoto,SA,27,F,29,6,5,11,24,-8.0,3,0,,0.207,0.172,0.379,52.0,11.5%
46,Jonathan Hazen,SA,23,F,10,0,0,0,2,-1.0,0,0,,0.0,0.0,0.0,5.0,0.0%
25,Jonathan Racine,SA,20,D,51,0,6,6,91,12.0,0,0,,0.0,0.118,0.118,43.0,0.0%
7,Joseph Crabb,SA,30,F,62,15,14,29,51,-9.0,7,0,,0.242,0.226,0.468,92.0,16.3%
26,Josh McFadden,SA,22,D,15,1,4,5,8,-3.0,0,0,,0.067,0.267,0.333,17.0,5.9%
21,Logan Shaw,SA,21,F,46,1,7,8,24,-9.0,0,0,,0.022,0.152,0.174,65.0,1.5%
