Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
30,Andrew Crescenzi,TOR,21,F,32,1,1,2,33,-2.0,0,0,,0.031,0.031,0.063,25.0,4.0%
21,Andrew MacWilliam,TOR,23,D,57,0,9,9,96,3.0,0,0,,0.0,0.158,0.158,42.0,0.0%
17,Brad Ross,TOR,21,F,53,6,4,10,104,-14.0,2,0,,0.113,0.075,0.189,82.0,7.3%
27,Brad Staubitz,TOR,29,F,48,2,2,4,116,-12.0,0,0,,0.042,0.042,0.083,36.0,5.6%
11,Brandon Kozun,TOR,23,F,32,7,10,17,32,8.0,5,0,,0.219,0.313,0.531,71.0,9.9%
35,Bryce Aneloski,TOR,23,D,1,0,0,0,0,-1.0,0,0,,0.0,0.0,0.0,0.0,0.00%
9,Carter Ashton,TOR,22,F,24,16,7,23,30,8.0,5,2,,0.667,0.292,0.958,80.0,20.0%
34,Carter Verhaeghe,TOR,18,F,2,0,1,1,0,2.0,0,0,,0.0,0.5,0.5,0.0,0.00%
39,Christopher Gibson,TOR,21,G,12,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,
13,David Broll,TOR,20,F,63,3,13,16,120,-4.0,2,0,,0.048,0.206,0.254,77.0,3.9%
32,Drew MacIntyre,TOR,30,G,48,0,2,2,0,,0,0,0.0,0.0,0.042,0.042,,
29,Dylan Yeo,TOR,27,D,14,1,2,3,12,3.0,0,0,,0.071,0.143,0.214,15.0,6.7%
31,Eric Knodel,TOR,23,D,10,0,2,2,2,1.0,0,0,,0.0,0.2,0.2,9.0,0.0%
37,Fabrice Herzog,TOR,19,F,5,0,0,0,0,-1.0,0,0,,0.0,0.0,0.0,10.0,0.0%
38,Frazer McLaren,TOR,26,F,6,0,0,0,39,-3.0,0,0,,0.0,0.0,0.0,7.0,0.0%
40,Garret Sparks,TOR,20,G,21,0,0,0,4,,0,0,0.0,0.0,0.0,0.0,,
3,Greg McKegg,TOR,21,F,65,19,28,47,31,0.0,7,0,,0.292,0.431,0.723,118.0,16.1%
23,Jamie Devane,TOR,22,F,55,4,4,8,146,0.0,0,0,,0.073,0.073,0.145,33.0,12.1%
16,Jerred Smithson,TOR,34,F,51,2,9,11,63,0.0,0,0,,0.039,0.176,0.216,42.0,4.8%
6,Jerry D'Amigo,TOR,22,F,51,20,13,33,17,10.0,3,1,,0.392,0.255,0.647,109.0,18.4%
33,Jesse Blacker,TOR,22,D,5,1,0,1,4,1.0,0,0,,0.2,0.0,0.2,4.0,25.0%
15,John-Michael Liles,TOR,33,D,16,3,10,13,14,9.0,3,0,,0.188,0.625,0.813,38.0,7.9%
4,Josh Leivo,TOR,20,F,59,23,19,42,27,6.0,7,0,,0.39,0.322,0.712,140.0,16.4%
12,Kenny Ryan,TOR,22,F,50,5,11,16,60,-9.0,0,2,,0.1,0.22,0.32,61.0,8.2%
19,Kevin Marshall,TOR,24,D,59,1,9,10,109,-3.0,0,0,,0.017,0.153,0.169,69.0,1.5%
10,Korbinian Holzer,TOR,25,D,72,5,18,23,104,5.0,2,0,,0.069,0.25,0.319,86.0,5.8%
25,Kory Nagy,TOR,24,F,19,1,6,7,14,4.0,0,0,,0.053,0.316,0.368,24.0,4.2%
26,Mike Duco,TOR,26,F,17,2,3,5,32,-2.0,0,0,,0.118,0.176,0.294,21.0,9.5%
18,Peter Holland,TOR,22,F,14,5,5,10,10,2.0,2,0,,0.357,0.357,0.714,38.0,13.2%
24,Petter Granberg,TOR,21,D,73,2,5,7,28,19.0,0,0,,0.027,0.068,0.096,38.0,5.3%
5,Sam Carrick,TOR,21,F,62,14,21,35,115,17.0,2,2,,0.226,0.339,0.565,142.0,9.9%
2,Spencer Abbott,TOR,25,F,64,17,52,69,16,10.0,9,0,,0.266,0.813,1.078,142.0,12.0%
28,Stefan Legein,TOR,25,F,7,3,0,3,8,1.0,1,0,,0.429,0.0,0.429,13.0,23.1%
8,Stuart Percy,TOR,20,D,71,4,21,25,30,4.0,2,0,,0.056,0.296,0.352,96.0,4.2%
1,T.J. Brennan,TOR,24,D,76,25,47,72,115,-10.0,12,0,,0.329,0.618,0.947,265.0,9.4%
7,Trevor Smith,TOR,28,F,24,10,16,26,10,8.0,5,1,,0.417,0.667,1.083,76.0,13.2%
22,Troy Bodie,TOR,28,F,17,4,4,8,9,-1.0,2,0,,0.235,0.235,0.471,44.0,9.1%
20,Tyler Biggs,TOR,20,F,57,7,2,9,39,0.0,0,1,,0.123,0.035,0.158,68.0,10.3%
14,Wade MacLeod,TOR,26,F,34,5,10,15,11,2.0,0,0,,0.147,0.294,0.441,99.0,5.1%
36,Zach Yuen,TOR,20,D,3,0,0,0,4,2.0,0,0,,0.0,0.0,0.0,5.0,0.0%
