Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
35,Andrew Johnston,ADK,22,F,7,0,0,0,2,-1.0,0,0,,0.0,0.0,0.0,11.0,0.0%
4,Ben Holmstrom,ADK,26,F,75,13,19,32,146,-12.0,6,0,,0.173,0.253,0.427,168.0,7.7%
13,Brandon Alderson,ADK,21,F,71,14,7,21,42,-13.0,6,0,,0.197,0.099,0.296,86.0,16.3%
5,Brandon Manning,ADK,23,D,73,8,23,31,231,-24.0,2,0,,0.11,0.315,0.425,198.0,4.0%
8,Bruno Gervais,ADK,29,D,59,10,16,26,24,-14.0,7,0,,0.169,0.271,0.441,144.0,6.9%
38,Cal Heeter,ADK,25,G,44,0,0,0,37,,0,0,0.0,0.0,0.0,0.0,,
36,Carsen Chubal,ADK,24,G,11,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,
11,Chris Vande Velde,ADK,26,F,41,10,14,24,27,1.0,2,1,,0.244,0.341,0.585,89.0,11.2%
19,Cullen Eddy,ADK,25,D,47,1,5,6,72,5.0,0,0,,0.021,0.106,0.128,40.0,2.5%
26,Derek Mathers,ADK,20,F,34,2,0,2,105,-4.0,0,0,,0.059,0.0,0.059,21.0,9.5%
14,Derek Whitmore,ADK,29,F,18,5,6,11,4,2.0,3,0,,0.278,0.333,0.611,44.0,11.4%
34,Doug Clarkson,ADK,25,F,5,0,0,0,9,0.0,0,0,,0.0,0.0,0.0,4.0,0.0%
1,Jason Akeson,ADK,23,F,70,24,40,64,42,-17.0,7,3,,0.343,0.571,0.914,204.0,11.8%
21,Kevin Goumas,ADK,22,F,11,1,3,4,8,1.0,0,0,,0.091,0.273,0.364,16.0,6.3%
2,Kris Newbury,ADK,31,F,46,14,22,36,182,-10.0,6,0,,0.304,0.478,0.783,119.0,11.8%
32,Kyle Bushee,ADK,28,D,3,0,0,0,0,0.0,0,0,,0.0,0.0,0.0,5.0,0.0%
12,Kyle Flanagan,ADK,25,F,63,6,16,22,14,-15.0,3,0,,0.095,0.254,0.349,78.0,7.7%
25,Marc-Andre Bourdon,ADK,24,D,7,0,3,3,12,-2.0,0,0,,0.0,0.429,0.429,6.0,0.0%
15,Marcel Noebels,ADK,21,F,52,3,8,11,29,-7.0,0,0,,0.058,0.154,0.212,59.0,5.1%
9,Mark Alt,ADK,22,D,75,4,22,26,31,-16.0,1,0,,0.053,0.293,0.347,106.0,3.8%
18,Matt Mangene,ADK,24,F,51,3,3,6,32,-1.0,0,0,,0.059,0.059,0.118,57.0,5.3%
27,Matthew Konan,ADK,22,D,26,0,2,2,22,-7.0,0,0,,0.0,0.077,0.077,39.0,0.0%
29,Maxim Lamarche,ADK,21,D,12,0,1,1,7,-2.0,0,0,,0.0,0.083,0.083,5.0,0.0%
24,Michael Raffl,ADK,25,F,2,1,2,3,0,1.0,0,0,,0.5,1.0,1.5,5.0,20.0%
22,Mike Matczak,ADK,25,D,34,1,3,4,14,-6.0,0,0,,0.029,0.088,0.118,25.0,4.0%
6,Nick Cousins,ADK,20,F,74,11,18,29,47,-9.0,3,0,,0.149,0.243,0.392,108.0,10.2%
16,Oliver Lauridsen,ADK,24,D,63,1,10,11,167,1.0,0,1,,0.016,0.159,0.175,70.0,1.4%
7,Petr Straka,ADK,21,F,60,9,18,27,22,-4.0,1,0,,0.15,0.3,0.45,117.0,7.7%
10,Rob Bordson,ADK,25,F,75,11,14,25,69,-6.0,1,0,,0.147,0.187,0.333,124.0,8.9%
20,Robert H�gg,ADK,18,D,10,1,3,4,10,1.0,1,0,,0.1,0.3,0.4,18.0,5.6%
31,Shayne Gostisbehere,ADK,20,D,2,0,0,0,0,-2.0,0,0,,0.0,0.0,0.0,6.0,0.0%
23,Steven Delisle,ADK,23,D,50,1,3,4,76,-10.0,1,0,,0.02,0.06,0.08,78.0,1.3%
28,Tom Serratore,ADK,24,F,4,1,0,1,16,0.0,0,0,,0.25,0.0,0.25,6.0,16.7%
33,Tony Capobianco,ADK,24,G,3,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,
3,Tye McGinn,ADK,23,F,54,20,15,35,62,-20.0,4,0,,0.37,0.278,0.648,115.0,17.4%
17,Tyler Brown,ADK,23,F,56,3,6,9,14,-5.0,0,0,,0.054,0.107,0.161,52.0,5.8%
37,Yann Danis,ADK,32,G,31,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,
30,Zach Fitzgerald,ADK,28,D,38,0,1,1,231,-7.0,0,0,,0.0,0.026,0.026,14.0,0.0%
