Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Alana Beard,34,34,29.3,7.1,0.9,2.4,3.3,2.1,1.7,0.6,1.3,2.8,1.7,2.9,6.3,46.7,0.4,1.1,34.2,0.8,1.1,69.2,2.6,5.2,49.4,1.121,0.50,G,False
Ana Dabovic,22,0,10.7,3.0,0.3,0.5,0.8,1.3,0.6,0.0,0.9,1.7,1.5,0.9,2.5,37.0,0.1,0.9,15.8,1.0,1.3,75.9,0.8,1.6,48.6,1.204,0.40,G,False
Ann Wauters,21,1,4.6,1.4,0.2,0.9,1.1,0.4,0.2,0.1,0.3,0.6,1.3,0.6,1.0,54.5,0.0,0.0,0.0,0.3,0.4,75.0,0.6,1.0,54.5,1.364,0.55,C,False
Candace Parker,34,34,30.8,15.3,1.0,6.4,7.4,4.9,1.4,1.0,2.9,2.2,1.7,5.6,12.6,44.2,1.2,3.2,38.2,2.9,4.1,70.7,4.4,9.4,46.3,1.212,0.49,F,False
Chelsea Gray,33,1,16.4,5.9,0.2,1.5,1.8,2.2,0.5,0.1,1.2,1.2,1.8,2.2,4.8,45.2,0.4,1.4,30.4,1.2,1.5,78.0,1.7,3.4,51.4,1.242,0.50,G,False
Essence Carson,34,34,23.3,8.1,0.4,1.6,2.0,1.5,1.1,0.2,1.2,1.4,1.2,3.0,6.7,44.9,0.7,1.9,35.9,1.4,1.6,89.1,2.3,4.8,48.5,1.216,0.50,F,False
Evgeniia Belyakova,20,0,11.9,2.2,0.1,0.7,0.8,0.8,0.7,0.1,0.4,1.2,1.9,0.8,2.7,29.6,0.3,1.4,17.9,0.4,0.8,43.8,0.6,1.3,42.3,0.815,0.34,F,False
Jantel Lavender,34,0,19.4,9.6,1.1,2.6,3.6,1.3,0.3,0.5,1.2,1.2,1.1,4.4,8.2,53.8,0.0,0.0,0.0,0.8,1.2,68.3,4.4,8.2,54.0,1.176,0.54,F,False
Jelena Dubljevic,15,0,5.3,1.5,0.1,0.7,0.9,0.5,0.1,0.1,0.5,0.7,1.0,0.6,1.5,40.9,0.1,0.2,33.3,0.2,0.2,100.0,0.5,1.3,42.1,1.000,0.43,F,False
Kristi Toliver,33,33,32.1,13.2,0.4,2.2,2.6,3.7,0.8,0.1,1.4,1.8,2.7,4.3,10.1,42.6,2.5,5.8,42.4,2.2,2.5,88.9,1.8,4.3,43.0,1.312,0.55,G,False
Nneka Ogwumike,33,33,31.6,19.7,2.3,6.7,9.1,3.1,1.3,1.2,2.1,3.4,1.4,7.4,11.1,66.5,0.5,0.8,61.5,4.4,5.1,86.9,6.9,10.3,66.9,1.771,0.69,F,False
Sandrine Gruda,7,0,5.3,1.0,0.3,0.3,0.6,0.3,0.1,0.1,0.1,0.9,2.0,0.4,1.3,33.3,0.0,0.0,0.0,0.1,0.1,100.0,0.4,1.3,33.3,0.778,0.33,F,False
Total,34,,,83.0,6.7,24.8,31.5,20.4,8.0,3.8,12.4,16.4,1.6,31.2,64.1,48.7,5.9,15.7,37.5,14.7,18.6,79.1,25.3,48.4,52.3,1.295,0.53,,False
Whitney Knight,7,0,3.9,0.9,0.1,0.3,0.4,0.1,0.3,0.3,0.3,0.4,0.5,0.3,1.4,20.0,0.3,1.0,28.6,0.0,0.0,0.0,0.0,0.4,0.0,0.600,0.30,G,False
