Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Ally Malott,23,0,7.8,2.1,0.3,0.9,1.1,0.4,0.3,0.1,0.5,0.6,0.8,0.7,2.1,30.6,0.4,1.4,31.3,0.4,0.5,81.8,0.2,0.7,29.4,1.000,0.41,F,False
Bria Hartley,24,5,16.9,6.5,0.4,1.6,2.0,2.3,0.4,0.0,1.5,1.8,1.5,2.1,5.5,37.6,0.9,2.4,36.2,1.5,1.9,80.0,1.2,3.1,38.7,1.180,0.45,G,False
Emma Meesseman,34,34,29.3,15.2,2.0,3.6,5.6,2.3,1.2,0.7,1.3,2.6,1.8,6.2,11.6,53.3,0.9,2.0,44.8,2.0,2.5,80.0,5.3,9.6,55.0,1.315,0.57,C,False
Ivory Latta,22,2,20.8,8.3,0.4,1.3,1.7,1.9,0.4,0.0,1.4,1.5,1.4,2.5,7.5,33.1,1.5,4.8,30.5,1.8,2.0,90.9,1.0,2.8,37.7,1.096,0.43,G,False
Jamie Weisner,7,0,3.6,1.7,0.1,0.3,0.4,0.3,0.0,0.0,0.4,0.7,0.7,0.6,1.3,44.4,0.3,0.6,50.0,0.3,0.3,100.0,0.3,0.7,40.0,1.333,0.56,G,False
Kahleah Copper,30,3,16.2,6.2,0.4,2.6,3.1,0.8,0.5,0.1,1.1,1.8,0.7,2.2,5.2,41.7,0.5,1.0,46.7,1.4,2.1,68.3,1.7,4.2,40.5,1.199,0.46,G,False
Kia Vaughn,34,4,19.8,6.3,1.2,3.1,4.3,0.6,0.6,0.5,0.9,1.4,0.7,2.9,5.7,50.3,0.0,0.0,0.0,0.6,0.8,75.0,2.9,5.7,50.3,1.114,0.50,C,False
LaToya Sanders,4,0,17.3,7.3,1.0,2.0,3.0,0.3,0.8,2.5,0.8,3.0,0.3,2.3,4.5,50.0,0.0,0.0,0.0,2.8,3.3,84.6,2.3,4.5,50.0,1.611,0.50,F,False
Leilani Mitchell,10,0,16.1,5.9,0.3,1.4,1.7,1.9,0.1,0.0,1.3,1.7,1.5,2.0,4.6,43.5,1.1,3.1,35.5,0.8,1.0,80.0,0.9,1.5,60.0,1.283,0.55,G,False
Natasha Cloud,31,28,24.3,5.7,0.2,2.9,3.0,3.8,0.8,0.1,1.4,2.1,2.7,1.8,5.2,34.8,0.7,2.2,33.8,1.4,1.8,75.4,1.1,3.0,35.5,1.106,0.42,G,False
Stefanie Dolson,34,31,22.5,9.3,1.4,3.3,4.7,1.1,0.4,0.9,1.1,2.6,1.0,3.5,7.3,48.2,0.3,0.9,30.0,2.1,2.4,84.3,3.2,6.4,50.7,1.283,0.50,C,False
Tayler Hill,32,32,29.3,15.4,0.4,2.2,2.6,2.9,1.1,0.1,1.3,2.1,2.3,4.3,12.5,34.8,1.9,5.3,35.1,4.8,5.8,82.9,2.5,7.1,34.6,1.236,0.42,G,False
Tianna Hawkins,24,0,10.5,4.7,1.0,1.5,2.5,0.4,0.2,0.2,1.0,2.2,0.4,1.8,3.5,49.4,0.5,0.9,50.0,0.8,0.9,85.7,1.3,2.6,49.2,1.329,0.56,F,False
Tierra Ruffin-Pratt,32,31,24.4,7.3,1.1,3.4,4.5,2.6,1.0,0.3,1.5,2.5,1.7,2.3,6.2,36.9,0.5,1.6,32.0,2.2,3.0,74.7,1.8,4.6,38.5,1.177,0.41,G,False
Total,34,,,80.7,8.2,24.5,32.7,17.4,6.3,3.2,11.8,19.7,1.5,28.1,66.4,42.3,7.1,19.7,35.8,17.5,21.9,80.0,21.0,46.7,45.1,1.216,0.48,,False
Zoi Dimitrakou,2,0,5.5,1.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,1.5,1.0,0.5,1.5,33.3,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.5,0.0,1.000,0.50,F,False
