Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Alex Bentley,34,34,28.8,12.9,0.3,1.6,1.9,2.5,0.9,0.1,1.4,2.5,1.7,5.0,12.9,38.5,1.4,4.9,28.6,1.5,1.9,78.5,3.6,8.0,44.6,0.995,0.44,G,False
Alyssa Thomas,31,31,27.1,11.1,2.0,4.0,6.0,2.3,1.4,0.2,2.4,2.6,0.9,4.2,8.6,48.7,0.0,0.0,0.0,2.7,4.2,63.4,4.2,8.6,48.7,1.285,0.49,F,False
Aneika Henry-Morello,10,2,5.0,1.2,0.4,1.0,1.4,0.2,0.1,0.1,0.6,0.8,0.3,0.5,1.3,38.5,0.0,0.0,0.0,0.2,0.5,40.0,0.5,1.3,38.5,0.923,0.38,F,False
Asia Taylor,4,0,4.3,3.0,0.5,0.5,1.0,0.8,0.0,0.0,0.3,0.8,3.0,0.8,1.3,60.0,0.0,0.0,0.0,1.5,1.8,85.7,0.8,1.3,60.0,2.400,0.60,F,False
Camille Little,33,29,24.6,7.8,0.8,2.2,3.0,2.0,1.2,0.3,1.7,2.8,1.2,2.9,7.6,38.4,0.9,2.7,32.2,1.1,1.7,63.2,2.0,4.8,41.9,1.028,0.44,F,False
Chiney Ogwumike,33,18,24.3,12.6,2.7,4.0,6.7,0.7,1.0,1.0,1.5,3.6,0.5,4.8,8.2,58.7,0.0,0.0,0.0,3.0,4.2,71.9,4.8,8.2,58.7,1.546,0.59,F,False
Courtney Williams,19,0,17.2,8.1,1.4,2.2,3.6,1.5,0.6,0.2,1.0,1.5,1.5,3.5,8.3,42.7,0.4,1.4,30.8,0.6,1.0,57.9,3.1,6.9,45.0,0.975,0.45,G,False
Jasmine Thomas,34,34,32.1,11.7,0.7,3.4,4.1,5.1,1.3,0.4,2.5,2.6,2.0,4.4,10.8,40.8,0.9,3.0,29.7,2.0,2.3,86.1,3.5,7.9,44.9,1.082,0.45,G,False
Jonquel Jones,34,6,14.1,6.8,1.8,1.9,3.7,0.6,0.6,1.1,0.7,2.1,0.9,2.5,4.7,53.1,0.3,1.0,33.3,1.5,2.0,73.9,2.2,3.7,58.3,1.450,0.57,C,False
Kelly Faris,31,0,10.2,2.0,0.4,0.8,1.2,0.7,0.7,0.1,0.9,1.5,0.8,0.7,1.7,39.6,0.2,0.6,25.0,0.5,0.5,93.3,0.5,1.1,48.5,1.151,0.44,F,False
Kelsey Bone,14,13,23.9,10.7,1.3,4.1,5.4,1.3,0.7,0.2,1.9,3.1,0.7,4.4,10.1,43.3,0.3,1.1,26.7,1.7,2.6,66.7,4.1,9.0,45.2,1.064,0.45,C,False
Morgan Tuck,26,3,16.7,7.0,0.9,2.0,2.8,1.1,0.4,0.1,1.0,1.0,1.2,2.6,6.2,41.4,0.7,2.2,30.4,1.2,1.7,71.1,1.9,4.1,47.2,1.130,0.47,F,False
Rachel Banham,15,0,10.9,3.7,0.1,0.7,0.7,0.9,0.5,0.1,0.5,1.3,1.8,1.3,3.3,40.8,0.9,2.5,35.1,0.1,0.2,66.7,0.5,0.8,58.3,1.122,0.54,G,False
Shekinna Stricklen,28,0,10.9,4.0,0.3,1.0,1.4,0.5,0.4,0.1,0.1,0.7,5.0,1.4,3.7,36.5,1.0,2.8,35.1,0.3,0.5,64.3,0.4,1.0,40.7,1.077,0.50,F,False
Total,34,,,83.0,10.8,23.3,34.1,16.7,8.4,3.4,13.4,21.4,1.2,31.5,71.7,43.9,5.6,18.3,30.8,14.4,20.1,71.5,25.8,53.4,48.4,1.158,0.48,,False
