Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Brene Moseley,8,0,9.6,1.9,0.1,0.3,0.4,1.1,0.5,0.0,2.0,0.8,0.6,0.8,2.9,26.1,0.1,0.6,20.0,0.3,0.6,40.0,0.6,2.3,27.8,0.652,0.28,G,False
Briann January,29,27,28.1,9.7,0.6,1.2,1.8,4.7,1.2,0.1,1.8,2.7,2.7,3.0,7.5,40.1,1.0,2.6,39.2,2.7,3.0,87.5,2.0,4.9,40.6,1.290,0.47,G,False
Devereaux Peters,30,0,14.7,5.2,0.7,2.4,3.0,0.7,0.4,0.6,0.6,2.0,1.2,2.4,4.4,54.9,0.0,0.1,33.3,0.3,0.6,55.6,2.4,4.3,55.4,1.180,0.55,F,False
Erica Wheeler,34,25,23.9,8.4,0.5,1.6,2.1,2.8,0.7,0.0,2.0,2.6,1.4,3.4,8.0,41.8,0.5,1.7,29.8,1.2,1.4,83.3,2.9,6.4,44.9,1.044,0.45,G,False
Erlana Larkins,33,33,26.7,8.3,2.3,5.1,7.4,2.1,0.9,0.5,1.6,2.4,1.3,3.2,5.0,63.9,0.0,0.0,0.0,1.8,2.1,88.4,3.2,5.0,63.9,1.645,0.64,F,False
Jeanette Pohlen-Mavunga,12,0,4.1,1.3,0.0,0.1,0.1,0.4,0.0,0.0,0.2,0.4,2.5,0.5,0.9,54.5,0.3,0.5,50.0,0.1,0.1,100.0,0.3,0.4,60.0,1.455,0.68,G,False
Lynetta Kizer,33,12,17.2,9.6,1.1,2.2,3.2,0.6,0.8,0.3,1.1,2.5,0.6,4.2,7.6,55.6,0.0,0.0,0.0,1.2,1.5,80.0,4.2,7.5,55.8,1.272,0.56,F,False
Maggie Lucas,4,0,13.8,7.8,0.3,1.8,2.0,0.8,0.5,0.0,1.3,2.0,0.6,2.8,5.3,52.4,0.5,2.5,20.0,1.8,1.8,100.0,2.3,2.8,81.8,1.476,0.57,G,False
Marissa Coleman,32,21,24.4,8.3,0.7,2.6,3.3,2.0,0.9,0.3,1.8,2.1,1.1,2.7,7.7,34.6,1.0,3.8,26.8,2.0,2.7,75.3,1.6,3.8,42.3,1.085,0.41,G,False
Natalie Achonwa,24,0,8.1,3.6,0.7,1.3,2.0,0.3,0.4,0.0,0.5,1.1,0.5,1.5,2.8,54.5,0.0,0.0,0.0,0.6,0.8,70.0,1.5,2.8,54.5,1.303,0.55,F,False
Shenise Johnson,29,10,22.4,9.8,0.9,2.6,3.5,2.1,1.2,0.3,1.7,1.8,1.3,3.4,8.2,41.0,1.0,2.7,35.9,2.1,2.2,93.8,2.4,5.6,43.5,1.188,0.47,G,False
Tamika Catchings,34,34,24.8,12.7,1.2,3.6,4.8,1.9,1.8,0.3,1.2,2.1,1.6,4.3,9.9,43.3,1.0,2.9,35.0,3.1,3.6,86.2,3.3,7.0,46.8,1.285,0.49,F,False
Tiffany Mitchell,34,8,20.0,8.6,0.4,1.3,1.7,1.4,0.9,0.1,1.6,2.5,0.9,2.6,7.1,36.1,0.7,2.5,29.4,2.7,3.0,91.1,1.8,4.6,39.7,1.207,0.41,G,False
Total,34,,,80.5,8.5,22.4,30.9,17.7,8.8,2.4,13.6,20.8,1.3,29.2,65.4,44.7,5.1,15.9,32.1,16.9,20.0,84.5,24.1,49.4,48.8,1.231,0.49,,False
