Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Brandon Convery,LAK,C,15,2,7,9,4,12,625.3333,0,3,0,0,1,14,0.14285,2,6,0.52083,1998-1999
Craig Johnson,LAK,L,69,7,12,19,-12,32,721.6811,2,0,0,1,2,94,0.07446,5,17,0.5,1998-1999
Dan Bylsma,LAK,L,8,0,0,0,-1,2,481.375,0,0,0,0,0,3,0.0,0,0,,1998-1999
Dave Babych,LAK,D,41,2,6,8,-2,22,1065.0487,2,3,0,0,0,49,0.04081,0,3,,1998-1999
Donald Audette,LAK,R,49,18,18,36,7,51,989.0204,6,9,0,0,2,152,0.11842,12,21,0.5,1998-1999
Doug Bodger,LAK,D,65,3,11,14,1,34,1150.2461,0,5,0,0,0,67,0.04477,3,8,,1998-1999
Eric Lacroix,LAK,L,64,2,2,4,-12,18,411.4531,0,1,0,1,1,38,0.05263,2,3,0.5,1998-1999
Garry Galley,LAK,D,60,4,12,16,-9,30,1035.9333,3,4,0,0,0,77,0.05194,1,7,,1998-1999
Glen Murray,LAK,R,61,16,15,31,-14,36,1213.754,3,3,3,0,3,173,0.09248,10,22,0.25,1998-1999
Ian Laperriere,LAK,R,72,3,10,13,-5,138,707.125,0,1,0,0,1,62,0.04838,3,11,0.47278,1998-1999
Jan Nemecek,LAK,D,6,1,0,1,-1,4,1001.8333,0,0,0,0,1,8,0.125,1,1,,1998-1999
Jaroslav Modry,LAK,D,5,0,1,1,1,0,1559.8,0,1,0,0,0,11,0.0,0,0,,1998-1999
Jason Blake,LAK,L,1,1,0,1,1,0,1033.0,0,0,0,0,0,5,0.2,1,1,0.35714,1998-1999
Jason Podollan,LAK,C,10,0,0,0,-3,5,524.7,0,0,0,0,0,9,0.0,0,0,,1998-1999
Josh Green,LAK,C,27,1,3,4,-5,8,704.2592,1,0,0,0,0,35,0.02857,0,3,0.5,1998-1999
Jozef Stumpel,LAK,L,64,13,21,34,-18,10,1184.0,1,5,0,0,1,131,0.09923,12,26,0.54043,1998-1999
Luc Robitaille,LAK,L,82,39,35,74,-1,54,1138.4512,11,10,0,2,7,292,0.13356,28,53,0.57142,1998-1999
Matt Johnson,LAK,L,49,2,1,3,-5,131,354.5102,0,0,0,0,0,14,0.14285,2,3,0.0,1998-1999
Mattias Norstrom,LAK,D,78,2,5,7,-10,36,1219.7948,0,0,1,0,0,61,0.03278,1,6,0.0,1998-1999
Nathan LaFayette,LAK,C,33,2,2,4,0,35,710.2727,0,1,1,0,1,42,0.04761,1,2,0.45652,1998-1999
Olli Jokinen,LAK,C,66,9,12,21,-10,44,864.8939,3,3,1,1,1,87,0.10344,5,14,0.43902,1998-1999
Pavel Rosa,LAK,R,29,4,12,16,0,6,814.2413,0,3,0,0,0,61,0.06557,4,13,,1998-1999
Philippe Boucher,LAK,D,45,2,6,8,-12,32,1070.6222,1,3,0,0,0,87,0.02298,1,4,,1998-1999
Ray Ferraro,LAK,C,65,13,18,31,0,59,873.7692,4,2,0,1,4,84,0.15476,9,24,0.47803,1998-1999
Rob Blake,LAK,D,62,12,23,35,-7,128,1475.4193,5,6,1,0,2,216,0.05555,6,22,,1998-1999
Roman Vopat,LAK,L,54,0,3,3,-7,90,334.574,0,0,0,0,0,27,0.0,0,3,0.48,1998-1999
Russ Courtnall,LAK,R,57,6,13,19,-9,19,903.1754,0,0,1,0,1,77,0.07792,5,17,0.44078,1998-1999
Sandy Moger,LAK,R,42,3,2,5,-9,26,619.119,0,1,0,0,2,28,0.10714,3,4,0.5,1998-1999
Sean O'Donnell,LAK,D,80,1,13,14,1,186,1132.7375,0,4,0,0,0,64,0.01562,1,9,,1998-1999
Sean Pronger,LAK,C,29,0,4,4,-1,8,488.1724,0,0,0,0,0,14,0.0,0,4,0.33333,1998-1999
Steve Duchesne,LAK,D,71,6,24,30,-6,24,1282.507,2,16,0,0,2,118,0.05084,4,12,0.5,1998-1999
Steve McKenna,LAK,L,20,1,0,1,-3,36,503.6,0,0,0,0,0,12,0.08333,1,1,,1998-1999
Vladimir Tsyplakov,LAK,L,69,11,12,23,-7,32,983.2608,0,2,2,0,2,111,0.09909,9,18,1.0,1998-1999
Yanic Perreault,LAK,C,76,17,25,42,7,42,904.0657,4,4,3,0,3,141,0.12056,10,29,0.57407,1998-1999
