Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Hicks,SJS,L,55,0,7,7,-5,62,595.6,0,0,0,0,0,51,0.0,0,6,0.42424,1998-1999
Alexander Korolyuk,SJS,L,61,13,21,34,0,28,816.2786,2,7,0,0,1,103,0.12621,11,25,0.5,1998-1999
Andrei Zyuzin,SJS,D,25,3,1,4,5,38,955.88,2,0,0,0,0,44,0.06818,1,2,,1998-1999
Andy Sutton,SJS,D,31,0,3,3,-4,65,777.6774,0,1,0,0,0,24,0.0,0,2,,1998-1999
Bernie Nicholls,SJS,C,10,0,2,2,-4,4,661.1,0,2,0,0,0,11,0.0,0,0,0.6574,1998-1999
Bill Houlder,SJS,D,82,12,23,35,10,44,1328.5975,10,12,0,0,5,123,0.09756,2,13,,1998-1999
Bob Rouse,SJS,D,76,0,11,11,-1,50,1002.8421,0,2,0,0,0,79,0.0,0,9,,1998-1999
Brantt Myhres,SJS,R,30,1,0,1,-2,116,287.2,0,0,0,0,0,7,0.14285,1,1,0.0,1998-1999
Bryan Marchment,SJS,D,65,2,6,8,-7,105,1057.323,0,0,0,0,0,56,0.03571,2,8,,1998-1999
Dave Lowry,SJS,L,62,6,9,15,-5,24,553.758,2,1,0,0,0,58,0.10344,4,12,0.5,1998-1999
Gary Suter,SJS,D,1,0,0,0,0,0,776.0,0,0,0,0,0,1,0.0,0,0,,1998-1999
Jamie Baker,SJS,C,1,0,1,1,1,0,0.0,0,0,0,0,0,1,0.0,0,1,,1998-1999
Jarrod Skalde,SJS,C,17,1,1,2,-6,4,606.9411,0,0,0,0,0,17,0.05882,1,2,0.52356,1998-1999
Jeff Friesen,SJS,L,84,24,37,61,2,56,1177.3571,11,15,1,0,3,235,0.10212,12,32,0.33333,1998-1999
Jeff Norton,SJS,D,6,0,7,7,5,10,1560.5,0,5,0,0,0,3,0.0,0,1,,1998-1999
Jeff Norton,SJS,D,72,4,18,22,2,44,1246.4583,2,10,0,0,1,70,0.05714,2,9,,1998-1999
Joe Murphy,SJS,R,82,25,26,51,10,77,904.4878,7,10,0,0,2,197,0.1269,18,34,0.35,1998-1999
Marco Sturm,SJS,L,84,18,24,42,8,56,917.8571,3,9,2,1,4,155,0.11612,13,26,0.4506,1998-1999
Marcus Ragnarsson,SJS,D,80,0,14,14,3,72,1316.9875,0,4,0,0,0,96,0.0,0,9,0.66666,1998-1999
Mike Craig,SJS,R,1,0,0,0,-1,0,685.0,0,0,0,0,0,1,0.0,0,0,,1998-1999
Mike Rathje,SJS,D,88,5,9,14,9,40,1214.8295,2,2,0,0,1,71,0.07042,3,8,,1998-1999
Mike Ricci,SJS,C,88,15,29,44,2,78,929.409,3,5,1,0,2,107,0.14018,11,35,0.49494,1998-1999
Murray Craven,SJS,L,43,4,10,14,-3,18,865.6046,0,3,1,0,1,55,0.07272,3,10,0.42213,1998-1999
Owen Nolan,SJS,R,84,20,27,47,16,135,1153.5,6,8,2,0,3,233,0.08583,12,31,0.5007,1998-1999
Patrick Marleau,SJS,C,87,23,25,48,9,28,893.8505,6,6,0,0,4,141,0.16312,17,36,0.42385,1998-1999
Ron Sutter,SJS,C,65,3,6,9,-9,44,596.1692,0,0,0,0,1,77,0.03896,3,9,0.49423,1998-1999
Ronnie Stern,SJS,R,84,7,9,16,-4,164,683.488,1,0,0,0,2,104,0.0673,6,15,0.0,1998-1999
Scott Hannan,SJS,D,5,0,2,2,0,6,434.6,0,1,0,0,0,4,0.0,0,1,,1998-1999
Shawn Burr,SJS,L,18,0,1,1,-3,29,471.0555,0,1,0,0,0,22,0.0,0,0,0.5,1998-1999
Shawn Heins,SJS,D,5,0,0,0,0,13,817.8,0,0,0,0,0,4,0.0,0,0,,1998-1999
Stephane Matteau,SJS,L,73,8,15,23,-1,79,815.4794,0,1,0,0,0,76,0.10526,8,21,0.5,1998-1999
Stephen Guolla,SJS,C,14,2,2,4,3,6,834.4285,0,0,0,0,1,22,0.0909,2,4,0.36627,1998-1999
Tony Granato,SJS,R,41,7,7,14,3,56,604.1951,0,2,1,0,1,70,0.1,6,11,0.75,1998-1999
Vincent Damphousse,SJS,C,6,3,2,5,1,6,1378.1666,0,1,2,0,0,22,0.13636,1,2,0.36428,1998-1999
Vincent Damphousse,SJS,C,77,19,30,49,-4,50,1216.974,6,14,2,0,3,190,0.1,11,26,0.48821,1998-1999
