Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Adut Bulgak,5,0,12.2,4.4,0.8,3.2,4.0,0.0,1.0,0.4,0.6,2.2,0.0,1.8,4.4,40.9,0.2,0.6,33.3,0.6,1.0,60.0,1.6,3.8,42.1,1.000,0.43,C,False
Allie Quigley,31,31,32.3,16.4,0.3,3.0,3.3,3.6,0.8,0.5,2.4,2.0,1.5,6.2,12.2,50.5,2.5,5.8,43.0,1.6,1.8,89.3,3.7,6.4,57.3,1.347,0.61,G,False
Amber Harris,27,0,5.9,1.6,0.4,1.1,1.6,0.2,0.1,0.3,0.3,0.5,0.7,0.7,1.8,39.6,0.0,0.4,0.0,0.2,0.3,62.5,0.7,1.4,51.4,0.896,0.40,F,False
Bashaara Graves,10,0,9.2,2.6,0.6,1.7,2.3,0.5,0.2,0.1,0.6,0.8,0.8,1.1,2.2,50.0,0.0,0.0,0.0,0.4,0.7,57.1,1.1,2.2,50.0,1.182,0.50,F,False
Cappie Pondexter,29,15,27.2,9.6,0.4,2.5,2.9,4.3,0.7,0.2,2.3,2.3,1.9,3.7,10.0,36.7,0.3,1.2,25.7,2.0,2.5,79.5,3.3,8.8,38.2,0.965,0.38,G,False
Cheyenne Parker-Tyus,23,0,12.4,3.8,1.3,2.0,3.4,0.6,0.3,0.7,0.9,1.7,0.6,1.4,3.0,46.4,0.0,0.1,0.0,1.0,1.6,63.9,1.4,2.9,48.5,1.261,0.46,F,False
Courtney Vandersloot,27,22,30.3,11.5,0.6,3.1,3.7,8.1,1.2,0.2,3.0,2.2,2.7,4.7,9.1,51.6,1.0,2.5,38.2,1.1,1.3,86.1,3.7,6.6,56.7,1.264,0.57,G,False
Imani McGee-Stafford,22,4,15.5,4.6,1.5,2.9,4.4,0.5,0.4,0.8,1.0,2.4,0.6,2.0,4.5,44.4,0.0,0.1,33.3,0.5,0.8,70.6,2.0,4.4,44.8,1.020,0.45,F,False
Jessica Breland,34,33,24.5,9.5,1.6,4.7,6.3,1.6,0.6,1.7,1.8,2.1,0.9,4.1,8.6,47.6,0.2,0.6,38.1,1.1,1.4,78.7,3.9,8.0,48.3,1.106,0.49,F,False
Jordan Hooper,10,0,18.6,6.0,0.1,2.1,2.2,0.6,0.5,0.1,0.5,0.9,1.2,2.1,5.7,36.8,1.7,4.6,37.0,0.1,0.2,50.0,0.4,1.1,36.4,1.053,0.52,F,False
Kahleah Copper,34,10,14.3,6.7,0.3,1.6,1.9,0.4,0.3,0.1,0.8,1.6,0.5,2.6,5.5,46.5,0.3,1.0,29.4,1.3,1.6,83.0,2.3,4.5,50.3,1.219,0.49,G,False
Keisha Hampton,19,1,7.8,3.6,0.3,0.3,0.6,0.3,0.3,0.2,0.3,1.2,1.2,1.3,3.1,41.4,0.8,1.9,41.7,0.3,0.3,100.0,0.5,1.2,40.9,1.190,0.54,F,False
Makayla Epps,17,0,3.8,0.6,0.1,0.1,0.2,0.4,0.1,0.0,0.3,0.4,1.2,0.2,1.1,16.7,0.0,0.3,0.0,0.3,0.5,55.6,0.2,0.8,23.1,0.611,0.17,G,False
Stefanie Dolson,33,33,29.3,14.5,1.3,4.6,5.8,2.6,0.5,1.3,2.5,3.6,1.0,5.9,10.5,56.1,0.9,2.2,43.7,1.8,2.1,87.0,4.9,8.3,59.3,1.384,0.61,C,False
Tamera Young,24,21,29.0,10.2,0.8,3.1,3.8,2.5,1.4,0.4,2.2,2.3,1.1,3.8,10.4,36.5,0.9,2.7,34.4,1.7,2.4,69.0,2.9,7.7,37.3,0.980,0.41,F,False
Total,34,,,82.1,7.6,26.2,33.8,21.1,5.7,5.6,15.2,19.2,1.4,32.3,70.0,46.1,6.4,17.0,37.5,11.1,14.2,78.6,25.9,53.0,48.9,1.173,0.51,,False
