Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexander Nylander,BUF,L,4,0,1,1,-2,0,739.75,0,0,0,0,0,4,0.0,0,1,0.0,2016-2017
Brady Austin,BUF,D,5,0,0,0,0,4,965.4,0,0,0,0,0,8,0.0,0,0,,2016-2017
Brendan Guhle,BUF,D,3,0,0,0,1,0,981.0,0,0,0,0,0,4,0.0,0,0,,2016-2017
Brian Gionta,BUF,R,82,15,20,35,-11,22,996.317,3,4,1,0,3,149,0.10067,11,26,0.43396,2016-2017
C.J. Smith,BUF,L,2,0,1,1,-1,0,692.0,0,0,0,0,0,2,0.0,0,1,,2016-2017
Cal O'Reilly,BUF,C,11,0,1,1,-6,0,475.909,0,0,0,0,0,3,0.0,0,1,0.48484,2016-2017
Casey Nelson,BUF,D,11,0,0,0,-3,4,756.2727,0,0,0,0,0,10,0.0,0,0,,2016-2017
Cody Franson,BUF,D,68,3,16,19,-5,34,1108.9411,1,1,0,0,0,93,0.03225,2,17,,2016-2017
Cole Schneider,BUF,L,4,0,1,1,2,0,428.5,0,0,0,0,0,6,0.0,0,1,,2016-2017
Derek Grant,BUF,C,46,0,4,4,-5,24,585.6086,0,0,0,0,0,40,0.0,0,4,0.52343,2016-2017
Dmitry Kulikov,BUF,D,47,2,3,5,-26,26,1314.1702,1,2,0,0,0,42,0.04761,1,2,,2016-2017
Erik Burgdoerfer,BUF,D,2,0,0,0,-1,0,670.0,0,0,0,0,0,2,0.0,0,0,,2016-2017
Evan Rodrigues,BUF,C,30,4,2,6,-7,4,775.5,1,0,0,0,0,51,0.07843,3,5,0.416,2016-2017
Evander Kane,BUF,L,70,28,15,43,-17,113,1152.1142,3,5,0,1,5,260,0.10769,25,35,0.45081,2016-2017
Hudson Fasching,BUF,R,10,0,1,1,-1,2,624.5,0,0,0,0,0,6,0.0,0,1,,2016-2017
Jack Eichel,BUF,C,61,24,33,57,-13,22,1195.2131,10,14,0,1,4,249,0.09638,14,33,0.38944,2016-2017
Jake McCabe,BUF,D,76,3,17,20,-7,26,1242.3026,1,3,0,0,1,79,0.03797,2,16,,2016-2017
Johan Larsson,BUF,L,36,6,5,11,-7,20,1011.1388,1,0,0,0,2,49,0.12244,5,10,0.48968,2016-2017
Josh Gorges,BUF,D,66,1,5,6,-3,50,1107.4393,0,0,0,0,0,40,0.025,1,6,0.0,2016-2017
Justin Bailey,BUF,R,32,2,2,4,0,4,637.9375,0,0,0,0,1,36,0.05555,2,4,0.0,2016-2017
Justin Falk,BUF,D,52,0,8,8,-3,29,821.8846,0,0,0,0,0,33,0.0,0,8,,2016-2017
Kyle Okposo,BUF,R,65,19,26,45,-7,24,1138.2,7,16,0,1,2,156,0.12179,12,22,0.54545,2016-2017
Marcus Foligno,BUF,L,80,13,10,23,-1,73,928.3,0,0,1,0,0,97,0.13402,12,22,0.2,2016-2017
Matt Moulson,BUF,L,81,14,18,32,-4,10,696.395,11,7,0,0,2,134,0.10447,3,14,0.25,2016-2017
Nick Baptiste,BUF,R,14,3,1,4,1,6,554.3571,0,0,0,0,0,16,0.1875,3,4,0.33333,2016-2017
Rasmus Ristolainen,BUF,D,79,6,39,45,-9,58,1588.0759,1,24,0,2,2,186,0.03225,5,19,,2016-2017
Ryan O'Reilly,BUF,C,72,20,35,55,-1,10,1287.5,8,16,1,0,3,189,0.10582,11,29,0.58012,2016-2017
Sam Reinhart,BUF,C,79,17,30,47,-11,8,1033.0253,9,8,0,0,3,178,0.0955,8,30,0.40952,2016-2017
Sean Malone,BUF,C,1,0,0,0,0,0,732.0,0,0,0,0,0,1,0.0,0,0,0.625,2016-2017
Taylor Fedun,BUF,D,27,0,7,7,3,16,801.8148,0,3,0,0,0,24,0.0,0,4,,2016-2017
Tyler Ennis,BUF,R,51,5,8,13,-10,12,770.1568,0,3,0,0,1,89,0.05617,5,10,0.1875,2016-2017
William Carrier,BUF,L,41,5,3,8,-1,21,540.0487,0,0,0,0,1,50,0.1,5,8,0.5,2016-2017
Zach Bogosian,BUF,D,56,2,9,11,-17,46,1205.2321,0,1,0,1,1,73,0.02739,2,10,,2016-2017
Zemgus Girgensons,BUF,C,75,7,9,16,-7,18,789.5733,0,0,0,0,0,112,0.0625,7,16,0.4715,2016-2017
