Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Barclay Goodrow,SJ,C,3,1,0,1,-2.0,0,11:33,1,0,5,20.0,,,,,,0,0,0.0
Brenden Dillon,SJ,D,58,2,10,12,6.0,128,9:10,0,0,37,5.4,,,,,,0,0,0.0
Chris Tierney,SJ,C,81,10,16,26,0.0,10,14:20,0,1,122,8.2,,,,,,1,0,0.0
Danny O'Regan,SJ,C,4,1,1,2,2.0,0,9:35,0,0,3,33.3,,,,,,0,0,0.0
David Schlemko,SJ,D,55,8,12,20,9.0,22,13:40,0,2,70,11.4,,,,,,1,1,100.0
Dylan DeMelo,SJ,D,81,2,8,10,-2.0,60,16:28,0,0,86,2.3,,,,,,0,0,0.0
Jannik Hansen RW *,SJ,,37,5,3,8,-2.0,15,10:03,0,0,42,11.9,,,,,,0,0,0.0
Joe Pavelski,SJ,C,82,29,47,76,19.0,40,24:51,8,17,320,9.1,,,,,,1,0,0.0
Joe Thornton,SJ,C,73,25,27,52,11.0,12,17:36,11,4,174,14.4,,,,,,2,2,100.0
Joel Ward,SJ,RW,82,27,19,46,4.0,28,17:09,7,9,190,14.2,,,,,,1,0,0.0
Joonas Donskoi,SJ,RW,62,2,16,18,4.0,14,16:44,1,2,118,1.7,,,,,,0,0,0.0
Justin Braun,SJ,D,61,6,11,17,-5.0,10,13:48,1,3,95,6.3,,,,,,0,0,0.0
Kevin Labanc,SJ,RW,49,10,12,22,-8.0,14,17:13,1,1,100,10.0,,,,,,0,0,0.0
Logan Couture,SJ,C,81,29,39,68,11.0,34,19:07,7,15,233,12.4,,,,,,3,0,0.0
Marc-Edouard Vlasic,SJ,D,78,10,19,29,-2.0,30,15:56,1,2,105,9.5,,,,,,0,0,0.0
Marcus Sorensen,SJ,LW,11,2,2,4,5.0,4,10:23,0,0,20,10.0,,,,,,0,0,0.0
Matt Nieto LW *,SJ,,19,1,3,4,-1.0,4,10:48,0,0,27,3.7,,,,,,0,0,0.0
Melker Karlsson,SJ,C,80,11,12,23,0.0,6,14:36,1,0,90,12.2,,,,,,0,0,0.0
Micheal Haley,SJ,C,81,4,9,13,1.0,28,20:04,0,0,95,4.2,,,,,,0,0,0.0
Mikkel Boedker,SJ,LW,81,4,22,26,10.0,20,19:13,0,0,57,7.0,,,,,,0,0,0.0
Mirco Mueller,SJ,D,16,0,2,2,-3.0,4,12:12,0,0,24,0.0,,,,,,0,0,0.0
Nikolay Goldobin RW *,SJ,,1,0,0,0,0.0,0,16:29,0,0,1,0.0,,,,,,0,0,0.0
Patrick Marleau,SJ,C,79,7,43,50,7.0,51,18:03,1,18,81,8.6,,,,,,0,0,0.0
Paul Martin,SJ,D,75,6,22,28,4.0,35,21:14,1,6,144,4.2,,,,,,0,0,0.0
Ryan Carpenter,SJ,C,34,3,3,6,1.0,10,12:28,0,0,85,3.5,,,,,,0,0,0.0
Tim Heed,SJ,D,3,0,1,1,0.0,0,11:18,0,0,3,0.0,,,,,,0,0,0.0
Timo Meier,SJ,RW,15,2,5,7,0.0,7,15:30,0,0,17,11.8,,,,,,0,0,0.0
Tomas Hertl,SJ,C,67,11,11,22,7.0,22,12:48,0,0,73,15.1,,,,,,0,0,0.0
Tommy Wingels C *,SJ,,25,1,7,8,2.0,14,15:53,0,0,32,3.1,,,,,,0,0,0.0
Total,SJ,,2,0,0,0,-1.0,0,9:49,0,0,4,0.0,,,,,,0,0,0.0
