Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Barclay Goodrow,SJS,C,3,0,1,1,0,0,678.3333,0,0,0,0,0,3,0.0,0,1,,2016-2017
Brenden Dillon,SJS,D,87,2,9,11,-1,64,988.1149,0,0,0,0,0,89,0.02247,2,11,,2016-2017
Brent Burns,SJS,D,88,29,50,79,18,46,1492.5795,8,20,0,3,6,348,0.08333,21,50,,2016-2017
Chris Tierney,SJS,C,86,11,13,24,0,6,873.0348,1,0,1,0,2,94,0.11702,9,21,0.48558,2016-2017
Danny O'Regan,SJS,C,3,1,0,1,-2,0,693.0,1,0,0,0,0,5,0.2,0,0,0.46875,2016-2017
David Schlemko,SJS,D,68,4,17,21,6,16,1005.2058,2,2,0,1,1,127,0.03149,2,17,,2016-2017
Dylan DeMelo,SJS,D,25,1,7,8,2,14,953.56,0,0,0,0,0,32,0.03125,1,8,,2016-2017
Jannik Hansen,SJS,R,6,0,1,1,0,0,941.1666,0,0,0,0,0,10,0.0,0,1,,2016-2017
Jannik Hansen,SJS,R,43,8,12,20,2,34,963.1162,0,0,0,0,1,73,0.10958,8,20,0.0,2016-2017
Joe Pavelski,SJS,C,87,31,41,72,10,34,1155.6551,8,16,1,0,8,249,0.12449,22,47,0.52844,2016-2017
Joe Thornton,SJS,C,83,7,45,52,6,51,1085.8554,1,19,0,0,0,85,0.08235,6,32,0.50771,2016-2017
Joel Ward,SJS,R,84,11,22,33,-2,34,951.3214,2,2,2,0,2,114,0.09649,7,27,0.4887,2016-2017
Joonas Donskoi,SJS,R,66,6,13,19,-8,10,825.4393,1,4,0,0,0,100,0.06,5,14,0.5,2016-2017
Justin Braun,SJS,D,87,4,10,14,0,28,1213.2528,0,0,0,0,0,101,0.0396,4,12,,2016-2017
Kevin Labanc,SJS,R,55,8,12,20,9,22,820.709,0,2,0,1,2,70,0.11428,8,18,0.5,2016-2017
Logan Couture,SJS,C,79,27,28,55,10,12,1059.5569,12,4,0,0,3,184,0.14673,15,38,0.39974,2016-2017
Marc-Edouard Vlasic,SJS,D,81,6,25,31,3,37,1283.1234,1,8,0,1,2,153,0.03921,5,21,,2016-2017
Matt Nieto,SJS,L,59,7,6,13,-12,8,895.4915,0,0,0,0,1,85,0.08235,7,12,0.33333,2016-2017
Melker Karlsson,SJS,C,73,12,11,23,7,28,775.2739,0,0,2,1,2,80,0.15,10,21,0.28571,2016-2017
Micheal Haley,SJS,L,58,2,10,12,6,128,550.6724,0,0,0,0,1,37,0.05405,2,12,0.44295,2016-2017
Mikkel Boedker,SJS,L,85,11,17,28,0,12,860.1647,0,1,1,0,2,127,0.08661,10,26,0.27777,2016-2017
Mirco Mueller,SJS,D,4,1,1,2,2,0,575.5,0,0,0,0,0,3,0.33333,1,2,,2016-2017
Nikolay Goldobin,SJS,R,14,3,0,3,0,0,682.2142,0,0,0,0,1,14,0.21428,3,3,,2016-2017
Patrick Marleau,SJS,C,88,30,20,50,3,28,1037.5113,8,9,0,0,6,202,0.14851,22,33,0.51082,2016-2017
Paul Martin,SJS,D,87,5,22,27,9,24,1154.3103,0,0,0,0,1,62,0.08064,5,27,,2016-2017
Ryan Carpenter,SJS,C,11,2,2,4,5,4,623.0,0,0,0,0,0,20,0.1,2,4,0.45333,2016-2017
Tim Heed,SJS,D,1,0,0,0,0,0,989.0,0,0,0,0,0,1,0.0,0,0,,2016-2017
Tomas Hertl,SJS,C,55,10,14,24,-8,16,1046.9818,1,2,0,0,4,115,0.08695,9,21,0.53321,2016-2017
Tommy Wingels,SJS,C,73,7,5,12,-11,27,630.1095,0,0,0,0,2,81,0.08641,7,12,0.42692,2016-2017
