Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Adam Erne,TB,LW,19,2,1,3,-3.0,2,10:08,0,0,25,8.0,,,,,,0,0,0.0
Alex Killorn,TB,LW,68,18,22,40,4.0,14,17:07,5,7,122,14.8,,,,,,7,5,71.4
Andrej Sustr,TB,D,17,9,11,20,3.0,14,17:52,3,4,58,15.5,,,,,,2,0,0.0
Anton Stralman,TB,D,54,13,9,22,5.0,48,13:41,3,3,109,11.9,,,,,,3,2,66.7
Brayden Point,TB,C,66,19,26,45,-5.0,28,18:49,6,11,130,14.6,,,,,,1,0,0.0
Braydon Coburn,TB,D,80,3,11,14,-10.0,43,17:35,0,0,93,3.2,,,,,,0,0,0.0
Brian Boyle C *,TB,,74,10,18,28,-4.0,31,14:47,3,3,114,8.8,,,,,,1,0,0.0
Byron Froese,TB,C,3,0,0,0,-2.0,2,12:42,0,0,1,0.0,,,,,,0,0,0.0
Cedric Paquette,TB,C,35,0,11,11,10.0,35,18:25,0,0,50,0.0,,,,,,0,0,0.0
Cory Conacher,TB,C,39,2,2,4,1.0,29,9:40,0,0,34,5.9,,,,,,0,0,0.0
Erik Condra,TB,RW,4,0,0,0,-3.0,0,11:49,0,0,4,0.0,,,,,,0,0,0.0
Gabriel Dumont,TB,C,64,3,3,6,-7.0,73,10:22,0,0,67,4.5,,,,,,0,0,0.0
Greg McKegg C *,TB,,10,1,1,2,-3.0,2,11:26,0,0,9,11.1,,,,,,0,0,0.0
J.T. Brown,TB,RW,20,6,2,8,-1.0,8,15:22,0,0,30,20.0,,,,,,0,0,0.0
Jake Dotchin,TB,D,35,3,9,12,-3.0,20,16:35,1,1,46,6.5,,,,,,0,0,0.0
Jason Garrison,TB,D,58,4,6,10,-6.0,80,11:31,0,0,68,5.9,,,,,,0,0,0.0
Joel Vermin,TB,RW,26,3,0,3,-9.0,11,11:48,0,0,40,7.5,,,,,,0,0,0.0
Jonathan Drouin,TB,LW,79,16,56,72,3.0,47,24:30,4,29,166,9.6,,,,,,1,0,0.0
Luke Witkowski,TB,D,29,0,4,4,-4.0,8,12:59,0,0,27,0.0,,,,,,0,0,0.0
Matthew Peca,TB,C,18,0,3,3,2.0,4,10:55,0,0,12,0.0,,,,,,0,0,0.0
Michael Bournival,TB,LW,18,2,2,4,-4.0,23,14:08,0,0,22,9.1,,,,,,1,0,0.0
Nikita Nesterov D *,TB,,80,5,7,12,-1.0,50,16:44,0,0,102,4.9,,,,,,0,0,0.0
Ondrej Palat,TB,LW,73,21,32,53,-13.0,16,17:42,9,17,183,11.5,,,,,,5,2,40.0
Ryan Callahan,TB,RW,34,0,4,4,-1.0,39,9:52,0,0,24,0.0,,,,,,0,0,0.0
Slater Koekkoek,TB,D,11,1,3,4,0.0,4,11:33,1,0,16,6.3,,,,,,0,0,0.0
Steven Stamkos,TB,C,73,5,17,22,1.0,20,22:54,1,6,130,3.8,,,,,,1,0,0.0
Tanner Richard,TB,C,15,0,1,1,2.0,11,9:16,0,0,8,0.0,,,,,,0,0,0.0
Total,TB,,13,0,0,0,-4.0,4,9:38,0,0,8,0.0,,,,,,0,0,0.0
Tyler Johnson,TB,C,75,17,35,52,8.0,39,19:07,5,10,162,10.5,,,,,,1,0,0.0
Valtteri Filppula C *,TB,,81,19,17,36,-9.0,66,18:00,4,6,176,10.8,,,,,,1,0,0.0
Victor Hedman,TB,D,74,40,45,85,13.0,38,19:26,17,15,246,16.3,,,,,,6,2,33.3
Vladislav Namestnikov,TB,C,59,7,27,34,1.0,24,17:30,0,7,74,9.5,,,,,,2,0,0.0
Yanni Gourde,TB,C,70,1,8,9,-8.0,14,18:33,0,0,96,1.0,,,,,,0,0,0.0
