Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Chiasson,CGY,R,85,12,12,24,-7,48,801.6941,0,2,1,0,1,106,0.1132,11,21,0.24137,2016-2017
Brett Kulak,CGY,D,21,0,3,3,-3,12,854.5238,0,0,0,0,0,19,0.0,0,3,,2016-2017
Curtis Lazar,CGY,C,1,0,0,0,0,0,436.0,0,0,0,0,0,0,,0,0,0.5,2016-2017
Curtis Lazar,CGY,C,37,1,3,4,-8,4,548.027,0,0,0,0,0,26,0.03846,1,4,0.39393,2016-2017
Dennis Wideman,CGY,D,57,5,13,18,-6,32,1213.7719,2,3,0,0,1,87,0.05747,3,13,,2016-2017
Deryk Engelland,CGY,D,85,4,12,16,-1,87,1091.1647,0,0,0,0,2,109,0.03669,4,16,1.0,2016-2017
Dougie Hamilton,CGY,D,85,13,38,51,9,72,1188.3529,2,12,0,1,5,232,0.05603,11,36,,2016-2017
Freddie Hamilton,CGY,C,27,2,0,2,-3,8,579.9259,0,0,0,0,1,31,0.06451,2,2,0.59523,2016-2017
Garnet Hathaway,CGY,R,26,1,4,5,0,44,548.3461,0,0,0,0,0,22,0.04545,1,5,0.52631,2016-2017
Hunter Shinkaruk,CGY,C,7,0,1,1,-3,2,635.0,0,0,0,0,0,5,0.0,0,1,,2016-2017
Johnny Gaudreau,CGY,L,76,18,45,63,-11,4,1113.7631,4,14,0,1,3,190,0.09473,14,45,,2016-2017
Jyrki Jokipakka,CGY,D,41,1,5,6,-4,12,866.0243,0,0,0,0,0,29,0.03448,1,6,,2016-2017
Kris Versteeg,CGY,R,73,16,25,41,-5,50,885.6164,9,10,0,0,1,148,0.1081,7,22,0.52252,2016-2017
Lance Bouma,CGY,L,64,3,4,7,-3,37,676.9843,0,0,0,0,1,56,0.05357,3,7,0.33333,2016-2017
Linden Vey,CGY,R,4,0,0,0,-2,0,661.0,0,0,0,0,0,1,0.0,0,0,0.375,2016-2017
Mark Giordano,CGY,D,85,12,28,40,20,61,1420.3764,3,12,2,1,4,157,0.07643,7,22,,2016-2017
Mark Jankowski,CGY,L,1,0,0,0,0,0,618.0,0,0,0,0,0,0,,0,0,0.625,2016-2017
Matt Bartkowski,CGY,D,28,1,1,2,-9,26,900.5714,0,0,0,0,0,22,0.04545,1,2,,2016-2017
Matt Stajan,CGY,C,84,6,17,23,2,40,755.6904,0,0,0,0,3,60,0.1,6,21,0.4981,2016-2017
Matthew Tkachuk,CGY,L,80,13,35,48,12,109,882.2625,3,10,0,0,2,148,0.08783,10,35,0.34782,2016-2017
Michael Frolik,CGY,R,86,17,28,45,11,58,1029.7558,3,5,2,1,1,209,0.08133,12,33,0.45161,2016-2017
Michael Stone,CGY,D,4,1,0,1,-1,0,1126.25,0,0,0,0,0,5,0.2,1,1,,2016-2017
Michael Stone,CGY,D,64,3,12,15,0,32,1189.0468,1,4,0,0,0,81,0.03703,2,10,1.0,2016-2017
Micheal Ferland,CGY,L,80,15,10,25,-5,57,696.6,2,2,0,0,1,121,0.12396,13,21,0.5,2016-2017
Mikael Backlund,CGY,C,85,23,33,56,6,36,1062.5882,7,10,1,2,7,211,0.109,15,35,0.48212,2016-2017
Nicklas Grossmann,CGY,D,3,0,0,0,-4,2,780.6666,0,0,0,0,0,3,0.0,0,0,,2016-2017
Rasmus Andersson,CGY,D,1,0,0,0,-1,0,1113.0,0,0,0,0,0,0,,0,0,,2016-2017
Sam Bennett,CGY,C,85,15,13,28,-17,79,895.5058,5,0,0,0,0,132,0.11363,10,22,0.45624,2016-2017
Sean Monahan,CGY,C,86,31,32,63,-5,20,1057.186,12,10,1,2,4,208,0.14903,18,40,0.51248,2016-2017
TJ Brodie,CGY,D,86,6,34,40,-17,26,1411.372,1,14,1,1,2,88,0.06818,4,23,,2016-2017
Troy Brouwer,CGY,R,78,13,14,27,-12,31,966.7179,5,8,1,0,2,97,0.13402,7,12,0.35955,2016-2017
Tyler Wotherspoon,CGY,D,4,0,0,0,-2,0,654.0,0,0,0,0,0,4,0.0,0,0,,2016-2017
