Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexandre Burrows,OTT,R,15,0,5,5,0,18,863.6,0,1,0,0,0,20,0.0,0,4,0.33333,2016-2017
Alexandre Burrows,OTT,R,75,15,16,31,3,62,878.8,1,0,0,0,2,143,0.10489,14,29,0.35714,2016-2017
Andreas Englund,OTT,D,5,0,0,0,-3,2,637.8,0,0,0,0,0,3,0.0,0,0,,2016-2017
Andreas Englund,OTT,D,5,0,0,0,-3,2,637.8,0,0,0,0,0,3,0.0,0,0,,2016-2017
Bobby Ryan,OTT,R,81,19,21,40,-2,38,955.9506,5,5,0,2,3,153,0.12418,14,30,0.5,2016-2017
Buddy Robinson,OTT,R,4,0,0,0,0,2,416.75,0,0,0,0,0,4,0.0,0,0,,2016-2017
Casey Bailey,OTT,R,7,0,0,0,-1,0,479.7142,0,0,0,0,0,10,0.0,0,0,0.0,2016-2017
Chris Kelly,OTT,C,84,5,7,12,-17,23,707.0357,0,0,1,0,2,86,0.05813,4,11,0.44554,2016-2017
Chris Neil,OTT,R,55,1,3,4,-11,75,442.4,0,0,0,0,0,42,0.0238,1,4,,2016-2017
Chris Wideman,OTT,D,91,6,15,21,3,50,828.1868,1,5,0,0,1,147,0.04081,5,15,,2016-2017
Clarke MacArthur,OTT,L,23,3,6,9,4,12,892.4782,2,0,0,1,1,37,0.08108,1,7,0.33333,2016-2017
Cody Ceci,OTT,D,98,2,16,18,-18,22,1396.9081,0,1,0,0,0,166,0.01204,2,15,1.0,2016-2017
Curtis Lazar,OTT,C,37,1,3,4,-8,4,548.027,0,0,0,0,0,26,0.03846,1,4,0.39393,2016-2017
Derick Brassard,OTT,C,100,18,32,50,9,32,1051.97,3,8,0,0,3,244,0.07377,15,39,0.49899,2016-2017
Dion Phaneuf,OTT,D,100,10,25,35,-9,117,1385.49,4,12,1,1,3,185,0.05405,5,18,,2016-2017
Erik Karlsson,OTT,D,96,19,70,89,23,38,1625.5833,4,26,0,1,7,271,0.07011,15,57,,2016-2017
Fredrik Claesson,OTT,D,47,3,11,14,8,8,818.3617,0,0,0,0,0,32,0.09375,3,13,,2016-2017
Jean-Gabriel Pageau,OTT,C,101,20,23,43,18,40,992.3762,0,0,0,1,3,213,0.09389,20,41,0.54679,2016-2017
Jyrki Jokipakka,OTT,D,41,1,5,6,-4,12,866.0243,0,0,0,0,0,29,0.03448,1,6,,2016-2017
Kyle Turris,OTT,C,97,31,34,65,-1,72,1191.3505,6,14,0,3,7,231,0.13419,25,45,0.53337,2016-2017
Marc Methot,OTT,D,86,2,14,16,18,34,1219.5232,0,0,0,0,1,85,0.02352,2,16,,2016-2017
Mark Borowiecki,OTT,D,72,1,2,3,-3,156,834.6388,0,0,0,0,0,51,0.0196,1,3,1.0,2016-2017
Mark Stone,OTT,R,90,27,35,62,17,45,1140.6111,6,8,0,0,5,177,0.15254,21,48,0.47058,2016-2017
Matt Puempel,OTT,L,40,6,3,9,-11,11,578.625,3,0,0,0,1,44,0.13636,3,6,0.0,2016-2017
Max McCormick,OTT,L,7,0,0,0,-3,0,405.5714,0,0,0,0,0,7,0.0,0,0,0.625,2016-2017
Mike Blunden,OTT,R,2,0,0,0,0,4,487.0,0,0,0,0,0,1,0.0,0,0,,2016-2017
Mike Hoffman,OTT,C,93,32,40,72,20,61,1065.1935,14,13,0,1,9,273,0.11721,18,45,0.52173,2016-2017
Nick Paul,OTT,L,1,0,0,0,-2,0,989.0,0,0,0,0,0,4,0.0,0,0,0.38461,2016-2017
Phil Varone,OTT,C,7,0,0,0,-3,2,478.7142,0,0,0,0,0,1,0.0,0,0,0.55555,2016-2017
Phil Varone,OTT,C,7,0,0,0,-3,2,478.7142,0,0,0,0,0,1,0.0,0,0,0.55555,2016-2017
Ryan Dzingel,OTT,C,96,16,19,35,6,34,842.1979,2,2,1,0,1,131,0.12213,13,30,0.31428,2016-2017
Thomas Chabot,OTT,D,1,0,0,0,-2,0,429.0,0,0,0,0,0,1,0.0,0,0,,2016-2017
Tom Pyatt,OTT,L,96,11,14,25,6,16,916.875,0,0,0,0,1,105,0.10476,11,23,0.39344,2016-2017
Tommy Wingels,OTT,C,9,0,0,0,0,4,593.4444,0,0,0,0,0,13,0.0,0,0,0.5,2016-2017
Tommy Wingels,OTT,C,73,7,5,12,-11,27,630.1095,0,0,0,0,2,81,0.08641,7,12,0.42692,2016-2017
Viktor Stalberg,OTT,L,17,0,2,2,-8,2,825.5882,0,0,0,0,0,31,0.0,0,2,,2016-2017
Viktor Stalberg,OTT,L,17,0,2,2,-8,2,825.5882,0,0,0,0,0,31,0.0,0,2,,2016-2017
Viktor Stalberg,OTT,L,75,11,5,16,-9,41,732.04,1,1,2,0,2,101,0.10891,8,12,0.0,2016-2017
Zack Smith,OTT,C,93,17,21,38,1,73,980.2903,1,0,4,0,1,162,0.10493,12,33,0.51177,2016-2017
