Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexey Marchenko,DET,D,41,1,7,8,7,12,1017.0731,0,0,0,0,0,36,0.02777,1,7,,2016-2017
Andreas Athanasiou,DET,C,64,18,11,29,-7,28,807.8593,1,3,0,2,3,120,0.15,17,25,0.44578,2016-2017
Anthony Mantha,DET,R,60,17,19,36,10,53,954.1,1,2,0,2,3,133,0.12781,16,33,0.45454,2016-2017
Ben Street,DET,C,6,0,1,1,1,0,495.0,0,0,0,0,0,8,0.0,0,1,,2016-2017
Brendan Smith,DET,D,51,3,6,9,1,63,1154.5098,1,2,0,0,1,62,0.04838,2,6,,2016-2017
Brian Lashoff,DET,D,5,0,0,0,-3,0,750.8,0,0,0,0,0,1,0.0,0,0,,2016-2017
Dan Renouf,DET,D,1,0,0,0,0,0,815.0,0,0,0,0,0,1,0.0,0,0,,2016-2017
Danny DeKeyser,DET,D,82,4,8,12,-22,33,1316.7804,0,0,0,1,2,85,0.04705,4,12,,2016-2017
Darren Helm,DET,C,50,8,9,17,-6,20,922.16,2,2,0,0,1,98,0.08163,6,12,0.51428,2016-2017
Drew Miller,DET,L,55,5,2,7,-12,18,616.8909,0,0,0,0,1,43,0.11627,5,7,0.66666,2016-2017
Dylan Larkin,DET,C,80,17,15,32,-28,37,969.175,5,2,1,0,1,178,0.0955,11,24,0.4537,2016-2017
Frans Nielsen,DET,C,79,17,24,41,-19,18,1028.8734,4,11,2,0,0,162,0.10493,11,24,0.53789,2016-2017
Gustav Nyquist,DET,R,76,12,36,48,0,18,1046.0789,2,7,0,0,2,165,0.07272,10,39,0.8,2016-2017
Henrik Zetterberg,DET,C,82,17,51,68,15,22,1183.0243,2,11,0,0,0,195,0.08717,15,55,0.51762,2016-2017
Jonathan Ericsson,DET,D,51,1,8,9,-2,63,1153.2352,0,0,0,0,0,43,0.02325,1,9,,2016-2017
Justin Abdelkader,DET,L,64,7,14,21,-20,50,999.5156,5,2,0,1,1,104,0.0673,2,13,0.29411,2016-2017
Luke Glendening,DET,C,74,3,11,14,-10,26,774.9054,0,1,0,0,0,76,0.03947,3,13,0.54049,2016-2017
Matt Lorito,DET,R,2,0,1,1,0,0,866.0,0,0,0,0,0,6,0.0,0,1,,2016-2017
Mike Green,DET,D,72,14,22,36,-20,40,1413.375,3,7,0,1,2,125,0.112,11,26,,2016-2017
Mitch Callahan,DET,R,4,0,0,0,0,0,408.75,0,0,0,0,0,2,0.0,0,0,,2016-2017
Nick Jensen,DET,D,49,4,9,13,-7,12,1065.3469,0,0,0,0,0,59,0.06779,4,12,,2016-2017
Niklas Kronwall,DET,D,57,2,11,13,-7,32,1167.1929,0,6,0,0,0,67,0.02985,2,7,,2016-2017
Riley Sheahan,DET,C,80,2,11,13,-29,14,838.3,1,2,0,0,0,109,0.01834,1,10,0.50643,2016-2017
Robbie Russo,DET,D,19,0,0,0,2,2,964.1578,0,0,0,0,0,18,0.0,0,0,,2016-2017
Ryan Sproul,DET,D,27,1,6,7,-8,6,908.8518,1,2,0,0,0,46,0.02173,0,4,,2016-2017
Steve Ott,DET,C,53,3,4,7,-8,80,645.8301,0,0,0,0,0,45,0.06666,3,7,0.55035,2016-2017
Thomas Vanek,DET,L,68,17,31,48,-5,22,864.25,5,8,0,0,2,133,0.12781,12,35,0.4,2016-2017
Tomas Jurco,DET,R,29,1,0,1,-12,4,638.0689,0,0,0,0,0,35,0.02857,1,1,0.0,2016-2017
Tomas Nosek,DET,L,11,1,0,1,-1,2,607.4545,0,0,0,0,0,19,0.05263,1,1,0.54411,2016-2017
Tomas Tatar,DET,L,82,25,21,46,-8,26,1036.6341,5,3,0,0,5,166,0.1506,20,38,0.61538,2016-2017
Xavier Ouellet,DET,D,66,3,9,12,2,51,1078.3787,0,0,0,0,0,89,0.0337,3,12,0.0,2016-2017
