Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alan Trammell,37.0,DET,AL,0.9,74.0,255.0,223.0,28.0,60.0,12.0,0.0,2.0,23.0,3.0,1.0,27.0,19.0,0.269,0.345,0.35,0.695,82.0,0.329,85.0,78.0,8.0,0.0,3.0,2.0,4.0,6H/D,
Bobby Higginson*,24.0,DET,AL,0.9,131.0,486.0,410.0,61.0,92.0,17.0,5.0,14.0,43.0,6.0,4.0,62.0,107.0,0.224,0.329,0.393,0.721,87.0,0.33,87.0,161.0,5.0,5.0,2.0,7.0,3.0,*97H/D,
Cecil Fielder,31.0,DET,AL,0.6,136.0,578.0,494.0,70.0,120.0,18.0,1.0,31.0,82.0,0.0,1.0,75.0,116.0,0.243,0.346,0.472,0.818,111.0,0.363,109.0,233.0,17.0,5.0,0.0,4.0,8.0,3D/H,
Chad Curtis,26.0,DET,AL,1.5,144.0,670.0,586.0,96.0,157.0,29.0,3.0,21.0,67.0,27.0,15.0,70.0,93.0,0.268,0.349,0.435,0.784,103.0,0.355,105.0,255.0,12.0,7.0,0.0,7.0,3.0,*8,
Chris Gomez,24.0,DET,AL,-0.9,123.0,482.0,431.0,49.0,96.0,20.0,2.0,11.0,50.0,4.0,1.0,41.0,96.0,0.223,0.292,0.355,0.647,68.0,0.3,65.0,153.0,13.0,3.0,3.0,4.0,0.0,*64/HD,
Danny Bautista,23.0,DET,AL,-0.7,89.0,289.0,271.0,28.0,55.0,9.0,0.0,7.0,27.0,4.0,1.0,12.0,68.0,0.203,0.237,0.314,0.55,42.0,0.25,29.0,85.0,6.0,0.0,6.0,0.0,0.0,9/H7D,
Derrick White,25.0,DET,AL,-1.4,39.0,48.0,48.0,3.0,9.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,0.188,0.188,0.229,0.417,8.0,0.19,-13.0,11.0,1.0,0.0,0.0,0.0,0.0,H3D/97,
Franklin Stubbs*,34.0,DET,AL,-0.3,62.0,137.0,116.0,13.0,29.0,11.0,0.0,2.0,19.0,0.0,1.0,19.0,27.0,0.25,0.358,0.397,0.754,97.0,0.336,93.0,46.0,3.0,1.0,0.0,1.0,1.0,H37/D,
Joe Hall,29.0,DET,AL,-0.2,7.0,17.0,15.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.133,0.235,0.133,0.369,0.0,0.193,-7.0,2.0,1.0,0.0,0.0,0.0,0.0,/7HD,
John Doherty,28.0,DET,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
