Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Andy Carter*,26.0,PHI,NL,0.1,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,434.0,0.903,483.0,1.0,0.0,0.0,0.0,0.0,0.0,/1,
Andy Van Slyke*,34.0,PHI,NL,0.3,63.0,247.0,214.0,26.0,52.0,10.0,2.0,3.0,16.0,7.0,0.0,28.0,41.0,0.243,0.333,0.35,0.684,82.0,0.318,76.0,75.0,6.0,2.0,0.0,2.0,1.0,8/H,
Bobby Muñoz,27.0,PHI,NL,-0.1,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-145.0,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Charlie Hayes,30.0,PHI,NL,2.0,141.0,589.0,529.0,58.0,146.0,30.0,3.0,11.0,85.0,5.0,1.0,50.0,88.0,0.276,0.34,0.406,0.746,97.0,0.343,99.0,215.0,22.0,4.0,0.0,6.0,2.0,*5,MVP-16
Chuck Ricci,26.0,PHI,NL,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Curt Schilling,28.0,PHI,NL,0.1,17.0,45.0,40.0,3.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,0.175,0.175,0.225,0.4,5.0,0.199,-15.0,9.0,1.0,0.0,5.0,0.0,0.0,1,
Darren Daulton*,33.0,PHI,NL,2.0,98.0,404.0,342.0,44.0,85.0,19.0,3.0,9.0,55.0,3.0,0.0,55.0,52.0,0.249,0.359,0.401,0.759,102.0,0.355,107.0,137.0,4.0,5.0,0.0,2.0,2.0,2/H,AS
Dave Gallagher,34.0,PHI,NL,0.5,62.0,176.0,157.0,12.0,50.0,12.0,0.0,1.0,12.0,0.0,0.0,16.0,20.0,0.318,0.379,0.414,0.793,111.0,0.362,113.0,65.0,5.0,0.0,2.0,1.0,0.0,98H/7,
Dave Hollins#,29.0,PHI,NL,1.6,65.0,267.0,205.0,46.0,47.0,12.0,2.0,7.0,25.0,1.0,1.0,53.0,38.0,0.229,0.393,0.41,0.803,114.0,0.367,117.0,84.0,4.0,5.0,0.0,4.0,4.0,3/H,
David West*,30.0,PHI,NL,0.1,8.0,15.0,8.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,0.125,0.222,0.5,0.722,85.0,0.305,54.0,4.0,1.0,0.0,6.0,0.0,0.0,/1,
Dennis Springer,30.0,PHI,NL,-0.1,4.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.125,0.125,0.125,0.25,-33.0,0.113,-63.0,1.0,0.0,0.0,0.0,0.0,0.0,/1,
Gary Bennett,23.0,PHI,NL,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,/H,
Gary Varsho*,34.0,PHI,NL,0.1,72.0,113.0,103.0,7.0,26.0,1.0,1.0,0.0,11.0,2.0,0.0,7.0,17.0,0.252,0.31,0.282,0.591,59.0,0.283,54.0,29.0,1.0,2.0,0.0,1.0,1.0,H9/7,
Gene Harris,30.0,PHI,NL,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Gene Schall,25.0,PHI,NL,-0.2,24.0,72.0,65.0,2.0,15.0,2.0,0.0,0.0,5.0,0.0,0.0,6.0,16.0,0.231,0.306,0.262,0.567,53.0,0.275,50.0,17.0,1.0,1.0,0.0,0.0,1.0,3/H7,
Gregg Jefferies#,27.0,PHI,NL,1.3,114.0,521.0,480.0,69.0,147.0,31.0,2.0,11.0,56.0,9.0,5.0,35.0,26.0,0.306,0.349,0.448,0.797,110.0,0.364,115.0,215.0,15.0,0.0,0.0,6.0,5.0,37/H,
Heathcliff Slocumb,29.0,PHI,NL,0.0,61.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,1,AS
Jeff Juden,24.0,PHI,NL,-0.1,13.0,21.0,18.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,12.0,0.056,0.056,0.222,0.278,-31.0,0.113,-91.0,4.0,0.0,0.0,3.0,0.0,0.0,1,
Jim Deshaies*,35.0,PHI,NL,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Jim Eisenreich*,36.0,PHI,NL,2.8,129.0,423.0,377.0,46.0,119.0,22.0,2.0,10.0,55.0,10.0,0.0,38.0,44.0,0.316,0.375,0.464,0.839,122.0,0.38,121.0,175.0,7.0,1.0,2.0,5.0,4.0,*97H/8,
Kevin Elster,30.0,PHI,NL,0.1,26.0,65.0,53.0,10.0,11.0,4.0,1.0,1.0,9.0,0.0,0.0,7.0,14.0,0.208,0.302,0.377,0.679,79.0,0.309,74.0,20.0,1.0,1.0,2.0,2.0,1.0,6/3H5,
Kevin Flora,26.0,PHI,NL,-0.4,24.0,81.0,75.0,12.0,16.0,3.0,0.0,2.0,7.0,1.0,0.0,4.0,22.0,0.213,0.253,0.333,0.586,54.0,0.276,48.0,25.0,0.0,0.0,2.0,0.0,0.0,8/H7,
Kevin Jordan,25.0,PHI,NL,-0.1,24.0,57.0,54.0,6.0,10.0,1.0,0.0,2.0,6.0,0.0,0.0,2.0,9.0,0.185,0.228,0.315,0.543,42.0,0.234,21.0,17.0,0.0,1.0,0.0,0.0,1.0,H/45,
Kevin Sefcik,24.0,PHI,NL,-0.1,5.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-143.0,0.0,0.0,0.0,0.0,0.0,0.0,/H5,
Kevin Stocker#,25.0,PHI,NL,-1.3,125.0,477.0,412.0,42.0,90.0,14.0,3.0,1.0,32.0,6.0,1.0,43.0,75.0,0.218,0.304,0.274,0.578,55.0,0.277,49.0,113.0,7.0,9.0,10.0,3.0,9.0,*6,
Kyle Abbott*,27.0,PHI,NL,0.1,18.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,167.0,0.451,178.0,1.0,0.0,0.0,0.0,0.0,0.0,1,
Lenny Dykstra*,32.0,PHI,NL,0.8,62.0,292.0,254.0,37.0,67.0,15.0,1.0,2.0,18.0,10.0,5.0,33.0,28.0,0.264,0.353,0.354,0.707,89.0,0.324,86.0,90.0,1.0,3.0,0.0,2.0,2.0,8/7H,AS
Lenny Webster,30.0,PHI,NL,0.1,49.0,167.0,150.0,18.0,40.0,9.0,0.0,4.0,14.0,0.0,0.0,16.0,27.0,0.267,0.337,0.407,0.744,97.0,0.35,104.0,61.0,4.0,0.0,1.0,0.0,0.0,2/H,
Mariano Duncan,32.0,PHI,NL,-0.6,52.0,201.0,196.0,20.0,56.0,12.0,1.0,3.0,23.0,1.0,2.0,0.0,43.0,0.286,0.285,0.403,0.688,80.0,0.318,84.0,79.0,6.0,1.0,1.0,3.0,0.0,463/H5,
Mark Whiten#,28.0,PHI,NL,1.8,60.0,245.0,212.0,38.0,57.0,10.0,1.0,11.0,37.0,7.0,0.0,31.0,63.0,0.269,0.365,0.481,0.846,122.0,0.387,125.0,102.0,4.0,1.0,0.0,0.0,1.0,9/H,
Michael Mimbs*,26.0,PHI,NL,-0.2,35.0,43.0,35.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.143,0.143,0.171,0.314,-17.0,0.139,-78.0,6.0,0.0,0.0,8.0,0.0,0.0,1,
Mickey Morandini*,29.0,PHI,NL,2.5,127.0,550.0,494.0,65.0,140.0,34.0,7.0,6.0,49.0,9.0,6.0,42.0,80.0,0.283,0.35,0.417,0.767,103.0,0.347,104.0,206.0,11.0,9.0,4.0,1.0,3.0,*4/H,AS
Mike Grace,25.0,PHI,NL,-0.1,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-396.0,0.0,0.0,0.0,2.0,0.0,0.0,/1,
Mike Lieberthal,23.0,PHI,NL,-0.3,16.0,54.0,47.0,1.0,12.0,2.0,0.0,0.0,4.0,0.0,0.0,5.0,5.0,0.255,0.327,0.298,0.625,68.0,0.291,61.0,14.0,1.0,0.0,2.0,0.0,0.0,2/H,
Mike Williams,26.0,PHI,NL,0.0,33.0,24.0,16.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.125,0.176,0.188,0.364,-3.0,0.17,-74.0,3.0,0.0,0.0,7.0,0.0,0.0,1,
Norm Charlton#,32.0,PHI,NL,0.1,25.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,672.0,1.266,733.0,2.0,0.0,0.0,0.0,0.0,0.0,1,
Omar Olivares,27.0,PHI,NL,0.1,5.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.5,0.5,2.0,2.5,524.0,1.015,583.0,4.0,0.0,0.0,0.0,0.0,0.0,/1H,
Paul Fletcher,28.0,PHI,NL,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Paul Quantrill*,26.0,PHI,NL,-0.3,33.0,67.0,57.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.105,0.15,0.105,0.255,-31.0,0.141,-60.0,6.0,1.0,0.0,7.0,0.0,0.0,1,
Randy Ready,35.0,PHI,NL,-0.3,23.0,33.0,29.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.138,0.219,0.138,0.357,-3.0,0.193,1.0,4.0,2.0,0.0,1.0,0.0,0.0,H/34,
Ricky Bottalico*,25.0,PHI,NL,-0.1,62.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-100.0,0.0,-195.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
