Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Andy Allanson,33.0,CAL,AL,-0.2,35.0,91.0,82.0,5.0,14.0,3.0,0.0,3.0,10.0,0.0,1.0,7.0,12.0,0.171,0.244,0.317,0.562,46.0,0.248,34.0,26.0,0.0,1.0,1.0,0.0,0.0,2/H,
Carlos Martínez,29.0,CAL,AL,-0.1,26.0,68.0,61.0,7.0,11.0,1.0,0.0,1.0,9.0,0.0,0.0,6.0,7.0,0.18,0.265,0.246,0.511,35.0,0.257,35.0,15.0,2.0,1.0,0.0,0.0,2.0,5/H3D,
Chili Davis#,35.0,CAL,AL,3.5,119.0,522.0,424.0,81.0,135.0,23.0,0.0,20.0,86.0,3.0,3.0,89.0,79.0,0.318,0.429,0.514,0.943,146.0,0.41,144.0,218.0,12.0,0.0,0.0,9.0,12.0,*D,
Chris Turner,26.0,CAL,AL,-0.1,5.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.1,0.1,0.1,0.2,-47.0,0.184,-13.0,1.0,0.0,0.0,0.0,0.0,0.0,/2HD,
Damion Easley,25.0,CAL,AL,-0.1,114.0,405.0,357.0,35.0,77.0,14.0,2.0,4.0,35.0,5.0,2.0,32.0,47.0,0.216,0.288,0.3,0.588,55.0,0.28,52.0,107.0,11.0,6.0,6.0,4.0,1.0,46/H,
Dave Gallagher,34.0,CAL,AL,-0.2,11.0,18.0,16.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.188,0.278,0.25,0.528,40.0,0.252,34.0,4.0,0.0,0.0,0.0,0.0,0.0,/H879D,
Dick Schofield,32.0,CAL,AL,0.3,12.0,26.0,20.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.25,0.375,0.25,0.625,68.0,0.35,101.0,5.0,1.0,0.0,2.0,0.0,0.0,6,
Eduardo Pérez,25.0,CAL,AL,-0.6,29.0,86.0,71.0,9.0,12.0,4.0,1.0,1.0,7.0,0.0,2.0,12.0,9.0,0.169,0.302,0.296,0.598,58.0,0.292,70.0,21.0,3.0,2.0,0.0,1.0,0.0,5/HD,
Garret Anderson*,23.0,CAL,AL,3.0,106.0,400.0,374.0,50.0,120.0,19.0,1.0,16.0,69.0,6.0,2.0,19.0,65.0,0.321,0.352,0.505,0.857,121.0,0.378,120.0,189.0,8.0,1.0,2.0,4.0,4.0,*7/H89D,ROY-2
Gary Disarcina,27.0,CAL,AL,3.1,99.0,394.0,362.0,61.0,111.0,28.0,6.0,5.0,41.0,7.0,4.0,20.0,25.0,0.307,0.344,0.459,0.802,108.0,0.367,114.0,166.0,10.0,2.0,7.0,3.0,0.0,*6/H,"AS,MVP-19"
Greg Myers*,29.0,CAL,AL,0.9,85.0,294.0,273.0,35.0,71.0,12.0,2.0,9.0,38.0,0.0,1.0,17.0,49.0,0.26,0.304,0.418,0.721,87.0,0.323,84.0,114.0,4.0,1.0,1.0,2.0,3.0,2DH,
J.T. Snow*,27.0,CAL,AL,1.1,143.0,606.0,544.0,80.0,157.0,22.0,1.0,24.0,102.0,2.0,1.0,52.0,91.0,0.289,0.353,0.465,0.818,112.0,0.366,112.0,253.0,16.0,3.0,5.0,2.0,4.0,*3,GG
Jim Edmonds*,25.0,CAL,AL,5.6,141.0,620.0,558.0,120.0,162.0,30.0,4.0,33.0,107.0,1.0,4.0,51.0,130.0,0.29,0.352,0.536,0.888,129.0,0.378,122.0,299.0,10.0,5.0,1.0,5.0,4.0,*8/H,"AS,MVP-14"
Jorge Fábregas*,25.0,CAL,AL,-0.1,73.0,248.0,227.0,24.0,56.0,10.0,0.0,1.0,22.0,0.0,2.0,17.0,28.0,0.247,0.298,0.304,0.602,58.0,0.28,56.0,69.0,9.0,0.0,3.0,1.0,0.0,2/H,
José Lind,31.0,CAL,AL,-0.3,15.0,46.0,43.0,5.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.163,0.217,0.209,0.427,13.0,0.201,-1.0,9.0,3.0,0.0,0.0,0.0,0.0,4,
Kevin Flora,26.0,CAL,AL,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-131.0,0.0,0.0,0.0,0.0,0.0,0.0,/HD,
Mark Dalesandro,27.0,CAL,AL,-0.1,11.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.1,0.2,0.3,-24.0,0.126,-53.0,2.0,0.0,0.0,0.0,0.0,0.0,/2H7D,
Mike Aldrete*,34.0,CAL,AL,-0.1,18.0,25.0,24.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.25,0.24,0.25,0.49,29.0,0.218,11.0,6.0,1.0,0.0,0.0,1.0,0.0,H/7D3,
Orlando Palmeiro*,26.0,CAL,AL,0.0,15.0,21.0,20.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.35,0.381,0.35,0.731,93.0,0.338,93.0,7.0,0.0,0.0,0.0,0.0,0.0,H/87D,
Rene Gonzales,34.0,CAL,AL,0.1,30.0,18.0,18.0,1.0,6.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.333,0.333,0.556,0.889,128.0,0.381,122.0,10.0,1.0,0.0,0.0,0.0,0.0,5/H46D,
Rex Hudler,34.0,CAL,AL,1.5,84.0,241.0,223.0,30.0,59.0,16.0,0.0,6.0,27.0,13.0,0.0,10.0,48.0,0.265,0.31,0.417,0.727,88.0,0.344,88.0,93.0,2.0,5.0,2.0,1.0,1.0,47H/8D39,
Rod Correia,27.0,CAL,AL,-0.2,14.0,22.0,21.0,3.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,0.238,0.238,0.381,0.619,59.0,0.264,40.0,8.0,1.0,0.0,1.0,0.0,0.0,/6H45D,
Spike Owen#,34.0,CAL,AL,-0.7,82.0,237.0,218.0,17.0,50.0,9.0,3.0,1.0,28.0,3.0,2.0,18.0,22.0,0.229,0.288,0.312,0.6,57.0,0.279,53.0,68.0,7.0,0.0,1.0,0.0,1.0,H564,
